SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,TRBNA,,,11050 H,tp BCC3,44-46,BISS,https://www.lyngsat.com/providers/am/TRBNA.html,,,True,TRBNA,1/2,19210.0,DVB-S2,,
1.0,Armenia 1 TV,MPEG-4/SD,1100.0,11050 H,tp BCC3,44-46,BISS,,Armenia 1 TV,https://www.lyngsat.com/tvchannels/am/Armenia-1-TV.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
2.0,Shoghakat TV,MPEG-4/SD,1200.0,11050 H,tp BCC3,44-46,BISS,,Shoghakat TV,https://www.lyngsat.com/tvchannels/am/Shoghakat-TV.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
3.0,Armenia TV Satellite,MPEG-4/SD,1300.0,11050 H,tp BCC3,44-46,BISS,,Armenia TV Satellite,https://www.lyngsat.com/tvchannels/am/Armenia-TV-Satellite.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
4.0,Shant TV,MPEG-4/SD,1400.0,11050 H,tp BCC3,44-46,BISS,,Shant TV,https://www.lyngsat.com/tvchannels/am/Shant-TV.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
5.0,H2,MPEG-4/SD,1500.0,11050 H,tp BCC3,44-46,BISS,,H2,https://www.lyngsat.com/tvchannels/am/H2.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
6.0,Kentron TV,MPEG-4/SD,1600.0,11050 H,tp BCC3,44-46,BISS,,Kentron TV,https://www.lyngsat.com/tvchannels/am/Kentron-TV.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
7.0,Fast Sports (Armenia),MPEG-4/SD,1700.0,11050 H,tp BCC3,44-46,BISS,,Fast Sports (Armenia),https://www.lyngsat.com/tvchannels/am/Fast-Sports.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
14.0,RTR Planeta,MPEG-4/SD,1800.0,11050 H,tp BCC3,44-46,BISS,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,TRBNA,1/2,19210.0,DVB-S2,Rus,ru
14.0,RTR Planeta,MPEG-4/SD,1800.0,11050 H,tp BCC3,44-46,BISS,,RTR Planeta,https://www.lyngsat.com/tvchannels/ru/RTR-Planeta.html,False,TRBNA,1/2,19210.0,DVB-S2,Rus,ru
9.0,Public Radio of Armenia,,,11050 H,tp BCC3,44-46,,,Public Radio of Armenia,https://www.lyngsat.com/radiochannels/am/Public-Radio-of-Armenia.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
9.0,Public Radio of Armenia,,,11050 H,tp BCC3,44-46,,,Public Radio of Armenia,https://www.lyngsat.com/radiochannels/am/Public-Radio-of-Armenia.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
10.0,Yerevan FM,,,11050 H,tp BCC3,44-46,,,Yerevan FM,https://www.lyngsat.com/radiochannels/am/Yerevan-FM.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
10.0,Yerevan FM,,,11050 H,tp BCC3,44-46,,,Yerevan FM,https://www.lyngsat.com/radiochannels/am/Yerevan-FM.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
11.0,Radio Arevik,,,11050 H,tp BCC3,44-46,,,Radio Arevik,https://www.lyngsat.com/radiochannels/am/Radio-Arevik.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
11.0,Radio Arevik,,,11050 H,tp BCC3,44-46,,,Radio Arevik,https://www.lyngsat.com/radiochannels/am/Radio-Arevik.html,False,TRBNA,1/2,19210.0,DVB-S2,Arm,am
,,1-6,,11057 V,tp BAA4,0,,,,,False,TRBNA,3/4,29984.0,DVB-S2,,
,,,,11528 V,,48,,,,,False,TRBNA,,,,,
29.0,KTN News (Kenya),MPEG-4/SD,300.0,11057 V,tp BAA4,0,,,KTN News (Kenya),https://www.lyngsat.com/tvchannels/ke/KTN-News.html,False,TRBNA,3/4,29984.0,DVB-S2,Eng,ke
32.0,KTN Home,MPEG-4/SD,8000.0,11057 V,tp BAA4,0,,,KTN Home,https://www.lyngsat.com/tvchannels/ke/KTN-Home.html,False,TRBNA,3/4,29984.0,DVB-S2,Eng,ke
2.0,Biblia Husema Broadcasting,,,11057 V,tp BAA4,0,,,Biblia Husema Broadcasting,https://www.lyngsat.com/radiochannels/ke/Biblia-Husema-Broadcasting.html,False,TRBNA,3/4,29984.0,DVB-S2,,ke
2.0,Biblia Husema Broadcasting,,,11057 V,tp BAA4,0,,,Biblia Husema Broadcasting,https://www.lyngsat.com/radiochannels/ke/Biblia-Husema-Broadcasting.html,False,TRBNA,3/4,29984.0,DVB-S2,,ke
