SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Hunan mux,0-1,,3750 H,,,,,False,,3/4,10490,DVB-S1,
1,Hunan TV,MPEG-2/SD,257.0,3750 H,,,,,False,,3/4,10490,DVB-S1,Chi
2,Golden Eagle Cartoon,MPEG-2/SD,513.0,3750 H,,,,,False,,3/4,10490,DVB-S1,Chi
5,Hunan People's Satellite Radio,,,3750 H,,,,,False,,3/4,10490,DVB-S1,Chi
81,Hunan Traffic Channel,,,3750 H,,,,,False,,3/4,10490,DVB-S1,Chi
82,Hunan Economic Radio,,,3750 H,,,,,False,,3/4,10490,DVB-S1,Chi
83,Hunan Culture Radio,,,3750 H,,,,,False,,3/4,10490,DVB-S1,Chi
87,Golden Eagle 955,,,3750 H,,,,,False,,3/4,10490,DVB-S1,Chi
,CGTN,2184-24,,3770 H,,,,https://www.lyngsat.com/providers/cn/CGTN.html,True,CGTN,3/5,12360,DVB-S2,
872,CGTN,MPEG-4/HD,513.0,3770 H,,,,https://www.lyngsat.com/providers/cn/CGTN.html,True,CGTN,3/5,12360,DVB-S2,Eng
402,CGTN,MPEG-2/SD,1260.0,4116 H,,,,https://www.lyngsat.com/providers/cn/CGTN.html,True,CGTN,3/4,21374,DVB-S2,Eng
873,CGTN Documentary,MPEG-4/HD,514.0,3770 H,,,,,False,CGTN,3/5,12360,DVB-S2,Eng
407,CGTN Documentary,MPEG-2/SD,1760.0,4116 H,,,,,False,CGTN,3/4,21374,DVB-S2,Eng
,,,,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,
,,1-1,,3950 H,,,,,False,CGTN,5/6,11406,DVB-S1,
,,2184-51,,4020 V,,,"Tongfang,Videoguard",,False,CGTN,3/4,28800,DVB-S2,
,,1-1,,4030 H,,,,,False,CGTN,3/4,10920,DVB-S1,
,,,,4075 V,,,,,False,CGTN,,,,
3,CCTV 6,MPEG-2/SD,769.0,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,Chi
503,CCTV 6,MPEG-2/SD,514.0,3880 H,,,Videoguard,,False,CGTN,3/4,27500,DVB-S2,Chi
3490,CHC Action Movies,AVS+/HD,257.0,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,Chi
18017,Flash TV (China),MPEG-2/SD,1057.0,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,Chi
36320,Martial Arts World,AVS+/HD,1313.0,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,Chi
36385,Liyuan TV,AVS+/HD,1297.0,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,Chi
36416,Cultural Treasure Channel,AVS+/HD,1329.0,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,Chi
40416,Vanguard 2 Badminton Channel,MPEG-2/SD,1121.0,3780 V,,,Tongfang,,False,CGTN,3/4,32300,DVB-S2,Chi
