SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Dish USA,4100-6491,,12224 R,tp 1,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6401,,12224 R,tp 1,0.0,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6301,,12224 R,tp 1,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6501,,12224 R,tp 1,0.0,Nagravision,,False,,2/3,21500,DVB-S2,
,Dish USA,4100-6571,,12224 R,tp 1,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6391,,12224 R,tp 1,,Nagravision,,False,,5/6,20000,DVB-S2,
,Dish USA,4100-6491,,12224 R,tp 1,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6101,,12224 R,tp 1,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6191,,12224 R,tp 1,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6291,,12224 R,tp 1,,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6201,,12224 R,tp 1,,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6001,,12224 R,tp 1,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6252,,12239 L,tp 2,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6202,,12239 L,tp 2,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6102,,12239 L,tp 2,0.0,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6302,,12239 L,tp 2,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6402,,12239 L,tp 2,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6352,,12239 L,tp 2,0.0,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6502,,12239 L,tp 2,0.0,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6552,,12239 L,tp 2,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4102-6102,,12239 L,tp 2,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4102-6152,,12239 L,tp 2,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6452,,12239 L,tp 2,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6591,,12239 L,tp 2,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6573,,12253 R,tp 3,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6103,,12253 R,tp 3,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6193,,12253 R,tp 3,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6293,,12253 R,tp 3,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6203,,12253 R,tp 3,,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6393,,12253 R,tp 3,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6303,,12253 R,tp 3,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6403,,12253 R,tp 3,,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6503,,12253 R,tp 3,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6593,,12253 R,tp 3,,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6003,,12253 R,tp 3,,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6254,,12268 L,tp 4,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
,Dish USA,4100-6304,,12268 L,tp 4,0.0,Nagravision,,False,,7/8,20000,DVB-S2,
,Dish USA,4100-6104,,12268 L,tp 4,0.0,Nagravision,,False,,2/3,21500,DVB-S8,
