SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,(feeds),,,3635 H,tp C1H,,,,False,,000,8,DVB-S2,
,(feeds),,,3645 H,tp C1H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3654 H,tp C1H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3666 H,tp C2H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3690 V,tp C2V,,,,False,,3/4,9874,DVB-S2,
,(feeds),,,3693 H,tp C2H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3702 V,tp C2V,,,,False,,3/4,3255,DVB-S3,
,(feeds),,,3707 H,tp C3H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3712 V,tp C2V,,,,False,,3/4,9874,DVB-S2,
,(feeds),,,3735 V,tp C3V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3747 V,tp C3V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3765 H,tp C4H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3795 H,tp C5H,,,,False,,3/4,7120,DVB-S2,
,(feeds),,,3805 H,tp C5H,,,,False,,3/4,7000,DVB-S2,
,(feeds),,,3814 H,tp C5H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3840 H,tp C6H,,,,False,,5/6,29720,DVB-S2,
,(feeds),,,3867 H,tp C7H,,,,False,,443,8,DVB-S2,
,(feeds),,,3876 H,tp C7H,,,,False,,3/4,7120,DVB-S2,
,(feeds),,,3909 H,tp C8H,,,,False,,3/4,7120,DVB-S2,
,(feeds),,,3914 V,tp C7V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3918 H,tp C8H,,,,False,,2/3,7120,DVB-S2,
,(feeds),,,3925 H,tp C8H,,,,False,,2/3,7120,DVB-S2,
,(feeds),,,3927 V,tp C8V,,,,False,,3/4,9875,DVB-S2,
,(feeds),,,3939 V,tp C8V,,,,False,,3/4,9875,DVB-S2,
,(feeds),,,3953 V,tp C8V,,,,False,,200,27,DVB-S2,
,(feeds),,,3975 V,tp C9V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3984 V,tp C9V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,3992 V,tp C9V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,4013 H,tp C10H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,4147 H,tp C14H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,4148 V,tp C12V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,4156 V,tp C12V,,,,False,,3/4,7120,DVB-S2,
,(feeds),,,4173 H,tp C14H,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,4180 V,tp C12V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,4185 V,tp C12V,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,4192 V,tp C12V,,,,False,,3/4,4936,DVB-S2,
,(feeds),,,12377 V,tp 6,,,,False,,3/4,2000,DVB-S2,
,(feeds),,,12381 V,tp 6,,,,False,,3/4,2000,DVB-S2,
,(feeds),,,12386 V,tp 6,,,,False,,3/4,2000,DVB-S2,
,(feeds),,,12403 H,tp 7,,,,False,,5/6,2300,DVB-S2,
,(feeds),,,12494 H,tp 9,,,,False,,3/4,13300,DVB-S1,
,(feeds),,,12542 H,tp 11,,,,False,,3/4,6111,DVB-S6,
,(feeds),,,12579 H,tp 13,,,,False,,3/4,1460,DVB-S2,
,(feeds),,,12591 H,tp 13,,,,False,,3/4,5632,DVB-S5,
,(feeds),,,12602 H,tp 13,,,,False,,3/4,5632,DVB-S5,
,(feeds),,,12635 H,tp 15,,,,False,,3/4,8880,DVB-S8,
,(feeds),,,12678 H,tp 15,,,,False,,3/4,7120,DVB-S2,
,(feeds),,,12701 V,tp 16,,,,False,,3/4,7200,DVB-S2,
