SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Chunghwa Telecom,1-51,,3629 H,tp C6B,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,3/4,24700,DVB-S2,
,Chunghwa Telecom,1-51,,3629 H,tp C6B,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,3/4,24700,DVB-S2,
,Chunghwa Telecom,1-51,,3629 H,tp C6B,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,3/4,24700,DVB-S2,
,Chunghwa Telecom,1-51,,3629 H,tp C6B,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,3/4,24700,DVB-S2,
,Chunghwa Telecom,1-51,,3629 H,tp C6B,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,3/4,24700,DVB-S2,
,Chunghwa Telecom,1-1,,3632 V,tp C6A,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,5/6,36000,DVB-S2,
,Chunghwa Telecom,1-1,,3632 V,tp C6A,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,5/6,36000,DVB-S2,
,Chunghwa Telecom,1-1,,3632 V,tp C6A,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,5/6,36000,DVB-S2,
,Chunghwa Telecom,1-1,,3632 V,tp C6A,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,5/6,36000,DVB-S2,
,Chunghwa Telecom,1-1,,3632 V,tp C6A,40-42,Conax,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,5/6,36000,DVB-S2,
,Chunghwa Telecom,8350-34,,11633 H,,0,,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,334,260,DVB-S2,
,Chunghwa Telecom,8350-34,,11633 H,,0,,https://www.lyngsat.com/providers/tw/Chunghwa-Telecom.html,True,Chunghwa Telecom,334,260,DVB-S2,
