SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
1.0,Es'hailSat promo,65535-43690MPEG-4/HD,257.0,10492 H,,,,,False,,4/5,1500,DVB-S2,
,,224-1090,,10730 H,,50.0,,,False,,3/4,30000,DVB-S3,
,,,,10890 V,,50.0,,,False,,,,,
,,,,10930 H,,50.0,,,False,,,,,
,,224-2050,,11310 V,tp E6,50.0,,,False,,2/3,30000,DVB-S2,
,,,,11430 H,,50.0,,,False,,,,,
10903.0,Qatar Today,MPEG-4/SD,931.0,10730 H,,50.0,,,False,,3/4,30000,DVB-S3,Ara
10904.0,Al Mamlaka TV,MPEG-2/SD,941.0,10730 H,,50.0,,,False,,3/4,30000,DVB-S3,Ara
10905.0,Al-Aqsa TV,MPEG-4/HD,951.0,10730 H,,50.0,,,False,,3/4,30000,DVB-S3,Ara
,Al Rayyan,224-2070,,10730 V,,50.0,,https://www.lyngsat.com/providers/qa/Al-Rayyan.html,True,Al Rayyan,2/3,27500,DVB-S2,
20701.0,Al Rayyan,MPEG-4/HD,101.0,10730 V,,50.0,,https://www.lyngsat.com/providers/qa/Al-Rayyan.html,True,Al Rayyan,2/3,27500,DVB-S2,Ara
20702.0,Al Rayyan Al Qadeem,MPEG-4/HD,102.0,10730 V,,50.0,,,False,Al Rayyan,2/3,27500,DVB-S2,Ara
20703.0,Al Rayyan Radio,,,10730 V,,50.0,,,False,Al Rayyan,2/3,27500,DVB-S2,Ara
20704.0,Sout Al Islam,,,10730 V,,50.0,,,False,Al Rayyan,2/3,27500,DVB-S2,Ara
,Al Kass,224-4137,,10770 H,,50.0,"Irdeto,Videoguard",https://www.lyngsat.com/providers/qa/Al-Kass.html,True,Al Kass,3/4,27500,DVB-S2,
111.0,Al Kass Five,MPEG-4/HD,203.0,10770 H,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara Eng
112.0,Al Kass Six,MPEG-4/HD,221.0,10770 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,3/4,27500,DVB-S2,Ara Eng
113.0,Al Kass Nine,MPEG-4/HD,223.0,10770 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,3/4,27500,DVB-S2,Ara Eng
114.0,Al Kass Ten,MPEG-4/HD,202.0,10770 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,3/4,27500,DVB-S2,Ara Eng
,Qatari mux,2-2,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,
1.0,Qatar TV,MPEG-4/HD,401.0,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
2.0,Qatar TV 2,MPEG-4/HD,201.0,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
3.0,Al Kass One,MPEG-4/HD,210.0,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara Eng
4.0,Al Kass Two,MPEG-4/HD,204.0,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara Eng
5.0,Al Kass Four,MPEG-4/HD,205.0,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara Eng
10.0,Sout al Khaleej 2,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
11.0,Sout al Khaleej 3,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
12.0,Sout al Khaleej 4,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
13.0,Sout al Khaleej Europe,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
21.0,Qatar Radio,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
22.0,Holy Quran Radio 1,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
23.0,Oryx FM,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Fre
24.0,QBS Radio,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Eng
25.0,Urdu Radio,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Urd
26.0,Holy Quran Radio 2,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Ara
27.0,Hola Qatar Radio,,,10770 V,,50.0,,,False,Al Kass,3/4,27500,DVB-S2,Spa
,BeIn,224-8040,,10810 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-8060,,10810 V,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-2040,,10850 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-1080,,10850 V,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-4050,,10890 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-4010,,11310 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-4020,,11350 V,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-4030,,11390 H,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-8070,,11390 V,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
,BeIn,224-4040,,11430 V,,50.0,"Irdeto,Videoguard",,False,Al Kass,2/3,27500,DVB-S2,
8605.0,[BeIn Sports Max 1 info card],MPEG-4/HD,491.0,10810 V,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,Ara
8607.0,BeIn Sports News,MPEG-4/HD,511.0,10810 V,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,Ara
20415.0,[Al Kass Seven info card],MPEG-4/HD,491.0,10850 H,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,
20416.0,[Al Kass Eight info card],MPEG-4/HD,501.0,10850 H,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,
20417.0,BeIn Sports,MPEG-4/HD,541.0,10850 H,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,Ara Eng
20418.0,[BeIn Sports Max 3 info card],MPEG-4/HD,451.0,10850 H,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,
20419.0,[BeIn Sports Max 4 info card],MPEG-4/HD,551.0,10850 H,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,
20420.0,[BeIn Sports Max 5 info card],MPEG-4/HD,521.0,10850 H,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,
20421.0,[BeIn Sports Max 6 info card],MPEG-4/HD,531.0,10850 H,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,
8805.0,[BeIn Sports Max 2 info card],MPEG-4/HD,531.0,10850 V,,50.0,,,False,Al Kass,2/3,27500,DVB-S2,
4.0,A News,MPEG-4/HD,60.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,Eng
20501.0,Alaraby TV,MPEG-4/HD,101.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,Ara
20502.0,Syria TV,MPEG-4/HD,102.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,Ara
20503.0,Bedaya TV,MPEG-4/HD,103.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,Ara
20504.0,Alaraby TV 2,MPEG-4/HD,104.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,Ara
20505.0,Al Rahma,MPEG-2/SD,105.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,Ara
20506.0,Salam TV (Turkey),MPEG-4/SD,106.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,
20509.0,Majan TV,MPEG-4/HD,109.0,11310 V,tp E6,50.0,,,False,Al Kass,2/3,30000,DVB-S2,Ara
,Rotana,224-2080,,11350 H,,50.0,,https://www.lyngsat.com/providers/sa/Rotana.html,True,Rotana,3/4,27500,DVB-S2,
20801.0,Rotana Cinema KSA,MPEG-4/HD,101.0,11350 H,,50.0,,,False,Rotana,3/4,27500,DVB-S2,Ara
20802.0,Rotana Comedy,MPEG-4/HD,102.0,11350 H,,50.0,,,False,Rotana,3/4,27500,DVB-S2,Ara
