SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Sky Deutschland,1-1041,,11082 H,tp 41,0.0,"Irdeto,Marlin,Nagravision,Viaccess,Videoguard",,False,,3/4,22000,DVB-S2,
,Sky Deutschland,133-6,,11914 H,tp 75,0.0,Videoguard,,False,,/10,75009,DVB-S2,
,Sky Deutschland,133-4,,12032 H,tp 81,0.0,Videoguard,,False,,/10,75009,DVB-S2,
,Sky Deutschland,133-12,,12304 H,tp 95,0.0,Videoguard,,False,,/10,75009,DVB-S2,
,Sky Deutschland,133-11,,12382 H,tp 99,0.0,Videoguard,,False,,3/4,27500,DVB-S2,
,HD+,1-1017,,11464 H,tp 17,0.0,"Irdeto,Marlin,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/de/HD-.html,True,HD+,2/3,22000,DVB-S2,
,HD+,1-1114,,12640 V,tp 114,0.0,"Marlin,Nagravision,Videoguard",https://www.lyngsat.com/providers/de/HD-.html,True,HD+,3/4,23500,DVB-S2,
,HD+,1-1116,,12670 V,tp 116,0.0,"Marlin,Nagravision,Videoguard",https://www.lyngsat.com/providers/de/HD-.html,True,HD+,3/4,23500,DVB-S2,
61300,Sat. 1 Deutschland,MPEG-4/HD,255.0,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+,2/3,22000,DVB-S2,Ger
61301,ProSieben Deutschland,MPEG-4/HD,511.0,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+,2/3,22000,DVB-S2,Ger
61302*,Kabel Eins Deutschland,MPEG-4/HD,767.0,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+,2/3,22000,DVB-S2,Ger
61303*,Sixx Deutschland,MPEG-4/HD,1023.0,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+,2/3,22000,DVB-S2,Ger
61304*,ProSieben Maxx Deutschland,MPEG-4/HD,1279.0,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+,2/3,22000,DVB-S2,Ger
61305*,Kabel Eins Doku Deutschland,MPEG-4/HD,1535.0,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+,2/3,22000,DVB-S2,Ger
,ARD Digital,1-1019,,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,
,ARD Digital,1-1019,,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,
,ARD Digital,1-1019,,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,
,ARD Digital,1-1025,,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,
,ARD Digital,1-1025,,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,
,ARD Digital,1-1025,,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,
,ARD Digital,1-1101,,11836 H,tp 71,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,
,ARD Digital,1-1101,,11836 H,tp 71,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,
,ARD Digital,1-1101,,11836 H,tp 71,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,
10301,Das Erste,MPEG-4/HD,5101.0,11494 H,tp 19,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
28106,Das Erste,MPEG-2/SD,101.0,11836 H,tp 71,0.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger Ger
10302,ARTE Deutsch,MPEG-4/HD,5111.0,11494 H,tp 19,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Fre Qaa
10303,SWR Fernsehen Baden-Württemberg,MPEG-4/HD,5121.0,11494 H,tp 19,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
28113,SWR Fernsehen Baden-Württemberg,MPEG-2/SD,801.0,11836 H,tp 71,0.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger Ger
10304,SWR Fernsehen Rheinland-Pfalz (Mon-Sun 18-20 & Thu 20.15-21.00 & Mon-Fri 21.45-22.00 & Sun 21.45-22.45),MPEG-4/HD,5131.0,11494 H,tp 19,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
,(feeds),,,11568 V,tp 24,,,,False,ARD Digital,3/4,22000,DVB-S2,
,(feeds),,,11605 H,tp 27,,,,False,ARD Digital,3/4,9874,DVB-S2,
,(feeds),,,11618 H,tp 27,,,,False,ARD Digital,3/4,9600,DVB-S2,
,(feeds),,,11649 V,tp 30,,,,False,ARD Digital,3/4,7200,DVB-S2,
,(feeds),,,11662 V,tp 30,,,,False,ARD Digital,3/4,9874,DVB-S2,
10325,Bayerisches Fernsehen Süd,MPEG-4/HD,5201.0,11582 H,tp 25,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
28107,Bayerisches Fernsehen Süd,MPEG-2/SD,201.0,11836 H,tp 71,0.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger Ger
10326,Bayerisches Fernsehen Nord (Mon-Fri 17.35-18.00 & Sat 18.05-18.45 & Sun 23.00-23.15),MPEG-4/HD,5211.0,11582 H,tp 25,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
28110,Bayerisches Fernsehen Nord (Mon-Fri 17.35-18.00 & Sat 18.05-18.45 & Sun 23.00-23.15),MPEG-2/SD,501.0,11836 H,tp 71,0.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger
10327,NDR Fernsehen Niedersachsen,MPEG-4/HD,5221.0,11582 H,tp 25,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
10328,NDR Fernsehen Mecklenburg-Vorpommern (18.00-18.15 & 19.30-20.00),MPEG-4/HD,5231.0,11582 H,tp 25,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
10329,NDR Fernsehen Hamburg (18.00-18.15 & 19.30-20.00),MPEG-4/HD,5241.0,11582 H,tp 25,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
10330,NDR Fernsehen Schleswig-Holstein (18.00-18.15 & 19.30-20.00),MPEG-4/HD,5251.0,11582 H,tp 25,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger
10331,Phoenix,MPEG-4/HD,5261.0,11582 H,tp 25,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa
,HD Austria,1-1031,,11671 H,tp 31,0.0,"Cryptoworks,Irdeto,Viaccess,Videoguard",,False,ARD Digital,2/3,22000,DVB-S2,
5305,[4Mediathek info card],MPEG-4/HD,1535.0,11671 H,tp 31,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger
13112,[4Mediathek info card],MPEG-4/SD,2120.0,12663 H,tp 115,0.0,,,False,ARD Digital,5/6,22000,DVB-S2,Ger
5309,Sixx Austria,MPEG-2/SD,2559.0,11671 H,tp 31,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger
5310,Sat. 1 Gold Österreich,MPEG-2/SD,2815.0,11671 H,tp 31,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger
5311,ProSieben Maxx Austria,MPEG-2/SD,3071.0,11671 H,tp 31,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger
5312,Kabel Eins Doku Austria,MPEG-2/SD,3327.0,11671 H,tp 31,0.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger
28108,HR Fernsehen,MPEG-2/SD,301.0,11836 H,tp 71,0.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger
28111,WDR Fernsehen Köln,MPEG-2/SD,601.0,11836 H,tp 71,0.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger
,,,,11876 H,tp 73,0.0,,,False,ARD Digital,,,,
,ZDF Vision,1-1079,,11954 H,tp 77,0.0,,https://www.lyngsat.com/providers/de/ZDF-Vision.html,True,ZDF Vision,3/4,27500,DVB-S2,
28006,ZDF,MPEG-2/SD,110.0,11954 H,tp 77,0.0,,,False,ZDF Vision,3/4,27500,DVB-S2,Ger Ger
28007,3sat,MPEG-2/SD,210.0,11954 H,tp 77,0.0,,,False,ZDF Vision,3/4,27500,DVB-S2,Ger Ger
28008,KIKA (06-21),MPEG-2/SD,310.0,11954 H,tp 77,0.0,,,False,ZDF Vision,3/4,27500,DVB-S2,Ger Ger
28011,ZDF Info,MPEG-2/SD,610.0,11954 H,tp 77,0.0,,,False,ZDF Vision,3/4,27500,DVB-S2,Ger Ger
28014,ZDF Neo,MPEG-2/SD,660.0,11954 H,tp 77,0.0,,,False,ZDF Vision,3/4,27500,DVB-S2,Ger Ger
