SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Telekarta Vostok,1-5,,10981 V,tp B2,0,"Conax,Irdeto",,False,,5/6,44948,DVB-S4,
,Telekarta Vostok,,,11262 V,tp F4,0,"Conax,Irdeto",,False,,3/4,30000,DVB-S2,
,Telekarta Vostok,,,11387 V,tp F10,0,"Conax,Irdeto",,False,,3/4,30000,DVB-S2,
,Telekarta Vostok,1-2,,11530 H,tp D3,0,"Conax,Irdeto",,False,,2/3,22250,DVB-S2,
,Telekarta Vostok,1-3,,11557 H,tp D3,0,"Conax,Irdeto",,False,,2/3,22250,DVB-S2,
,Telekarta Vostok,,,11665 V,tp D8,0,"Conax,Irdeto",,False,,5/6,38400,DVB-S3,
701.0,Telekarta promo,MPEG-2/SD,801.0,10981 V,tp B2,0,,,False,,5/6,44948,DVB-S4,Rus
712.0,Shop & Show,MPEG-2/SD,812.0,10981 V,tp B2,0,,,False,,5/6,44948,DVB-S4,Rus
791.0,Europa Plus (+7h),,,10981 V,tp B2,0,,,False,,5/6,44948,DVB-S4,Rus
792.0,Retro FM Rossiya (+7h),,,10981 V,tp B2,0,,,False,,5/6,44948,DVB-S4,Rus
,Arktik Telekom,,,11124 V,tp B6,0,,https://www.lyngsat.com/providers/ru/Arktik-Telekom.html,True,Arktik Telekom,3/4,4340,DVB-S2,
1.0,NVK Sakha,MPEG-4/SD,111.0,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
2.0,Sakha 24,MPEG-4/SD,211.0,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
3.0,NVK Sakha Pokrovsk,MPEG-4/SD,311.0,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
4.0,Mamont TV,MPEG-4/SD,411.0,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
5.0,Almaznyy kray TV,MPEG-4/SD,511.0,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
1.0,Radio Republic Sakha,,,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
1.0,Radio Mayak,,,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
1.0,Radio Rossii,,,11124 V,tp B6,0,,,False,Arktik Telekom,3/4,4340,DVB-S2,Rus
883.0,8 Kanal,MPEG-4/SD,283.0,11387 V,tp F10,0,,,False,Arktik Telekom,3/4,30000,DVB-S2,Rus
895.0,TNT Music,MPEG-4/SD,295.0,11387 V,tp F10,0,,,False,Arktik Telekom,3/4,30000,DVB-S2,Rus
,@ StarBlazer,,,11432 H,tp F11,0,,,False,Arktik Telekom,00.,285,DVB-S2,
803.0,Soyuz,MPEG-4/SD,203.0,11530 H,tp D3,0,,,False,Arktik Telekom,2/3,22250,DVB-S2,Rus
805.0,Juvelirochka,MPEG-4/SD,205.0,11530 H,tp D3,0,,,False,Arktik Telekom,2/3,22250,DVB-S2,Rus
738.0,Juvelirochka,MPEG-2/SD,838.0,11665 V,tp D8,0,,,False,Arktik Telekom,5/6,38400,DVB-S3,Rus
809.0,STS Love (+7h),MPEG-4/SD,209.0,11530 H,tp D3,0,,,False,Arktik Telekom,2/3,22250,DVB-S2,Rus
817.0,Leomax 24,MPEG-4/SD,217.0,11530 H,tp D3,0,,,False,Arktik Telekom,2/3,22250,DVB-S2,Rus
728.0,Leomax 24,MPEG-2/SD,828.0,11665 V,tp D8,0,,,False,Arktik Telekom,5/6,38400,DVB-S3,Rus
769.0,[test card],MPEG-2/SD,869.0,11665 V,tp D8,0,,,False,Arktik Telekom,5/6,38400,DVB-S3,
793.0,Europa Plus (+5h),,,11665 V,tp D8,0,,,False,Arktik Telekom,5/6,38400,DVB-S3,Rus
794.0,Retro FM Rossiya (+5h),,,11665 V,tp D8,0,,,False,Arktik Telekom,5/6,38400,DVB-S3,Rus
