SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,(feeds),,,4080 L,,,,,False,,3/4,3600,DVB-S2,
,(feeds),,,12667 H,,,,,False,,3/4,4444,DVB-S2,
,(feeds),,,12676 H,,,,,False,,3/4,4444,DVB-S2,
,(feeds),,,12708 H,,,,,False,,3/4,2220,DVB-S2,
,(feeds),,,12714 H,,,,,False,,3/4,7200,DVB-S2,
,(feeds),,,12723 H,,,,,False,,3/4,2220,DVB-S2,
,(feeds),,,12731 H,,,,,False,,3/4,3330,DVB-S2,
,(feeds),,,12736 H,,,,,False,,5/6,3600,DVB-S2,
1.0,Télé Sahel,0-1MPEG-2/SD,768.0,4085 L,,,,,False,,3/4,3330,DVB-S3,Fre
1.0,Télé Sahel,MPEG-4/SD,101.0,4099 L,,,,,False,,2/3,20000,DVB-S2,Fre
19.0,Télé Sahel,MPEG-4/SD,119.0,4099 L,,,,,False,,2/3,20000,DVB-S2,Fre
20.0,Télé Sahel,MPEG-4/SD,120.0,4099 L,,,,,False,,2/3,20000,DVB-S2,Fre
1.0,Voix du Sahel,,,4085 L,,,,,False,,3/4,3330,DVB-S3,Fre
21.0,Voix du Sahel,,,4099 L,,,,,False,,2/3,20000,DVB-S2,Fre
,TNT Niger,111-100,,4099 L,,,,https://www.lyngsat.com/providers/ne/TNT-Niger.html,True,TNT Niger,2/3,20000,DVB-S2,
2.0,Tal TV,MPEG-4/SD,102.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
3.0,Espérance TV,MPEG-4/SD,103.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
4.0,Liptako TV,MPEG-4/SD,104.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
5.0,Ténéré TV,MPEG-4/SD,105.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
6.0,Dounia TV,MPEG-4/SD,106.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
7.0,Canal 3 Niger,MPEG-4/SD,107.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
8.0,Canal 3 Monde,MPEG-4/SD,108.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
9.0,Saraounia TV,MPEG-4/SD,109.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
10.0,Bonferey,MPEG-4/SD,110.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
11.0,Tambara TV,MPEG-4/SD,111.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
12.0,Anfani TV,MPEG-4/SD,112.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
13.0,[test card],MPEG-4/SD,113.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,
16.0,[test card],MPEG-4/SD,116.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,
14.0,[test card],MPEG-4/SD,4001.0,11785 V,tp 4,48.0,,,False,TNT Niger,3/4,27500,DVB-S2,
1000.0,[test card],MPEG-4/SD,2001.0,11785 V,tp 4,48.0,,,False,TNT Niger,3/4,27500,DVB-S2,
310.0,[test card],MPEG-4/HD,3010.0,12073 H,tp 19,,,,False,TNT Niger,3/4,27500,DVB-S2,
12.0,[test card],MPEG-4/SD,57.0,12303 H,tp 31S,0.0,,,False,TNT Niger,5/6,27500,DVB-S2,
13.0,[test card],MPEG-4/SD,54.0,12303 H,tp 31S,0.0,,,False,TNT Niger,5/6,27500,DVB-S2,
28.0,[test card],MPEG-4/SD,2001.0,12303 H,tp 31S,0.0,,,False,TNT Niger,5/6,27500,DVB-S2,
30.0,[test card],MPEG-4/SD,51.0,12303 H,tp 31S,0.0,,,False,TNT Niger,5/6,27500,DVB-S2,
14.0,[test card],MPEG-4/SD,737.0,12476 V,tp 40,48.0,,,False,TNT Niger,3/4,27500,DVB-S2,
16.0,[test card],MPEG-4/HD,2014.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
18.0,[test card],MPEG-4/HD,2017.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
19.0,[test card],MPEG-4/SD,2009.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
20.0,[test card],MPEG-4/SD,2010.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
21.0,[test card],MPEG-4/SD,2011.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
22.0,[test card],MPEG-4/SD,2022.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
23.0,[test card],MPEG-4/HD,2019.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
24.0,[test card],MPEG-4/HD,2020.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
25.0,[test card],MPEG-4/HD,2021.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
26.0,[test card],MPEG-4/SD,2026.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
27.0,[test card],MPEG-4/SD,2027.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
28.0,[test card],MPEG-4/SD,2028.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
29.0,[test card],MPEG-4/SD,2029.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
30.0,[test card],MPEG-4/SD,2030.0,12563 V,,48.0,,,False,TNT Niger,2/3,27500,DVB-S2,
14.0,Labari TV,MPEG-4/SD,114.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
15.0,TV Fidelité,MPEG-4/SD,115.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
17.0,Niger 24,MPEG-4/SD,117.0,4099 L,,,,,False,TNT Niger,2/3,20000,DVB-S2,Fre
,Jordan Media City,702-301,,11747 V,tp 2,48.0,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,3/4,27500,DVB-S2,
,Jordan Media City,702-301,,11747 V,tp 2,48.0,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,3/4,27500,DVB-S2,
,Jordan Media City,702-301,,11747 V,tp 2,48.0,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,3/4,27500,DVB-S2,
,Jordan Media City,702-502,,11938 V,tp 12,,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,5/6,27500,DVB-S2,
,Jordan Media City,702-502,,11938 V,tp 12,,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,5/6,27500,DVB-S2,
,Jordan Media City,702-502,,11938 V,tp 12,,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,5/6,27500,DVB-S2,
,Jordan Media City,702-506,,12054 V,tp 18,,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,5/6,27500,DVB-S2,
,Jordan Media City,702-506,,12054 V,tp 18,,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,5/6,27500,DVB-S2,
,Jordan Media City,702-506,,12054 V,tp 18,,,https://www.lyngsat.com/providers/jo/Jordan-Media-City.html,True,Jordan Media City,5/6,27500,DVB-S2,
403.0,Alkawthar TV,MPEG-2/SD,4360.0,11747 V,tp 2,48.0,,,False,Jordan Media City,3/4,27500,DVB-S2,Ara
1703.0,RT Arabic,MPEG-4/HD,703.0,11747 V,tp 2,48.0,,,False,Jordan Media City,3/4,27500,DVB-S2,Ara Ara
1843.0,RT Arabic,MPEG-2/SD,2127.0,12054 V,tp 18,,,,False,Jordan Media City,5/6,27500,DVB-S2,Ara
263.0,Mdlbeast Radio,,,11747 V,tp 2,48.0,,,False,Jordan Media City,3/4,27500,DVB-S2,Eng
,Arabsat,702-505,,11785 V,tp 4,48.0,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-505,,11785 V,tp 4,48.0,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-505,,11785 V,tp 4,48.0,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-509,,11996 H,tp 15,,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-509,,11996 H,tp 15,,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-509,,11996 H,tp 15,,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-510,,12073 H,tp 19,,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-510,,12073 H,tp 19,,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
,Arabsat,702-510,,12073 H,tp 19,,,https://www.lyngsat.com/providers/sa/Arabsat.html,True,Arabsat,3/4,27500,DVB-S2,
2.0,Iran International,MPEG-4/HD,210.0,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Per
3.0,Tivi5Monde,MPEG-2/SD,310.0,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Fre
300.0,Tivi5Monde,MPEG-4/HD,3000.0,12073 H,tp 19,,,,False,Arabsat,3/4,27500,DVB-S2,Fre
11.0,CGTN Arabic,MPEG-4/HD,1110.0,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Ara
18.0,Alwatania TV,MPEG-4/HD,1810.0,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Ara
524.0,Alwatania TV,MPEG-4/HD,1023.0,12360 V,tp 34,48.0,,,False,Arabsat,5/6,27500,DVB-S2,Ara
23.0,Thalitha A3,MPEG-2/SD,2310.0,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Ara
601.0,CNN International Europe,MPEG-4/SD,211.0,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Eng Eng
33.0,Chaîne 1,,,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Ara
43.0,Radio Algérie Internationale,,,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,
53.0,Chaîne 3,,,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Fre
63.0,Radio Coran (Algeria),,,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Ara
63.0,Radio Culture,,,11785 V,tp 4,48.0,,,False,Arabsat,3/4,27500,DVB-S2,Ara
,Du,702-503,,11862 V,tp 8,48.0,,https://www.lyngsat.com/providers/ae/Du.html,True,Du,3/4,27500,DVB-S2,
,Du,702-503,,11862 V,tp 8,48.0,,https://www.lyngsat.com/providers/ae/Du.html,True,Du,3/4,27500,DVB-S2,
,Du,702-511,,12111 H,tp 21,,,https://www.lyngsat.com/providers/ae/Du.html,True,Du,5/6,27500,DVB-S2,
,Du,702-511,,12111 H,tp 21,,,https://www.lyngsat.com/providers/ae/Du.html,True,Du,5/6,27500,DVB-S2,
1.0,Sharjah TV,MPEG-2/SD,35.0,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
3.0,MBC Iraq,MPEG-2/SD,41.0,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
12.0,MBC Iraq,MPEG-4/HD,401.0,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
6.0,Sharqiya TV,MPEG-2/SD,66.0,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
13.0,Al Thaqafeya,MPEG-4/HD,431.0,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
14.0,Zee Alwan,MPEG-2/SD,411.0,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
19.0,Dubai International Holy Quran Award TV,MPEG-2/SD,1101.0,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
11.0,Sharjah Radio,,,11862 V,tp 8,48.0,,,False,Du,3/4,27500,DVB-S2,Ara
