SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,(feeds),,,11175 V,,,,,False,,3/4,4200,DVB-S4,
,(feeds),,,11179 V,,,,,False,,3/4,3100,DVB-S3,
,(feeds),,,11540 H,,,,,False,,3/4,3330,DVB-S3,
,(feeds),,,11544 H,,,,,False,,660,6,DVB-S6,
,(feeds),,,11552 H,,,,,False,,3/4,2591,DVB-S2,
,(feeds),,,11555 H,,,,,False,,904,1,DVB-S1,
,(feeds),,,11564 H,,,,,False,,3/4,3200,DVB-S3,
,(feeds),,,11568 H,,,,,False,,3/4,3350,DVB-S3,
,(feeds),,,11573 H,,,,,False,,3/4,3333,DVB-S3,
,(feeds),,,11577 H,,,,,False,,3/4,3333,DVB-S3,
,(feeds),,,11581 H,,,,,False,,3/4,1325,DVB-S1,
,(feeds),,,11584 H,,,,,False,,7/8,2655,DVB-S2,
,(feeds),,,11595 H,,,,,False,,7/8,1904,DVB-S1,
,(feeds),,,11598 H,,,,,False,,3/4,2500,DVB-S2,
,(feeds),,,11651 V,,,,,False,,7/8,1904,DVB-S1,
,(feeds),,,11657 H,,,,,False,,7/8,1904,DVB-S1,
,(feeds),,,11660 H,,,,,False,,500,8,DVB-S2,
,(feeds),,,11667 H,,,,,False,,3/4,6665,DVB-S2,
,(feeds),,,11675 H,,,,,False,,3/4,1904,DVB-S1,
,(feeds),,,11678 H,,,,,False,,3/4,1904,DVB-S1,
,(feeds),,,11686 V,,,,,False,,3/4,2222,DVB-S2,
,(feeds),,,11708 H,,,,,False,,3/4,6660,DVB-S2,
,(feeds),,,11718 H,,,,,False,,1/2,6660,DVB-S2,
,(feeds),,,11718 V,,,,,False,,3/4,6660,DVB-S2,
,(feeds),,,11728 V,,,,,False,,3/4,3300,DVB-S3,
,(feeds),,,11731 H,,,,,False,,3/4,3124,DVB-S3,
,(feeds),,,11734 H,,,,,False,,3/4,2655,DVB-S2,
,(feeds),,,11745 V,,,,,False,,3/4,2373,DVB-S2,
,(feeds),,,11746 H,,,,,False,,666,21,DVB-S2,
,(feeds),,,11752 H,,,,,False,,666,21,DVB-S2,
,(feeds),,,11755 H,,,,,False,,963,22,DVB-S2,
,(feeds),,,11756 V,,,,,False,,3/4,3200,DVB-S3,
,(feeds),,,11779 V,,,,,False,,600,3,DVB-S3,
,(feeds),,,11782 V,,,,,False,,333,23,DVB-S2,
,(feeds),,,11785 V,,,,,False,,600,23,DVB-S2,
,(feeds),,,11794 V,,,,,False,,600,3,DVB-S3,
,(feeds),,,11805 V,,,,,False,,300,3,DVB-S3,
,(feeds),,,11809 V,,,,,False,,350,3,DVB-S3,
,(feeds),,,11817 V,,,,,False,,3/4,3333,DVB-S3,
,(feeds),,,11829 V,,,,,False,,3/4,3330,DVB-S3,
,(feeds),,,11836 V,,,,,False,,400,22,DVB-S2,
,(feeds),,,11843 V,,,,,False,,200,23,DVB-S2,
,(feeds),,,11848 V,,,,,False,,333,23,DVB-S2,
,(feeds),,,11851 V,,,,,False,,3/4,3350,DVB-S2,
,(feeds),,,11853 V,,,,,False,,3/4,2343,DVB-S2,
,(feeds),,,11861 V,,,,,False,,3/4,3330,DVB-S3,
,(feeds),,,11866 V,,,,,False,,3/4,3300,DVB-S3,
,(feeds),,,11876 H,,,,,False,,666,6,DVB-S6,
,(feeds),,,11877 V,,,,,False,,3/4,2355,DVB-S2,
,(feeds),,,11882 H,,,,,False,,3/4,23333,DVB-S2,
,(feeds),,,11888 V,,,,,False,,3/4,3330,DVB-S3,
,(feeds),,,11892 H,,,,,False,,333,3,DVB-S3,
,(feeds),,,11896 H,,,,,False,,3/4,3330,DVB-S3,
,(feeds),,,11908 V,,,,,False,,200,27,DVB-S2,
,(feeds),,,11915 V,,,,,False,,3/4,2600,DVB-S2,
,(feeds),,,11986 V,,,,,False,,500,23,DVB-S2,
,(feeds),,,11992 V,,,,,False,,400,23,DVB-S2,
,(feeds),,,12001 V,,,,,False,,333,23,DVB-S2,
,(feeds),,,12022 V,,,,,False,,600,23,DVB-S2,
,(feeds),,,12031 V,,,,,False,,600,23,DVB-S2,
,(feeds),,,12034 H,,,,,False,,500,22,DVB-S2,
,(feeds),,,12055 V,,,,,False,,500,22,DVB-S2,
,(feeds),,511.0,12058 H,,0.0,,,False,,170,4,DVB-S4,
,(feeds),,,12066 V,,,,,False,,000,23,DVB-S2,
,(feeds),,,12067 H,,,,,False,,500,2,DVB-S2,
,(feeds),,,12077 H,,,,,False,,300,23,DVB-S2,
,(feeds),,,12080 H,,,,,False,,600,23,DVB-S2,
,(feeds),,,12104 V,,,,,False,,500,23,DVB-S2,
,(feeds),,,12112 H,,,,,False,,700,23,DVB-S2,
,(feeds),,,12115 H,,,,,False,,330,23,DVB-S2,
,(feeds),,,12118 H,,,,,False,,330,23,DVB-S2,
,(feeds),,,12130 H,,,,,False,,800,22,DVB-S2,
,(feeds),,,12143 V,,,,,False,,600,23,DVB-S2,
,(feeds),,,12148 V,,,,,False,,500,23,DVB-S2,
,(feeds),,,12151 V,,,,,False,,500,22,DVB-S2,
,(feeds),,,12157 V,,,,,False,,660,26,DVB-S2,
,(feeds),,,12166 V,,,,,False,,200,23,DVB-S2,
,(feeds),,,12169 V,,,,,False,,200,23,DVB-S2,
,(feeds),,,12175 V,,,,,False,,800,22,DVB-S2,
,(feeds),,,12181 V,,,,,False,,800,24,DVB-S2,
,Arsat,1-20,,11590 V,,0.0,,https://www.lyngsat.com/providers/ar/Arsat.html,True,Arsat,5/6,30000,DVB-S2,
53.0,[Presidencia Argentina info card],MPEG-4/HD,37.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
54.0,Cine.ar,MPEG-4/HD,33.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa Qaa
133.0,Cine.ar,MPEG-4/HD,2091.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
9.0,Cine.ar,MPEG-4/HD,400.0,11670 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
121.0,Lapacho Canal 11,MPEG-4/SD,2001.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
1.0,Lapacho Canal 11,1-1MPEG-4/HD,512.0,12112 V,,0.0,,,False,Arsat,3/4,4800,DVB-S2,Spa
122.0,Canal 7 Chubut,MPEG-4/SD,2011.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
2.0,Canal 7 Chubut,?-?,33.0,12062 V,,0.0,,,False,Arsat,170,24,DVB-S2,Spa
123.0,Doce TV,MPEG-4/SD,2021.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
1.0,Doce TV,?-?MPEG-2/SD,1160.0,12086 V,,0.0,,,False,Arsat,2/3,4170,DVB-S4,Spa
124.0,Canal 2,MPEG-4/SD,2031.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
125.0,Diputados TV,MPEG-4/HD,2041.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
126.0,Canal Nueve Santa Cruz,MPEG-4/SD,2051.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
1.0,Canal Nueve Santa Cruz,?-?MPEG-4/HD,66.0,12055 H,,0.0,,,False,Arsat,963,22,DVB-S2,Spa
1.0,Canal Nueve Santa Cruz,MPEG-2/SD,66.0,12058 H,,0.0,,,False,Arsat,170,4,DVB-S4,Spa
127.0,TV Pública Fueguina,MPEG-4/SD,2061.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
1.0,TV Pública Fueguina,?-?/HD,544.0,12136 V,,0.0,,,False,Arsat,750,23,DVB-S2,Spa
128.0,El Destape TV,MPEG-4/HD,2071.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
8.0,El Destape TV,MPEG-4/HD,384.0,11670 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
129.0,Extra!,MPEG-4/HD,2081.0,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
126.0,LU14 Radio Provincia,,,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
1.0,LU14 Radio Provincia,,,12055 H,,0.0,,,False,Arsat,963,22,DVB-S2,Spa
1.0,LU14 Radio Provincia,,,12058 H,,0.0,,,False,Arsat,170,4,DVB-S4,Spa
9124.0,Radio Noticias,,,11590 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
1.0,Telediario TV,1-1MPEG-4/HD,512.0,11614 V,,0.0,,,False,Arsat,3/4,22200,DVB-S2,Spa Qaa
,Nice TV,,,11629 H,,0.0,Conax,,False,Arsat,570,2,DVB-S2,
,Nice TV,,,11642 H,,0.0,Conax,,False,Arsat,3/4,17140,DVB-S2,
,,1-1,,11640 V,,0.0,,,False,Arsat,3/4,8500,DVB-S2,
,,,,12058 H,,0.0,,,False,Arsat,170,4,DVB-S4,
,,,,12081 V,,0.0,,,False,Arsat,3/4,5000,DVB-S2,
1.0,Crónica TV,MPEG-4/HD,66.0,11640 V,,0.0,,,False,Arsat,3/4,8500,DVB-S2,Spa
14.0,Crónica TV,MPEG-4/SD,480.0,11670 V,,0.0,,,False,Arsat,5/6,30000,DVB-S2,Spa
2.0,CM,MPEG-4/HD,130.0,11640 V,,0.0,,,False,Arsat,3/4,8500,DVB-S2,Spa
3.0,CM Internacional,MPEG-4/HD,53.0,11640 V,,0.0,,,False,Arsat,3/4,8500,DVB-S2,Spa
,TDA,1-10,,11670 V,,0.0,,https://www.lyngsat.com/providers/ar/TDA.html,True,TDA,5/6,30000,DVB-S2,
1.0,Unife,MPEG-4/SD,272.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
25.0,Unife,MPEG-4/1seg,49.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
2.0,Tec TV,MPEG-4/SD,288.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
3.0,Encuentro,MPEG-4/SD,304.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
22.0,Encuentro,/1seg,70.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
4.0,C5N,MPEG-4/SD,320.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
1.0,C5N,?-?/HD,308.0,12071 V,,0.0,,,False,TDA,420,22,DVB-S2,Spa
5.0,LN+,MPEG-4/SD,43.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
6.0,Canal E,MPEG-4/SD,92.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
7.0,Pakapaka,MPEG-4/SD,368.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
10.0,Canal 26,MPEG-4/SD,416.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
12.0,France 24 Español,MPEG-4/SD,448.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
13.0,Telesur (Venezuela),MPEG-4/SD,464.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
15.0,RT Español,MPEG-4/SD,496.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
16.0,IP Noticias,MPEG-4/HD,77.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
17.0,TV Pública,MPEG-4/SD,144.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
23.0,TV Pública,/1seg,72.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
51.0,TV Pública,MPEG-4/HD,1296.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa Qaa
18.0,Aunar,MPEG-4/SD,81.0,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
24.0,DeporTV,MPEG-4/1seg,74.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
53.0,DeporTV,MPEG-4/HD,85.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa Qaa
70.0,Construir TV,MPEG-4/SD,769.0,11670 V,,0.0,Irdeto,,False,TDA,5/6,30000,DVB-S2,Spa
901.0,Radio Nacional Folklórica,,,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
902.0,Nacional Rock,,,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
903.0,Radio Nacional Clásica,,,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
904.0,Radio Nacional AM 870,,,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
981.0,Radio Nacional Argentina,,,11670 V,,0.0,,,False,TDA,5/6,30000,DVB-S2,Spa
,T5 Satelital,,,11900 V,,0.0,,https://www.lyngsat.com/providers/ar/T5-Satelital.html,True,T5 Satelital,5/6,3900,DVB-S2,
1.0,T5 Satelital,MPEG-4/HD,275.0,11900 V,,0.0,,https://www.lyngsat.com/providers/ar/T5-Satelital.html,True,T5 Satelital,5/6,3900,DVB-S2,Spa
2.0,Canal 9 Link,MPEG-4/HD,513.0,11900 V,,0.0,,,False,T5 Satelital,5/6,3900,DVB-S2,Spa
2.0,Radio Nordeste,,,11900 V,,0.0,,,False,T5 Satelital,5/6,3900,DVB-S2,Spa
2.0,Santa Fe Canal,?-?MPEG-4/HD,114.0,12046 V,,0.0,,,False,T5 Satelital,3/4,3900,DVB-S2,Spa
,Neuquén mux,1-1,,12050 V,,0.0,,,False,T5 Satelital,5/6,4400,DVB-S4,
1.0,Telefe Neuquén,MPEG-2/SD,201.0,12050 V,,0.0,,,False,T5 Satelital,5/6,4400,DVB-S4,Spa
2.0,RTN,MPEG-4/SD,202.0,12050 V,,0.0,,,False,T5 Satelital,5/6,4400,DVB-S4,Spa
1.0,RTN Radio,,,12050 V,,0.0,,,False,T5 Satelital,5/6,4400,DVB-S4,Spa
32.0,San Luis +,?-?/HD,1110.0,12075 V,,0.0,BISS,,False,T5 Satelital,600,24,DVB-S2,Spa
1.0,Somos Uno,MPEG-4/HD,4113.0,12081 V,,0.0,,,False,T5 Satelital,3/4,5000,DVB-S2,Spa
2.0,Norte Grande Federal,MPEG-4/HD,517.0,12081 V,,0.0,,,False,T5 Satelital,3/4,5000,DVB-S2,Spa
1.0,LT17,,,12086 V,,0.0,,,False,T5 Satelital,2/3,4170,DVB-S4,Spa
1.0,AZM TV Canal 9 de la Patagonia,?-?MPEG-2/SD,512.0,12090 V,,0.0,,,False,T5 Satelital,850,1,DVB-S1,Spa
1.0,TV Pública Pampeana,4369-999/HD,130.0,12097 V,,0.0,,,False,T5 Satelital,2/3,24500,DVB-S2,Spa
1.0,Canal 7 Jujuy,8192-4096MPEG-2/SD,512.0,12100 V,,0.0,BISS,,False,T5 Satelital,3/4,2163,DVB-S2,Spa
1.0,Canal 10 TV Río Negro,65535-1MPEG-2/SD,308.0,12103 H,,0.0,,,False,T5 Satelital,3/4,2700,DVB-S2,Spa
1.0,96.9 FM Tropical,,,12112 V,,0.0,,,False,T5 Satelital,3/4,4800,DVB-S2,Spa
104.0,[Noticias C test card],?-?MPEG-4/HD,200.0,12126 V,,0.0,,,False,T5 Satelital,000,24,DVB-S2,
1.0,Red,?-?/HD,512.0,12131 V,,0.0,,,False,T5 Satelital,500,23,DVB-S2,Spa
1.0,TV Canal 9,?-?MPEG-2/SD,1160.0,12187 V,,0.0,,,False,T5 Satelital,800,4,DVB-S4,Spa
257.0,Misiones Cuatro,?-?MPEG-4/SD,257.0,12192 V,,0.0,,,False,T5 Satelital,3/4,3000,DVB-S2,Spa
