SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,TV A Crítica,,,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,True,TV A Crítica,3/4,3750,DVB-S2,
,TV A Crítica,MPEG-4/1seg,101.0,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,True,TV A Crítica,3/4,3750,DVB-S2,Por
,TV A Crítica,MPEG-4/HD,1001.0,3723 H,tp 1ANC,0.0,,https://www.lyngsat.com/providers/br/TV-A-Critica.html,True,TV A Crítica,3/4,3750,DVB-S2,Por
1.0,FM O Dia,,,3723 H,tp 1ANC,0.0,,,False,TV A Crítica,3/4,3750,DVB-S2,Por
,Rede Bahia,,,3747 H,tp 2ANC,0.0,Irdeto,https://www.lyngsat.com/providers/br/Rede-Bahia.html,True,Rede Bahia,8/9,7726,DVB-S2,
,Rede Bahia,,,3747 H,tp 2ANC,0.0,Irdeto,https://www.lyngsat.com/providers/br/Rede-Bahia.html,True,Rede Bahia,8/9,7726,DVB-S2,
,Rede Bahia,,,3758 H,tp 2ANC,0.0,,https://www.lyngsat.com/providers/br/Rede-Bahia.html,True,Rede Bahia,8/9,11275,DVB-S2,
,Rede Bahia,,,3758 H,tp 2ANC,0.0,,https://www.lyngsat.com/providers/br/Rede-Bahia.html,True,Rede Bahia,8/9,11275,DVB-S2,
7648.0,TV Oeste,MPEG-4/HD,373.0,3747 H,tp 2ANC,0.0,Irdeto,,False,Rede Bahia,8/9,7726,DVB-S2,Por
0.0,TV Oeste,MPEG-4/1seg,629.0,3747 H,tp 2ANC,0.0,Irdeto,,False,Rede Bahia,8/9,7726,DVB-S2,Por
56096.0,TV São Francisco,MPEG-4/HD,273.0,3747 H,tp 2ANC,0.0,Irdeto,,False,Rede Bahia,8/9,7726,DVB-S2,Por
0.0,TV São Francisco,MPEG-4/1seg,529.0,3747 H,tp 2ANC,0.0,Irdeto,,False,Rede Bahia,8/9,7726,DVB-S2,Por
101.0,TV Sudoeste,MPEG-4/HD,273.0,3758 H,tp 2ANC,0.0,,,False,Rede Bahia,8/9,11275,DVB-S2,Por
0.0,TV Sudoeste,MPEG-4/1seg,529.0,3758 H,tp 2ANC,0.0,,,False,Rede Bahia,8/9,11275,DVB-S2,Por
102.0,TV Santa Cruz,MPEG-4/HD,373.0,3758 H,tp 2ANC,0.0,,,False,Rede Bahia,8/9,11275,DVB-S2,Por
0.0,TV Santa Cruz,MPEG-4/1seg,629.0,3758 H,tp 2ANC,0.0,,,False,Rede Bahia,8/9,11275,DVB-S2,Por
103.0,TV Subaé,MPEG-4/HD,473.0,3758 H,tp 2ANC,0.0,,,False,Rede Bahia,8/9,11275,DVB-S2,Por
0.0,TV Subaé,MPEG-4/1seg,829.0,3758 H,tp 2ANC,0.0,,,False,Rede Bahia,8/9,11275,DVB-S2,Por
110.0,Bahia FM,,,3758 H,tp 2ANC,0.0,,,False,Rede Bahia,8/9,11275,DVB-S2,Por
