SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,OPM Doctor Jesus TV,MPEG-4/HD,101.0,3668 L,,,,,False,,3/4,1055,DVB-S2,Eng
2.0,OPM Doctor Jesus TV,MPEG-4/SD,36.0,12518 H,,,,,False,,3/5,29500,DVB-S2,Eng
,Sairtek,,,12518 H,,,,https://www.lyngsat.com/providers/ng/Sairtek.html,True,Sairtek,3/5,29500,DVB-S2,
,Christian Reformed TV,MPEG-4/SD,46.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
1.0,NTA International,MPEG-4/SD,45.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
4.0,Impact Africa TV,MPEG-4/SD,270.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
6.0,Sunna TV (Nigeria),MPEG-4/SD,1211.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,
7.0,Alu TV,MPEG-4/SD,82.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,
10.0,Benue TV,MPEG-4/SD,67.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
14.0,Advocate Broadcasting Network,MPEG-4/SD,76.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
17.0,MBC 2 (Saudi Arabia),MPEG-2/SD,701.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Ara
19.0,Honour TV,MPEG-4/SD,1141.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
23.0,Epiphany TV,MPEG-4/SD,59.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
24.0,Manara TV,MPEG-4/SD,256.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Hau
26.0,Glorious Vision TV,MPEG-4/SD,1793.0,12518 H,,,,,False,Sairtek,3/5,29500,DVB-S2,Eng
