SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Azercosmos,116-777,,11469 H,,0,Irdeto,https://www.lyngsat.com/providers/az/Azercosmos.html,True,Azercosmos,5/6,19000,DVB-S2,
33.0,Perviy kanal Europa,MPEG-4/SD,33.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
440.0,Bober International,MPEG-4/SD,441.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
450.0,Dom Kino Premium International,MPEG-4/SD,451.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
460.0,Dom Kino International,MPEG-4/SD,461.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
470.0,Karusel International,MPEG-4/SD,471.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
520.0,Muzika Pervogo International,MPEG-4/SD,521.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
550.0,Telekanal O! International,MPEG-4/SD,551.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
600.0,Perviy kanal CIS,MPEG-4/SD,601.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
630.0,Pobeda International,MPEG-4/SD,631.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
640.0,Poehali! International,MPEG-4/SD,641.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
650.0,Telecafé International,MPEG-4/SD,651.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
700.0,Vremya International,MPEG-4/SD,701.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
880.0,Lapki Live International,MPEG-4/SD,881.0,11469 H,,0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus
,Vivacom,213-6,,11475 V,,49.6-51.6,"Irdeto,Videoguard",,False,Azercosmos,5/6,30000,DVB-S2,
,Vivacom,213-3,,11555 V,,49.6-51.6,"Irdeto,Videoguard",,False,Azercosmos,5/6,30000,DVB-S2,
,Vivacom,213-1,,12520 V,,49.6-51.6,"Irdeto,Videoguard",,False,Azercosmos,5/6,30000,DVB-S2,
,Vivacom,213-2,,12560 V,,49.6-51.6,"Irdeto,Videoguard",,False,Azercosmos,5/6,30000,DVB-S2,
,Vivacom,213-4,,12600 V,,49.6-51.6,"Irdeto,Videoguard",,False,Azercosmos,5/6,30000,DVB-S2,
5001.0,TV 1 (Bulgaria),MPEG-4/SD,5101.0,11475 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Bul
5014.0,Freedom,MPEG-4/SD,5114.0,11475 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Rus
5034.0,TV5Monde Europe,MPEG-4/SD,5134.0,11475 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Fre
,Dialog TV,,,11510 V,,0,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,
,Dialog TV,,,11555 V,,0,Irdeto,,False,Azercosmos,2/3,29900,DVB-S2,
,Dialog TV,,,11592 V,,0,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,
,Dialog TV,,,11637 V,,0,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,
,Dialog TV,,,11675 V,,0,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,
8.0,City TV (Bulgaria),MPEG-4/SD,59.0,11555 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Bul
33.0,BNT 4,MPEG-2/SD,165.0,11555 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Bul
41.0,Plovdivska Pravoslavna TV,MPEG-2/SD,174.0,11555 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Bul
100.0,France 24 Français,MPEG-4/SD,400.0,11555 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Fre
9.0,Radio 1 (Bulgaria),,,11555 V,,49.6-51.6,,,False,Azercosmos,5/6,30000,DVB-S2,Bul
