SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,OBN Gaammee,MPEG-4/HD,512.0,3614 R,,,,,False,,5/6,2607,DVB-S2,Orm
,(feeds),,,3617 R,,,,,False,,3/4,2260,DVB-S2,
,(feeds),,,3624 R,,,,,False,,3/4,2607,DVB-S2,
,(feeds),,,3642 R,,,,,False,,3/4,1777,DVB-S2,
1.0,OBN (Ethiopia),?-?MPEG-4/HD,512.0,3634 R,,,,,False,,5/6,4810,DVB-S4,Orm
1.0,Debub TV,?-?MPEG-2/SD,308.0,3645 R,,,,,False,,5/6,4915,DVB-S4,Amh
,EBC,?-1,,3718 R,,,,https://www.lyngsat.com/providers/et/EBC.html,True,EBC,3/4,17950,DVB-S2,
1.0,ETV News,MPEG-4/HD,512.0,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,Amh
2.0,ETV Entertainment,MPEG-4/HD,513.0,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,Amh
3.0,ETV Languages,MPEG-4/HD,514.0,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,Amh
4.0,ETV Afaan Oromoo,MPEG-4/HD,515.0,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,Orm
5.0,ETV Yelijochalem,MPEG-4/HD,516.0,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,Amh
6.0,ETV Parlama,MPEG-4/HD,517.0,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,
7.0,[Radio Ethiopia National Radio info card],MPEG-4/SD,503.0,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,Amh
8.0,EBC FM 97.1,,,3718 R,,,,,False,EBC,3/4,17950,DVB-S2,Amh
,Metro Digital TV,0-1,,10973 H,,,Cryptoguard 2,,False,EBC,000,25,DVB-S2,
,Panbetting,222-4248,,11010 H,,,,https://www.lyngsat.com/providers/de/Panbetting.html,True,Panbetting,3/4,28775,DVB-S2,
40101.0,Panbetting promo,MPEG-4/HD,1011.0,11010 H,,,,,False,Panbetting,3/4,28775,DVB-S2,Eng
40303.0,Voice of One TV,HEVC/SD,3031.0,11010 H,,,,,False,Panbetting,3/4,28775,DVB-S2,Eng
