SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,(CNN feeds),,,11728 H,tp 1,,,,False,,250,24,DVB-S2,
,(CNN feeds),,,11734 H,tp 1,,,,False,,250,24,DVB-S2,
,(CNN feeds),,,12020 V,tp 16,,,,False,,250,24,DVB-S2,
,(CNN feeds),,,12035 V,tp 16,,,,False,,250,24,DVB-S2,
,(feeds),,,11815 H,tp 5,,,,False,,500,24,DVB-S2,
,(feeds),,,11904 H,tp 11,,,,False,,3/4,4600,DVB-S2,
,(feeds),,,11917 H,tp 11,,,,False,,600,24,DVB-S2,
,(feeds),,,11923 H,tp 11,,,,False,,600,24,DVB-S2,
,(feeds),,,11929 H,tp 11,,,,False,,600,24,DVB-S2,
,(feeds),,,11935 H,tp 11,,,,False,,600,24,DVB-S2,
,(feeds),,,11995 V,tp 14,,,,False,,540,23,DVB-S2,
,(feeds),,,12025 V,tp 16,,,,False,,250,24,DVB-S2,
,(feeds),,,12053 V,tp 18,,,,False,,540,23,DVB-S2,
,(feeds),,,12057 V,tp 18,,,,False,,540,23,DVB-S2,
,(feeds),,,12067 V,tp 18,,,,False,,540,23,DVB-S2,
,(feeds),,,12075 V,tp 18,,,,False,,540,23,DVB-S2,
,,,,11910 H,tp 11,0.0,,,False,,,,,
,,,,12080 H,tp 19,0.0,,,False,,3/4,29970,DVB-S2,
,,?-1,,12145 V,tp 22,0.0,,,False,,3/4,20000,DVB-S2,
,,,,12151 H,tp 23,0.0,,,False,,,,,
,,,,12157 H,tp 23,0.0,,,False,,,,,
,,,,12163 H,tp 23,0.0,,,False,,,,,
,,,,12175 H,tp 23,0.0,,,False,,,,,
,,,,12182 V,tp 24,0.0,,,False,,,,,
,(NBC feeds),,,11950 H,tp 13,,,,False,,600,24,DVB-S2,
,(NBC feeds),,,11956 H,tp 13,,,,False,,600,24,DVB-S2,
,(NBC feeds),,,11962 H,tp 13,,,,False,,600,24,DVB-S2,
,(NBC feeds),,,11969 H,tp 13,,,,False,,600,24,DVB-S2,
,(NBC feeds),,,12025 H,tp 17,,,,False,,3/4,4600,DVB-S2,
,(NBC feeds),,,12054 H,tp 17,,,,False,,600,24,DVB-S2,
65.0,(NBC feeds),,650.0,12120 H,tp 21,0.0,BISS,,False,,5/6,30000,DVB-S2,
66.0,(NBC feeds),,660.0,12120 H,tp 21,0.0,BISS,,False,,5/6,30000,DVB-S2,
67.0,(NBC feeds),,670.0,12120 H,tp 21,0.0,BISS,,False,,5/6,30000,DVB-S2,
,(WFXT-TV feeds),,,12005 V,tp 16,,,,False,,250,24,DVB-S2,
,(WHDH-TV feeds),,,12010 V,tp 16,,,,False,,250,24,DVB-S2,
,(WHDH-TV feeds),,,12015 V,tp 16,,,,False,,250,24,DVB-S2,
,(Vyvx feeds),,,12030 V,tp 16,,,,False,,250,24,DVB-S2,
1.0,DW English,MPEG-4/HD,2001.0,12080 H,tp 19,0.0,,,False,,3/4,29970,DVB-S2,Eng
3.0,NTA International,MPEG-4/HD,2003.0,12080 H,tp 19,0.0,,,False,,3/4,29970,DVB-S2,Eng
,NBC,1-1,,12120 H,tp 21,0.0,BISS,https://www.lyngsat.com/providers/us/NBC.html,True,NBC,5/6,30000,DVB-S2,
28.0,Cozi TV,MPEG-2/SD,281.0,12120 H,tp 21,0.0,,,False,NBC,5/6,30000,DVB-S2,Eng
61.0,NBC East,MPEG-4/HD,610.0,12120 H,tp 21,0.0,BISS,,False,NBC,5/6,30000,DVB-S2,Eng
62.0,NBC Central,MPEG-4/HD,620.0,12120 H,tp 21,0.0,BISS,,False,NBC,5/6,30000,DVB-S2,Eng
63.0,NBC Mountain,MPEG-4/HD,630.0,12120 H,tp 21,0.0,BISS,,False,NBC,5/6,30000,DVB-S2,Eng
64.0,NBC West,MPEG-4/HD,640.0,12120 H,tp 21,0.0,BISS,,False,NBC,5/6,30000,DVB-S2,Eng
1.0,NewsNation,MPEG-4/HD,101.0,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
2.0,NHK World Japan,MPEG-4/HD,102.0,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
3.0,SBN Domestic,MPEG-4/HD,103.0,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
4.0,NHK +,MPEG-4/HD,104.0,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Jpn
6.0,Reach TV,MPEG-4/HD,106.0,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
7.0,Taiwan +,MPEG-4/HD,107.0,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
44.0,Microspace promo,MPEG-4/HD,5185.0,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
61.0,North Carolina Reading Service,,,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
81.0,The Classical Station,,,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
1015.0,Mix 101.5,,,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,Eng
0.0,50s & 60s Hits,,,12145 V,tp 22,0.0,,,False,NBC,3/4,20000,DVB-S2,
