SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
1.0,SSBC TV,65535-1MPEG-2/SD,308.0,3818 R,tp 3,,,,False,,3/4,1600,DVB-S2,Ara
3002.0,SSBC TV,MPEG-2/SD,3022.0,3934 L,tp 8,,,,False,,7/8,27500,DVB-S2,Ara
1.0,Vision 4,0-1MPEG-4/HD,258.0,3851 L,tp 4,,,,False,,2/3,1261,DVB-S2,Fre
,DalSat Global,103-103,,3857 L,tp 4,,,https://www.lyngsat.com/providers/so/DalSat-Global.html,True,DalSat Global,3/4,4270,DVB-S4,
102.0,Ebru TV,MPEG-4/SD,211.0,3857 L,tp 4,,,,False,DalSat Global,3/4,4270,DVB-S4,Eng
104.0,Shabelle TV,MPEG-4/SD,1042.0,3857 L,tp 4,,,,False,DalSat Global,3/4,4270,DVB-S4,Som
107.0,Rejo Sports,MPEG-4/SD,44.0,3857 L,tp 4,,,,False,DalSat Global,3/4,4270,DVB-S4,Som
106.0,Ebru Radio,,,3857 L,tp 4,,,,False,DalSat Global,3/4,4270,DVB-S4,Som
1000.0,Eye Radio,?-?,,3860 L,tp 4,,,,False,DalSat Global,3/4,400,DVB-S4,Eng
,Hit Radio,1-1,,3866 L,tp 4,,,https://www.lyngsat.com/providers/ma/Hit-Radio.html,True,Hit Radio,3/4,1150,DVB-S2,
1000.0,Hit Radio Côte d'Ivoire,,,3866 L,tp 4,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre
3000.0,Hit Radio Congo,,,3866 L,tp 4,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre
4000.0,Hit Radio Gabon,,,3866 L,tp 4,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre
5000.0,Hit Radio Togo,,,3866 L,tp 4,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre
8000.0,Radio Azawan,,,3866 L,tp 4,,,,False,Hit Radio,3/4,1150,DVB-S2,Ara
9000.0,Hit Radio Burkina Faso,,,3866 L,tp 4,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre
10000.0,Hit Radio (Morocco),,,3866 L,tp 4,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre
