SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,NEP Connect,1-201,,11727 H,tp B1,0-47,"Irdeto,PowerVu",https://www.lyngsat.com/providers/uk/NEP-Connect.html,True,NEP Connect,3/4,27500,DVB-S2,
,NEP Connect,1-201,,11727 H,tp B1,0-47,"Irdeto,PowerVu",https://www.lyngsat.com/providers/uk/NEP-Connect.html,True,NEP Connect,3/4,27500,DVB-S2,
,NEP Connect,1-101,,12418 H,tp B37,0-47,PowerVu,https://www.lyngsat.com/providers/uk/NEP-Connect.html,True,NEP Connect,3/4,27500,DVB-S2,
,NEP Connect,1-101,,12418 H,tp B37,0-47,PowerVu,https://www.lyngsat.com/providers/uk/NEP-Connect.html,True,NEP Connect,3/4,27500,DVB-S2,
66.0,Ladbrokes 1,MPEG-2/SD,1310.0,11727 H,tp B1,0-47,PowerVu,,False,NEP Connect,3/4,27500,DVB-S2,Eng
95.0,Racing TVi,MPEG-4/SD,110.0,11727 H,tp B1,0-47,Irdeto,,False,NEP Connect,3/4,27500,DVB-S2,Eng
136.0,SIS Two,MPEG-2/SD,1910.0,11727 H,tp B1,0-47,PowerVu,,False,NEP Connect,3/4,27500,DVB-S2,Eng
160.0,Betfred TV 1,MPEG-4/SD,210.0,11727 H,tp B1,0-47,Irdeto,,False,NEP Connect,3/4,27500,DVB-S2,Eng
162.0,Betfred TV 2,MPEG-4/SD,310.0,11727 H,tp B1,0-47,Irdeto,,False,NEP Connect,3/4,27500,DVB-S2,Eng
163.0,Betfred TV 3,MPEG-4/SD,410.0,11727 H,tp B1,0-47,Irdeto,,False,NEP Connect,3/4,27500,DVB-S2,Eng
,SES Ukraine,85-43,,11747 V,tp B2,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,30000,DVB-S2,
,SES Ukraine,85-43,,11747 V,tp B2,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,30000,DVB-S2,
,SES Ukraine,85-43,,11747 V,tp B2,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,30000,DVB-S2,
,SES Ukraine,85-43,,11747 V,tp B2,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,30000,DVB-S2,
,SES Ukraine,85-4219,,12073 H,tp B19,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,2/3,30000,DVB-S2,
,SES Ukraine,85-4219,,12073 H,tp B19,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,2/3,30000,DVB-S2,
,SES Ukraine,85-4219,,12073 H,tp B19,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,2/3,30000,DVB-S2,
,SES Ukraine,85-4219,,12073 H,tp B19,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,2/3,30000,DVB-S2,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
,SES Ukraine,85-16,,12130 V,tp B22,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
,SES Ukraine,85-17,,12284 V,tp B30,0-47,,https://www.lyngsat.com/providers/lu/SES-Ukraine.html,True,SES Ukraine,3/4,27500,DVB-S2,
7600.0,DW English,MPEG-4/HD,1110.0,11747 V,tp B2,0-47,,,False,SES Ukraine,3/4,30000,DVB-S2,Eng
7625.0,5 Kanal (Ukraine),MPEG-4/HD,7626.0,11747 V,tp B2,0-47,,,False,SES Ukraine,3/4,30000,DVB-S2,Ukr
7630.0,Radio Svoboda TV,MPEG-4/HD,6301.0,11747 V,tp B2,0-47,,,False,SES Ukraine,3/4,30000,DVB-S2,Ukr
7630.0,VoA TV Holos Ameryky,MPEG-4/HD,6301.0,11747 V,tp B2,0-47,,,False,SES Ukraine,3/4,30000,DVB-S2,Ukr
7640.0,Galychyna TV,MPEG-4/HD,7641.0,11747 V,tp B2,0-47,,,False,SES Ukraine,3/4,30000,DVB-S2,Ukr
