SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Allente,70-27,,11216 V,tp C1,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-4,,11229 H,tp C2,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-1,,11247 V,tp C3,0,"Conax,Nagravision,Videoguard",,False,,7/8,24500,DVB-S2,
,Allente,70-33,,11261 H,tp C4,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-3,,11278 V,tp C5,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-24,,11293 H,tp C6,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-2,,11309 V,tp C7,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-25,,11325 H,tp C8,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-43,,11341 V,tp C9,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-35,,11372 V,tp C11,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
,Allente,70-34,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,
,Allente,70-44,,11421 H,tp C14,0,"Conax,Nagravision,Videoguard",,False,,3/4,25000,DVB-S2,
7471,SBN International,MPEG-2/SD,1187.0,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Eng
1721,DR P2,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Dan
1723,DR P1,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Dan
1738,Bandit Classics,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
1739,Svenska Favoriter,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
1740,Viasat Classic,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,
1741,Power Hit Radio (Sweden),,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
1742,Power Club,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
1744,Star FM,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
1746,Bandit Rock 106-3,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
1751,Lugna Favoriter,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
1787,Rix FM,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Swe
7474,DR P3,,,11278 V,tp C5,0,,,False,,3/4,25000,DVB-S2,Dan
7289,Freedom,MPEG-4/SD,1004.0,11325 H,tp C8,0,,,False,,3/4,25000,DVB-S2,Rus
112,SverigeKanalen,MPEG-4/SD,1212.0,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Swe
7267,Kanal 10 Sverige,MPEG-4/SD,1367.0,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Swe
7453,TV Visjon Norge,MPEG-4/HD,1153.0,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
7546,Kanal 10 Norge,MPEG-4/HD,1411.0,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
7780,TV Vision Sverige,MPEG-4/SD,1180.0,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Swe
7788,Bedehuskanalen,MPEG-4/HD,1688.0,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
1527,Radio Norge,,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
2813,Rás 1,,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Ice
2814,Rás 2,,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Ice
6022,Radio Rock,,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
6028,Radio Vinyl,,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
6032,Radio Topp 40,,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
7000,P4 Lyden av Norge,,,11389 H,tp C12,0,,,False,,7/8,24500,DVB-S2,Nor
,Digi România,1-5,,11785 H,tp 4,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,,7/8,28000,DVB-S2,
,Digi România,1-7,,11862 H,tp 8,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,,7/8,28000,DVB-S2,
,Digi România,1-3,,12130 H,tp 22,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,,7/8,28000,DVB-S2,
,Digi România,1-4,,12188 V,tp 25,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,,7/8,28000,DVB-S2,
3680,Petöfi Rádió,,,11785 H,tp 4,44,,,False,,7/8,28000,DVB-S2,Hun
3690,Kossuth Rádió,,,11785 H,tp 4,44,,,False,,7/8,28000,DVB-S2,Hun
3700,Bartók Rádió,,,11785 H,tp 4,44,,,False,,7/8,28000,DVB-S2,Hun
1210,Speranta TV,MPEG-2/SD,1212.0,11862 H,tp 8,44,,,False,,7/8,28000,DVB-S2,Rum
1250,Radio Vocea Sperantei,,,11862 H,tp 8,44,,,False,,7/8,28000,DVB-S2,Rum
2520,Kiss FM (Romania),,,11862 H,tp 8,44,,,False,,7/8,28000,DVB-S2,Rum
,Direct One,1536-707,,11938 H,tp 12,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,,7/8,28000,DVB-S2,
,,70-41,,12015 H,tp 16,44,"Conax,Cryptoworks,Irdeto,Nagravision,Videoguard",,False,,3/4,30000,DVB-S2,
4202*,History HD Europe,MPEG-4/HD,1307.0,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",,False,,3/4,30000,DVB-S2,Eng Rus Cze Hun Tur
7190*,History 2 Europe,MPEG-4/HD,1317.0,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",,False,,3/4,30000,DVB-S2,Eng Cze
7393,History Sverige,MPEG-4/HD,1393.0,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",,False,,3/4,30000,DVB-S2,Swe
7976,BBC Nordic,MPEG-4/HD,1243.0,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",,False,,3/4,30000,DVB-S2,Eng Eng
13016,Animal Planet Europe,HEVC/HD,1193.0,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",,False,,3/4,30000,DVB-S2,Eng
13018,TV 2 Sport,HEVC/HD,1726.0,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",,False,,3/4,30000,DVB-S2,Dan
2710,Galaxy 4,MPEG-2/SD,601.0,12130 H,tp 22,44,,,False,,7/8,28000,DVB-S2,Hun
,Slovak Telekom,1536-709,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html,True,Slovak Telekom,7/8,28000,DVB-S2,
30901*,Sorozatklub,MPEG-2/SD,2351.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun
30902*,Moziklub,MPEG-2/SD,2401.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun
30906*,TV 2 Klub,MPEG-2/SD,351.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun
30907*,Super TV 2,MPEG-2/SD,401.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun
30908,National Geographic România,MPEG-2/SD,451.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Eng Rum
30909,Private TV,MPEG-2/SD,501.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Eng
30910,Pro TV,MPEG-2/SD,551.0,12265 V,tp 29,44,"Conax,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Rum
30911*,FilmBox Basic,MPEG-2/SD,601.0,12265 V,tp 29,44,"Conax,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun Qaa
30912*,Prime (Hungary),MPEG-2/SD,651.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun
30913*,Viasat 2,MPEG-2/SD,1301.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun Qaa
30914,Cinemax 2 Central Europe,MPEG-2/SD,751.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun Cze Qaa Rum
30915,Blue Hustler Europe (23-05),MPEG-2/SD,251.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Eng
30916,Duna TV,MPEG-2/SD,801.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun
30918*,Viasat Film,MPEG-2/SD,1351.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun Qaa
30920,Hustler TV Europe,MPEG-2/SD,1101.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Eng
30921*,Viasat Explore East,MPEG-2/SD,1151.0,12265 V,tp 29,44,"Conax,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Rum Hun
30925*,AXN Central Europe,MPEG-2/SD,1401.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun Qaa
30927,TLC Pan Regional,MPEG-2/SD,151.0,12265 V,tp 29,44,Nagravision,,False,Slovak Telekom,7/8,28000,DVB-S2,Hun Eng
30931,Stingray IConcerts,MPEG-2/SD,1901.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Eng
30933*,Arena 4,MPEG-2/SD,2001.0,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",,False,Slovak Telekom,7/8,28000,DVB-S2,Hun
,Telenor,70-20,,12418 V,tp 37,44,,https://www.lyngsat.com/providers/no/Telenor.html,True,Telenor,7/8,28000,DVB-S2,
519,CGTN,MPEG-4/HD,1166.0,12418 V,tp 37,44,,,False,Telenor,7/8,28000,DVB-S2,Eng
2029,CGTN Documentary,MPEG-4/HD,1172.0,12418 V,tp 37,44,,,False,Telenor,7/8,28000,DVB-S2,Eng
2912,Aljazeera English,MPEG-2/SD,1239.0,12418 V,tp 37,44,,,False,Telenor,7/8,28000,DVB-S2,Eng
3837,Sky News International,MPEG-2/SD,1206.0,12418 V,tp 37,44,,,False,Telenor,7/8,28000,DVB-S2,Eng
13005,Telenor promo,MPEG-4/SD,1455.0,12418 V,tp 37,44,,,False,Telenor,7/8,28000,DVB-S2,Eng
7517,Best FM (Slovakia),,,12418 V,tp 37,44,,,False,Telenor,7/8,28000,DVB-S2,Slo
