SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,TV Globo Rio de Janeiro,,,3720 H,tp 1ANC,,,,False,,PAL,,PAL,Por
,TV Verdade,,,3730 V,tp 1BNC,,,,False,,PAL,,PAL,Por
1.0,TV Verdade,?-?MPEG-4/HD,273.0,4105 V,tp 10BNC,,,,False,,5/6,3200,DVB-S2,Por
1033.0,TV Verdade,MPEG-4/HD,3301.0,11780 H,tp 2ANK,0.0,,,False,,2/3,29900,DVB-S2,Por
13984.0,TV Verdes Mares Cariri,?-?MPEG-4/HD,273.0,3734 H,tp 1ANC,,"Verimatrix (B),Irdeto,Nagravision",,False,,2/3,5000,DVB-S2,Por
351.0,TV Verdes Mares Cariri,MPEG-4/HD,3933.0,12000 V,tp 8BNK,0.0,"Verimatrix (B),Nagravision",,False,,2/3,29900,DVB-S2,Por
59360.0,SBT Nacional,?-?MPEG-4/HD,513.0,3744 V,tp 1BNC,,"Verimatrix (B),Nagravision",,False,,3/4,5700,DVB-S2,Por
,SBT Nacional,,,4170 V,tp 12BNC,,,,False,,PAL,,PAL,Por
325.0,SBT Nacional,MPEG-4/HD,3343.0,12160 V,tp 12BNK,0.0,"Verimatrix (B),Nagravision",,False,,2/3,29900,DVB-S2,Por
1.0,TV Horizonte,?-?MPEG-4/HD,512.0,3744 H,tp 2ANC,,,,False,,3/5,2500,DVB-S2,Por
320.0,TV Horizonte,MPEG-4/HD,5293.0,12120 V,tp 11BNK,0.0,,,False,,2/3,29900,DVB-S2,Por
1.0,América AM 750,,,3744 H,tp 2ANC,,,,False,,3/5,2500,DVB-S2,Por
1.0,Cultura AM 830,,,3744 H,tp 2ANC,,,,False,,3/5,2500,DVB-S2,Por
1.0,Canal Gov,MPEG-2/SD,101.0,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
16161.0,Canal Gov,MPEG-4/HD,201.0,3756 H,tp 2ANC,,,,False,,3/4,7500,DVB-S2,Por
805.0,Canal Gov,MPEG-4/HD,3963.0,12000 V,tp 8BNK,0.0,Nagravision,,False,,2/3,29900,DVB-S2,Por
2.0,Rádio Nacional FM,,,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
8.0,Rádio Nacional FM,,,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
3.0,MEC FM,,,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
23333.0,MEC FM,,,4094 V,tp 10BNC,,,,False,,3/4,11429,DVB-S2,Por
4.0,Rádio Nacional Amazônia,,,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
5.0,Rádio Nacional Brasília AM,,,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
6.0,Rádio Nacional Brasília AM,,,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
7.0,Rádio Nacional Rio de Janeiro,,,3747 H,tp 2ANC,,,,False,,3/4,5000,DVB-S5,Por
,,,,3756 H,tp 2ANC,,,,False,,3/4,7500,DVB-S2,
,,,,3788 H,tp 3ANC,,,,False,,333,8,DVB-S2,
,,,,3854 V,tp 4BNC,,,,False,,,,,
,,,,3870 H,tp 5ANC,,,,False,,,,,
,,,,3922 H,tp 6ANC,,,,False,,,,,
,,,,3948 V,tp 6BNC,,"Verimatrix (B),Irdeto,Nagravision",,False,,2/3,17500,DVB-S2,
,,1-1,,4045 H,tp 9ANC,,,,False,,2/3,7500,DVB-S2,
,,,,11720 V,tp 1BNK,0.0,"Nagravision,Verimatrix",,False,,2/3,29900,DVB-S2,
,,,,12000 V,tp 8BNK,0.0,"Verimatrix (B),Nagravision",,False,,2/3,29900,DVB-S2,
,,,,12120 V,tp 11BNK,0.0,"Verimatrix (B),Nagravision",,False,,2/3,29900,DVB-S2,
,,,,12160 V,tp 12BNK,0.0,,,False,,2/3,29900,DVB-S2,
,,,,12180 H,tp 12ANK,0.0,,,False,,,,,
16160.0,TV Brasil,MPEG-4/HD,101.0,3756 H,tp 2ANC,,,,False,,3/4,7500,DVB-S2,Por
16184.0,TV Brasil,MPEG-4/1seg,501.0,3756 H,tp 2ANC,,,,False,,3/4,7500,DVB-S2,Por
909.0,TV Brasil,MPEG-4/HD,2863.0,11720 V,tp 1BNK,0.0,"Nagravision,Verimatrix",,False,,2/3,29900,DVB-S2,Por
16162.0,Canal Educação Brasilia,MPEG-4/HD,301.0,3756 H,tp 2ANC,,,,False,,3/4,7500,DVB-S2,Por
30337.0,Canal Educação Brasilia,MPEG-4/HD,501.0,3788 H,tp 3ANC,,,,False,,333,8,DVB-S2,Por
910.0,Canal Educação Brasilia,MPEG-4/HD,2873.0,11720 V,tp 1BNK,0.0,Verimatrix,,False,,2/3,29900,DVB-S2,Por
