SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,@ KiteNet,,,10925 V,tp 13,0.0,,,False,,288,34,DVB-S2,
,TPA,,,10962 V,tp 1,,,https://www.lyngsat.com/providers/ao/TPA.html,True,TPA,5/6,25926,DVB-S2,
1.0,TPA 1,,308.0,10962 V,tp 1,,,,False,TPA,5/6,25926,DVB-S2,Por
2.0,TPA 2,,309.0,10962 V,tp 1,,,,False,TPA,5/6,25926,DVB-S2,Por
,Telemedia,,,10984 V,tp 1,,,https://www.lyngsat.com/providers/za/Telemedia.html,True,Telemedia,5/6,9100,DVB-S2,
,Gallop TV 2,,101.0,10984 V,tp 1,,,,False,Telemedia,5/6,9100,DVB-S2,Eng
,Gallop TV,,3004.0,10984 V,tp 1,,,,False,Telemedia,5/6,9100,DVB-S2,Eng
13.0,Biafra TV,MPEG-2/SD,256.0,10984 V,tp 1,,,,False,Telemedia,5/6,9100,DVB-S2,Eng
,Biafra Human Rights & Freedom Radio,,,10984 V,tp 1,,,,False,Telemedia,5/6,9100,DVB-S2,Eng
14.0,Radio Biafra,,,10984 V,tp 1,,,,False,Telemedia,5/6,9100,DVB-S2,Eng
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,10000,DVB-S2,
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,10000,DVB-S2,
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,10000,DVB-S2,
,Gazprom Space Systems,1-9,,11056 H,tp 2A,,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,10000,DVB-S2,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S3,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S3,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S3,
,Gazprom Space Systems,100-55,,11265 V,tp 15,0.0,,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S3,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S2,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S2,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S2,
,Gazprom Space Systems,1374-16,,11345 V,tp 17,0.0,BISS,https://www.lyngsat.com/providers/ru/Gazprom-Space-Systems.html,True,Gazprom Space Systems,3/4,30000,DVB-S2,
