SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,,,,11960 L,,,Videoguard,,False,,3/4,28800,ABS-S2,
,Nei Monggol TV,,,11960 L,,,Videoguard,,False,,3/4,28800,ABS-S2,Mon
,Yanbian TV 1,,,11960 L,,,Videoguard,,False,,3/4,28800,ABS-S2,Chi
,Xizang TV Chinese,,,11960 L,,,Videoguard,,False,,3/4,28800,ABS-S2,Chi
,Xizang TV Tibetan,,,11960 L,,,Videoguard,,False,,3/4,28800,ABS-S2,Tib
,Ando TV,,,11960 L,,,Videoguard,,False,,3/4,28800,ABS-S2,
,CCTV,,,12020 R,,,Videoguard,https://www.lyngsat.com/providers/--/CCTV.html,True,CCTV,3/4,28800,ABS-S2,
,CCTV 1,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CCTV 2,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CCTV 7,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CCTV 10,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CCTV 12,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CCTV 13,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CCTV 14,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CCTV 17,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CETV 1,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CRI Newsradio,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
,CNR 17 Kazakh Radio,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Kaz
,CNR 11 Tibetan Radio,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Tib
,CNR 13 Uyghur Radio,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Uig
,CNR 1 Voice of China,,,12020 R,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi
