SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,SES,3-3217,,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/SES.html,True,SES,/10,75009,DVB-S2,
,SES,3-3217,,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/SES.html,True,SES,/10,75009,DVB-S2,
,SES,3-3224,,12168 V,tp 224,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,27500,DVB-S2,
,SES,3-3224,,12168 V,tp 224,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,27500,DVB-S2,
6101.0,Stingray Classica,MPEG-4/HD,511.0,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,False,SES,/10,75009,DVB-S2,Ger
5172.0,Stingray Classica,MPEG-4/HD,511.0,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,False,SES,3/4,29500,DVB-S2,Ger
6102.0,Stingray IConcerts,MPEG-4/HD,767.0,12032 H,tp 217,,"Conax,Irdeto,Nagravision,Viaccess",,False,SES,/10,75009,DVB-S2,Eng
5171.0,Stingray IConcerts,MPEG-4/HD,767.0,12363 V,tp 234,,"Conax,Irdeto,Nagravision,Viaccess",,False,SES,3/4,29500,DVB-S2,Eng
6103.0,Auto Motor und Sport,MPEG-4/HD,1023.0,12032 H,tp 217,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,False,SES,/10,75009,DVB-S2,Ger Bul Cze Hun
5170.0,Auto Motor und Sport,MPEG-4/HD,1023.0,12363 V,tp 234,,"Conax,Cryptoworks,Irdeto,Nagravision,Viaccess",,False,SES,3/4,29500,DVB-S2,Ger Bul Cze Hun
6121.0,RTS Nauka,MPEG-4/SD,2815.0,12032 H,tp 217,,Conax,,False,SES,/10,75009,DVB-S2,Srp
5001.0,RTS Nauka,MPEG-4/SD,2815.0,12363 V,tp 234,,"Conax,Nagravision",,False,SES,3/4,29500,DVB-S2,Srp
6122.0,RTS Poletarac 2,MPEG-4/SD,3071.0,12032 H,tp 217,,Conax,,False,SES,/10,75009,DVB-S2,Srp
5002.0,RTS Poletarac 2,MPEG-4/SD,3071.0,12363 V,tp 234,,"Conax,Nagravision",,False,SES,3/4,29500,DVB-S2,Srp
6190.0,@ Astra Connect,,,12032 H,tp 217,,Nagravision,,False,SES,/10,75009,DVB-S2,
,M7 Group,3-3218,,12051 V,tp 218,,"Conax,Cryptoworks,Irdeto,Mediaguard,Nagravision,Viaccess",https://www.lyngsat.com/providers/lu/M7-Group.html,True,M7 Group,2/3,29900,DVB-S2,
7010.0,DreamWorks TV Netherlands,MPEG-4/HD,510.0,12051 V,tp 218,,"Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
7020.0,RTL 4,MPEG-4/HD,514.0,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
7023.0,RTL 5,MPEG-4/HD,523.0,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
7027.0,RTL 7,MPEG-4/HD,527.0,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
7030.0,VTM,MPEG-4/HD,516.0,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
7036.0,RTL 8,MPEG-4/HD,518.0,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
7056.0,VTM 2,MPEG-4/HD,556.0,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
7057.0,Play 4,MPEG-4/HD,557.0,12051 V,tp 218,,"Mediaguard,Nagravision,Viaccess",,False,M7 Group,2/3,29900,DVB-S2,Dut
