SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,Sky Brasil,0-24682,,10722 V,tp B1K,,"Nagravision,Videoguard",,False,,3/4,30000,DVB-S3,
1304.0,[Sky test card],MPEG-2/SD,516.0,10722 V,tp B1K,,,,False,,3/4,30000,DVB-S3,
,Sky Brasil,0-24682,,10722 H,tp B13K,,"Nagravision,Videoguard",,False,,3/4,30000,DVB-S3,
1144.0,Sound! Anos 60,,,10722 H,tp B13K,,,,False,,3/4,30000,DVB-S3,Por
1145.0,Sound! Românticas,,,10722 H,tp B13K,,,,False,,3/4,30000,DVB-S3,Por
1146.0,Sound! Blues,,,10722 H,tp B13K,,,,False,,3/4,30000,DVB-S3,Por
,Sky Brasil,,,10762 V,tp B2K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,10762 H,tp B14K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,0-24680,,10802 V,tp B3K,,"Nagravision,Videoguard",,False,,3/4,30000,DVB-S3,
,Sky Brasil,,,10802 H,tp B15K,,"Nagravision,Videoguard",,False,,000,30,DVB-S3,
,Sky Brasil,,,10842 V,tp B4K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,10842 H,tp B16K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,10882 V,tp B5K,,"Nagravision,Videoguard",,False,,3/4,30000,DVB-S3,
,Sky Brasil,,,10882 H,tp B17K,,"Nagravision,Videoguard",,False,,3/4,30000,DVB-S3,
,Sky Brasil,,,10922 V,tp B6K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,10922 H,tp B18K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11010 V,tp B26K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11010 H,tp B33K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
5264.0,Canal do Cliente,MPEG-4/HD,4400.0,11010 H,tp B33K,,,,False,,000,230,DVB-S2,Por
,Sky Brasil,,,11090 V,tp B28K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11090 H,tp B34K,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11130 H,tp B35K,,"Nagravision,Videoguard",,False,,000,30,DVB-S3,
,Sky Brasil,,,11170 V,,,"Nagravision,Videoguard",,False,,000,30,DVB-S3,
,Sky Brasil,,,11170 H,,,"Nagravision,Videoguard",,False,,000,30,DVB-S3,
,Sky Brasil,,,11222 V,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11222 H,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11262 V,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11262 H,,,"Nagravision,Videoguard",,False,,2/3,30000,DVB-S2,
,Sky Brasil,,,11302 V,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11302 H,,,"Nagravision,Videoguard",,False,,000,30,DVB-S3,
3.0,[Sky info card],MPEG-2/SD,521.0,11302 H,,,,,False,,000,30,DVB-S3,
5.0,[test card],MPEG-2/SD,531.0,11302 H,,,,,False,,000,30,DVB-S3,
,Sky Brasil,,,11342 V,,,"Nagravision,Videoguard",,False,,2/3,30000,DVB-S2,
,Sky Brasil,,,11342 H,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11382 V,,,"Nagravision,Videoguard",,False,,2/3,30000,DVB-S2,
,Sky Brasil,,,11382 H,,,"Nagravision,Videoguard",,False,,2/3,30000,DVB-S2,
,Sky Brasil,,,11422 V,,,"Nagravision,Videoguard",,False,,2/3,30000,DVB-S2,
,Sky Brasil,,,11422 H,,,"Nagravision,Videoguard",,False,,2/3,30000,DVB-S2,
5428.0,Sky Brasil promo,,542.0,11422 H,,,,,False,,2/3,30000,DVB-S2,Por
,Sky Brasil,,,11470 V,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11470 H,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11510 V,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11510 H,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11550 V,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11550 H,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11590 V,,,,,False,,000,230,DVB-S2,
5521.0,[Globoplay test card],MPEG-4/HD,4096.0,11590 V,,,,,False,,000,230,DVB-S2,Por
5522.0,Woohoo,MPEG-4/HD,4112.0,11590 V,,,,,False,,000,230,DVB-S2,Por
5523.0,HGTV Brasil,MPEG-4/HD,4128.0,11590 V,,,,,False,,000,230,DVB-S2,Por
5524.0,HBO Pop Brasil,MPEG-4/HD,4144.0,11590 V,,,,,False,,000,230,DVB-S2,Por
5525.0,Golf Channel Latin America,MPEG-4/HD,4160.0,11590 V,,,,,False,,000,230,DVB-S2,Por
5526.0,Discovery Turbo Brasil,MPEG-4/HD,4176.0,11590 V,,,,,False,,000,230,DVB-S2,Por
,Sky Brasil,,,11590 H,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11630 V,,,"Verimatrix (B),Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11630 H,,,"Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11670 V,,,"Verimatrix (B),Nagravision,Videoguard",,False,,000,230,DVB-S2,
,Sky Brasil,,,11670 H,,,"Verimatrix (B),Videoguard",,False,,000,230,DVB-S2,
