Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
4009 Vtp 15North America0,DVB-S28PSK163653/4,,Managed Satellite Distribution,,,,7.9,Nagravision,Mike 4230227,4009 V,tp 15,0,Nagravision,,False,
4020 Htp 16North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221204,4020 H,tp 16,0,Nagravision,,False,
4040 Vtp 17North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,Mike 4201223,4040 V,tp 17,0,Nagravision,,False,
4060 Htp 18North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221206,4060 H,tp 18,0,Nagravision,,False,
4080 Vtp 19North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221207,4080 V,tp 19,0,Nagravision,,False,
4120 Vtp 21North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,Mike 4230227,4120 V,tp 21,0,Nagravision,,False,
4140 Htp 22North America0,DVB-S28PSK342805/6,,Managed Satellite Distribution,,,,9.4,Nagravision,NOS482221204,4140 H,tp 22,0,Nagravision,,False,
4020 Htp 16North America0,DVB-S28PSK342805/6,50000.0,[test card],,MPEG-4/SD,7937.0,7938,,,4020 H,tp 16,0,,,False,
4080 Vtp 19North America0,DVB-S28PSK342805/6,50000.0,[test card],,MPEG-4/SD,7937.0,7938,,,4080 V,tp 19,0,,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,,,,,,9.4,PowerVu,Mike 4220612,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,2.0,Military History US,,MPEG-4/SD,200.0,210 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,3.0,Lifetime Real Women,,MPEG-4/SD,300.0,310 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,10.0,Vice TV West,,MPEG-4/HD,1010.0,1001 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,11.0,Lifetime West,,MPEG-4/HD,1110.0,1101 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,12.0,A&E West,,MPEG-4/HD,1210.0,1201 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,14.0,History West,,MPEG-4/HD,1410.0,1401 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,15.0,FYI West,,MPEG-4/HD,1510.0,1501 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,16.0,Lifetime Movies West,,MPEG-4/HD,1610.0,1601 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,100.0,Crime + Investigation USA,,MPEG-4/HD,610.0,611 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4100 Htp 20North America0,DVB-S28PSK300005/6,101.0,History en Español,,MPEG-4/HD,710.0,711 Spa,PowerVu,,4100 H,tp 20,0,PowerVu,,False,
4180 Htp 24North America0,DVB-S28PSK300005/6,,SES,,,,9.4,BISSPowerVuViaccess,N Flores231020,4180 H,tp 24,0,"BISS,PowerVu,Viaccess",https://www.lyngsat.com/providers/lu/SES.html,True,SES
4180 Htp 24North America0,DVB-S28PSK300005/6,4.0,Fight Network,,MPEG-4/HD,2004.0,3004 Eng,PowerVu,,4180 H,tp 24,0,PowerVu,,False,SES
4180 Htp 24North America0,DVB-S28PSK300005/6,10.0,BabyFirst TV,,MPEG-4/HD,2010.0,3010 Eng,Viaccess,,4180 H,tp 24,0,Viaccess,,False,SES
