Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
10847 Vtp 50UK0,DVB-S28PSK230003/4,6986.0,BBC Radio Nan Gàidheal,,,,6008,,,10847 V,tp 50,0,,,False,Freesat
10847 Vtp 50UK0,DVB-S28PSK230003/4,6987.0,BBC Radio Wales,,,,.009 Eng,,,10847 V,tp 50,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10120.0,ITV 1 Central West,,MPEG-2/SD,2305.0,2306 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10122.0,ITV 1 London,,MPEG-2/SD,2310.0,2311 Eng,,,10891 H,tp 53,0,,,False,Freesat
12363 Vtp 34UK0,DVB-S28PSK275002/3,5106.0,ITV 1 London,,MPEG-4/HD,516.0,650 Eng,,,12363 V,tp 34,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10130.0,STV North,,MPEG-2/SD,2341.0,2320 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10131.0,STV East,,MPEG-2/SD,2346.0,2345 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10142.0,ITV 1 Granada,,MPEG-2/SD,2315.0,2316 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10145.0,ITV 1 Central West +1,,MPEG-2/SD,2358.0,2359 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10146.0,ITV 1 Meridian East +1,,MPEG-2/SD,2325.0,2326 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10148.0,ITV 1 Granada +1,,MPEG-2/SD,2322.0,2321 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10150.0,ITV 1 Meridian East,,MPEG-2/SD,3344.0,3345 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10152.0,ITV 2,,MPEG-2/SD,2330.0,2331 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10155.0,ITV 1 London +1,,MPEG-2/SD,2362.0,2363 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10158.0,ITV 3 +1,,MPEG-2/SD,2367.0,2335 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10165.0,ITV 2 +1,,MPEG-2/SD,3352.0,3353 Eng,,,10891 H,tp 53,0,,,False,Freesat
10891 Htp 53UK0,DVB-S220005/6,10166.0,ITV 4 +1,,MPEG-2/SD,2354.0,2353 Eng,,,10891 H,tp 53,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8300.0,E4 UK +1,,MPEG-2/SD,2347.0,2348 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8311.0,Channel 4 London +1,,MPEG-2/SD,2316.0,2317 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8312.0,Channel 4 South & East +1,,MPEG-2/SD,2322.0,2323 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8314.0,Channel 4 North +1,,MPEG-2/SD,2332.0,2333 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8316.0,Channel 4 Scotland +1,,MPEG-2/SD,2342.0,2343 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8320.0,Channel 4 Northern Ireland,,MPEG-2/SD,2315.0,2327 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8340.0,More 4 UK,,MPEG-2/SD,2359.0,2360 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8341.0,Film 4 UK +1,,MPEG-2/SD,2354.0,2355 Eng,,,10936 V,tp 56,0,,,False,Freesat
10936 Vtp 56UK0,DVB-S220005/6,8360.0,E4 Extra,,MPEG-2/SD,2371.0,2373 Eng,,,10936 V,tp 56,0,,,False,Freesat
11386 Htp 113UK0,DVB-S2QPSK295008/9,53700.0,France 24 English,,MPEG-4/HD,2315.0,2316 Eng,,new,11386 H,tp 113,0,,,False,Freesat
11386 Htp 113UK0,DVB-S2QPSK295008/9,53705.0,Create and Craft,,MPEG-4/HD,2314.0,2313 Eng,,new,11386 H,tp 113,0,,,False,Freesat
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735.0,Sewing Street (08-13),,MPEG-4/HD,2325.0,2326 Eng,,,11386 H,tp 113,0,,,False,Freesat
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735.0,HobbyMaker (13-20 & 23-08),,MPEG-4/HD,2325.0,2326 Eng,,,11386 H,tp 113,0,,,False,Freesat
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735.0,Gem Collector (20-22),,MPEG-4/HD,2325.0,2326 Eng,,,11386 H,tp 113,0,,,False,Freesat
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735.0,Primal Living (22-23),,MPEG-4/HD,2325.0,2326 Eng,,,11386 H,tp 113,0,,,False,Freesat
11386 Vtp 114UK0,DVB-S2QPSK295008/9,50600.0,EarthxTV UK & Ireland,,MPEG-4/HD,2317.0,2318 Eng,,,11386 V,tp 114,0,,,False,Freesat
11426 Htp 115UK0,DVB-S275002/3,10600.0,The Racing Partnership,,59-2315MPEG-4/HD,6001.0,4.46002 Eng,Conax,R Dávid200922,11426 H,tp 115,0,Conax,,False,Freesat
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52565.0,S4C,,MPEG-4/HD,2340.0,2341 Eng2342 Wel,,,11426 V,tp 116,0,,,False,Freesat
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52570.0,TJC,,MPEG-4/HD,2307.0,2308 Eng,,new,11426 V,tp 116,0,,,False,Freesat
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52580.0,Quest UK,,MPEG-4/HD,2305.0,2306 Eng,,,11426 V,tp 116,0,,,False,Freesat
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52590.0,Talk TV,,MPEG-4/HD,2323.0,2324 Eng,,,11426 V,tp 116,0,,,False,Freesat
11798 Htp 5Europe Ku0,DVB-S2QPSK300001/2,,{},,,,1.0,,J Robinson220226,11798 H,tp 5,0,,,False,Freesat
11836 Htp 7Europe Ku0,DVB-S275005/6,5406.0,Sky News Ireland,,MPEG-2/SD,512.0,640 Eng,,,11836 H,tp 7,0,,,False,Freesat
11836 Htp 7Europe Ku0,DVB-S275005/6,5872.0,Together TV,,MPEG-2/SD,527.0,660 Eng,,,11836 H,tp 7,0,,,False,Freesat
11836 Htp 7Europe Ku0,DVB-S275005/6,6031.0,Challenge UK,,MPEG-2/SD,522.0,650 Eng,,,11836 H,tp 7,0,,,False,Freesat
11914 Htp 11Europe Ku0,DVB-S275005/6,5229.0,Sky Arts Ireland,,MPEG-2/SD,515.0,645 Eng,,,11914 H,tp 11,0,,,False,Freesat
11914 Htp 11Europe Ku0,DVB-S275005/6,5544.0,RTÉ Radio 1,,,,2309 Eng,,,11914 H,tp 11,0,,,False,Freesat
11914 Htp 11Europe Ku0,DVB-S275005/6,5545.0,RTÉ 2 FM,,,,2340 Eng,,,11914 H,tp 11,0,,,False,Freesat
11914 Htp 11Europe Ku0,DVB-S275005/6,5546.0,RTÉ Lyric FM,,,,2341 Eng,,,11914 H,tp 11,0,,,False,Freesat
11914 Htp 11Europe Ku0,DVB-S275005/6,5547.0,RTÉ Raidió na Gaeltachta,,,,2353 Gle,,,11914 H,tp 11,0,,,False,Freesat
11934 Vtp 12Europe Ku0,DVB-S275005/6,4515.0,Sky Intro,,MPEG-2/SD,523.0,651 Eng,,,11934 V,tp 12,0,,,False,Freesat
11934 Vtp 12Europe Ku0,DVB-S275005/6,6160.0,Challenge Ireland,,MPEG-2/SD,524.0,653 Eng,,,11934 V,tp 12,0,,,False,Freesat
11934 Vtp 12Europe Ku0,DVB-S275005/6,5007.0,Sky Channel Line-up,,,,652 Eng,,,11934 V,tp 12,0,,,False,Freesat
12070 Htp 19Europe Ku0,DVB-S275005/6,5752.0,Sky Arts UK,,MPEG-2/SD,526.0,659 Eng,,,12070 H,tp 19,0,,,False,Freesat
12070 Htp 19Europe Ku0,DVB-S275005/6,6404.0,Sky News UK,,MPEG-2/SD,525.0,655 Eng,,,12070 H,tp 19,0,,,False,Freesat
12070 Htp 19Europe Ku0,DVB-S275005/6,5006.0,Sky News Radio,,,,660 Eng,,,12070 H,tp 19,0,,,False,Freesat
