Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
10719 Vtp 110Wide44-46,DVB-S28PSK275003/4,,Platforma Canal +,,318-11000,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,P Piotrowski231229,10719 V,tp 110,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",https://www.lyngsat.com/providers/pl/Platforma-Canal--.html,True,Platforma Canal +
10796 Vtp 114Wide44-46,DVB-S28PSK275003/4,,Platforma Canal +,,318-11400,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,P Piotrowski231120,10796 V,tp 114,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",https://www.lyngsat.com/providers/pl/Platforma-Canal--.html,True,Platforma Canal +
11411 Htp 11Wide44-46,DVB-S28PSK275003/4,,Platforma Canal +,,318-1100,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,F Dibba221031,11411 H,tp 11,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",https://www.lyngsat.com/providers/pl/Platforma-Canal--.html,True,Platforma Canal +
11449 Htp 13Wide44-46,DVB-S28PSK275003/4,,Platforma Canal +,,318-1300,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,M Al-Taie221010,11449 H,tp 13,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",https://www.lyngsat.com/providers/pl/Platforma-Canal--.html,True,Platforma Canal +
11488 Htp 15Wide44-46,DVB-S28PSK275003/4,,Platforma Canal +,,318-1500,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,T Viererbe240104,11488 H,tp 15,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",https://www.lyngsat.com/providers/pl/Platforma-Canal--.html,True,Platforma Canal +
10719 Vtp 110Wide44-46,DVB-S28PSK275003/4,4409,TVP Info,,MPEG-4/HD,168.0,112 Pol,,,10719 V,tp 110,44-46,,,False,Platforma Canal +
10758 Vtp 112Wide44-46,DVB-S28PSK275003/4,,Polsat Box,,318-11200,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,P Piotrowski240124,10758 V,tp 112,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",,False,Platforma Canal +
10911 Vtp 120Wide44-46,DVB-S28PSK275003/4,,Polsat Box,,318-12000,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,EnoSat230529,10911 V,tp 120,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",,False,Platforma Canal +
11117 Vtp 130Wide44-46,DVB-S28PSK275003/4,,Polsat Box,,318-13000,,7.9,ConaxIrdetoMediaguardNagravisionViaccess,N Schlammer220903,11117 V,tp 130,44-46,"Conax,Irdeto,Mediaguard,Nagravision,Viaccess",,False,Platforma Canal +
11158 Vtp 132Wide44-46,DVB-S28PSK275003/4,,Polsat Box,,113-13200,,7.9,ConaxIrdetoNagravisionViaccess,P Piotrowski220120,11158 V,tp 132,44-46,"Conax,Irdeto,Nagravision,Viaccess",,False,Platforma Canal +
