Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3720 Vtp 1Hemi C,DVB-S270003/4,,Edusat,,,,5.5,,Edinho fta230924,3720 V,tp 1,,,https://www.lyngsat.com/providers/mx/Edusat.html,True,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,1.0,Telesecundaria,,MPEG-2/SD,33.0,48 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,2.0,Capacita TV,,MPEG-2/SD,32.0,49 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,3.0,ILCE Canal 13 Innova Conocimiento,,MPEG-2/SD,37.0,53 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,5.0,Espacio Universitario,,MPEG-2/SD,38.0,54 Spa,,,3720 V,tp 1,,,,False,Edusat
3766 Htp 4Hemi C,DVB-S28PSK52003/4,,Espacio Universitario,,MPEG-4/HD,481.0,7.9 482 Spa,,Edinho fta240213,3766 H,tp 4,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,6.0,Canal 22 Nacional,,MPEG-2/SD,39.0,55 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,7.0,Telebachillerato,,MPEG-2/SD,35.0,51 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,8.0,Canal Iberoamericano,,MPEG-2/SD,40.0,56 Spa,,,3720 V,tp 1,,,,False,Edusat
3773 Htp 4Hemi C,DVB-S28PSK52003/4,,Canal Iberoamericano,,MPEG-4/HD,481.0,7.9 482 Spa,,Edinho fta230619,3773 H,tp 4,,,,False,Edusat
3779 Htp 4Hemi C,DVB-S36003/4,,Canal Iberoamericano,,MPEG-2/SD,257.0,5.5 258 Spa,,Edinho fta230619,3779 H,tp 4,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,9.0,Tele México,,MPEG-2/SD,41.0,57 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,10.0,TV Universidad,,MPEG-2/SD,42.0,58 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,11.0,Red de las Artes,,MPEG-2/SD,43.0,59 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,12.0,Aprende TV,,MPEG-2/SD,44.0,60 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,13.0,Canal del Congreso 45.1,,MPEG-2/SD,45.0,61 Spa,,,3720 V,tp 1,,,,False,Edusat
3792 Htp 4Hemi C,DVB-S28PSK40903/4,,Canal del Congreso 45.1,,MPEG-4/HD,308.0,7.9 256 Spa,,Edinho fta230619,3792 H,tp 4,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,14.0,Especiales,,MPEG-2/SD,46.0,62 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,15.0,Telesecundaria +,,MPEG-2/SD,36.0,52 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,16.0,TV UNAM,,MPEG-2/SD,47.0,63 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,,Horizonte 107.9,,,,54 Spa,,,3720 V,tp 1,,,,False,Edusat
3720 Vtp 1Hemi C,DVB-S270003/4,,Señal 96.5 FM,,,,71 Spa,,,3720 V,tp 1,,,,False,Edusat
3740 Htp 2Hemi C,,,,,,,,,Edinho fta240305,3740 H,tp 2,,,,False,Edusat
3910 Htp 10Hemi C,DVB-S2QPSK15835/6,,,,,,5.2,,Edinho fta240203,3910 H,tp 10,,,,False,Edusat
3935 Htp 12Hemi C,,,,,,,,,Edinho fta240224,3935 H,tp 12,,,,False,Edusat
3980 Htp 14Hemi C,DVB-S28PSK8325/6,,,,,,9.4,,Edinho fta230619,3980 H,tp 14,,,,False,Edusat
4002 Vtp 15Hemi C,DVB-S28PSK22503/4,,,,,,7.9,,Edinho fta231203,4002 V,tp 15,,,,False,Edusat
4015 Htp 16Hemi C,DVB-S28PSK232005/6,,,,,,9.4,BISSCompunicate,NOS482230319,4015 H,tp 16,,"BISS,Compunicate",,False,Edusat
4160 Vtp 23Hemi C,DVB-S28PSK300005/6,,,,,,9.4,PowerVu,NOS482231103,4160 V,tp 23,,PowerVu,,False,Edusat
11940 Vtp 12North America,DVB-S28PSK300002/3,,,,1386-1,,6.6,,Cyberham240306,11940 V,tp 12,,,,False,Edusat
12040 Htp 17Hemi Ku0,,,,,,,,,Cyberham240306,12040 H,tp 17,0.0,,,False,Edusat
12123 Vtp 22Hemi Ku0,DVB-S2QPSK33302/3,,,,,,3.1,,Cyberham240306,12123 V,tp 22,0.0,,,False,Edusat
3766 Htp 4Hemi C,DVB-S28PSK52003/4,,Radio ILCE,,,,483 Spa,,,3766 H,tp 4,,,,False,Edusat
3784 Htp 4Hemi C,DVB-S28PSK48003/4,,[test card],,MPEG-4/HD,308.0,7.9 256,,Edinho fta230619,3784 H,tp 4,,,,False,Edusat
3924 Vtp 11Hemi C,DVB-S28PSK72578/9,34.0,[test card],,MPEG-2/SD,1216.0,1516,,,3924 V,tp 11,,,,False,Edusat
3786 Vtp 5Hemi C,DVB-S40003/4,,Telecentro (Dominican Republic),,MPEG-2/SD,49.0,5.5  51 Spa,,Edinho fta230318,3786 V,tp 5,,,,False,Edusat
3786 Vtp 5Hemi C,DVB-S40003/4,,La Kalle,,,,52 Spa,,,3786 V,tp 5,,,,False,Edusat
3786 Vtp 5Hemi C,DVB-S40003/4,,Original,,,,52 Spa,,,3786 V,tp 5,,,,False,Edusat
3787 Htp 4Hemi C,DVB-S28PSK40903/4,,Justicia TV (Mexico),,MPEG-4/HD,481.0,7.9 482 Spa,,R Chavez231020,3787 H,tp 4,,,,False,Edusat
3791 Vtp 5Hemi C,DVB-S28PSK30803/4,,TV Más,,MPEG-4/HD,308.0,7.9 256 Spa,,Edinho fta230619,3791 V,tp 5,,,,False,Edusat
3791 Vtp 5Hemi C,DVB-S28PSK30803/4,,Radio Más,,,,257 Spa,,,3791 V,tp 5,,,,False,Edusat
3796 Vtp 5Hemi C,DVB-S22423/4,1.0,RTU,,?-?MPEG-2/SD,512.0,5.54112 Spa,,Edinho fta211206,3796 V,tp 5,,,,False,Edusat
3797 Htp 4Hemi C,DVB-S28PSK40903/4,,Once México,,MPEG-4/HD,481.0,7.9 482 Spa,,Edinho fta230619,3797 H,tp 4,,,,False,Edusat
3799 Vtp 5Hemi C,DVB-S28PSK16603/5,,RCG TV,,MPEG-4/HD,256.0,5.5 300 Spa,,Edinho fta230627,3799 V,tp 5,,,,False,Edusat
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,,Azteca,,,,7.9,,Edinho fta230801,3810 V,tp 5,,,https://www.lyngsat.com/providers/mx/Azteca.html,True,Azteca
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,1.0,Azteca Uno,,MPEG-2/HD,49.0,53 Spa,,,3810 V,tp 5,,,,False,Azteca
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,2.0,Azteca 7,,MPEG-2/HD,65.0,67 Spa,HRT,,3810 V,tp 5,,HRT,,False,Azteca
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,3.0,ADN 40,,MPEG-2/SD,81.0,83 Spa,,,3810 V,tp 5,,,,False,Azteca
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,9.0,A Más +,,MPEG-4/SD,177.0,179 Spa,,,3810 V,tp 5,,,,False,Azteca
3820 Htp 6Hemi C,DVB-S28PSK300003/4,,PCTV,,,,7.9,ConaxPowerVu,ML240203,3820 H,tp 6,,"Conax,PowerVu",https://www.lyngsat.com/providers/mx/PCTV.html,True,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,9.0,Cine Mexicano (Mexico),,MPEG-4/SD,900.0,930 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,11.0,Cinema Platino 2,,MPEG-4/SD,1100.0,113. Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,12.0,TeleFórmula,,MPEG-4/HD,1200.0,1230 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
4073 Vtp 19Hemi C,DVB-S28PSK37305/6,,TeleFórmula,,MPEG-4/HD,101.0,9.4 257 Spa,,Edinho fta230619,4073 V,tp 19,,,,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,13.0,TVC Delay,,MPEG-4/SD,1350.0,1330 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,14.0,Video Rola,,MPEG-4/SD,1400.0,1430 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,15.0,Excélsior TV,,MPEG-4/SD,1500.0,1530 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,16.0,AMC México,,MPEG-4/SD,1600.0,1630 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,17.0,Más Chic Lationamérica,,MPEG-4/SD,1700.0,17.0 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,18.0,El Gourmet Norte,,MPEG-4/SD,1800.0,1830 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,19.0,Film & Arts América Latina,,MPEG-4/SD,1900.0,1930 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,20.0,Quiero TV,,MPEG-4/SD,2000.0,2030 Spa,,,3820 H,tp 6,,,,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,21.0,Megacanal,,MPEG-4/SD,2100.0,2130 Spa,,,3820 H,tp 6,,,,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,22.0,Cinema Platino,,MPEG-4/HD,2200.0,2230 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,23.0,Meganoticias MX,,MPEG-4/HD,2350.0,2330 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,25.0,TVC Deportes,,MPEG-4/HD,2500.0,2530 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,26.0,Pánico,,MPEG-4/HD,2600.0,2630 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,32.0,Mega Sports (Mexico),,MPEG-4/SD,3200.0,3230 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,33.0,NBA TV Latin America,,MPEG-4/SD,3300.0,3330 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,34.0,Pasiones Latinoamérica,,MPEG-4/SD,3400.0,3430 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,35.0,Hola! TV América Latina,,MPEG-4/SD,3500.0,3530 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
4094 Vtp 19Hemi C,DVB-S28PSK63333/4,,Hola! TV América Latina,,MPEG-4/HD,521.0,522 Spa,PowerVu,,4094 V,tp 19,,PowerVu,,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,36.0,Beat Box,,MPEG-4/SD,3600.0,3630 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3820 Htp 6Hemi C,DVB-S28PSK300003/4,37.0,TVC Deportes 2,,MPEG-4/HD,3700.0,3730 Spa,ConaxPowerVu,,3820 H,tp 6,,"Conax,PowerVu",,False,PCTV
3825 Vtp 7Hemi C,DVB-S28PSK44165/6,,SICOM TV,,128-8,,9.4,,Edinho fta240207,3825 V,tp 7,,,https://www.lyngsat.com/providers/mx/SICOM-TV.html,True,SICOM TV
3825 Vtp 7Hemi C,DVB-S28PSK44165/6,1025.0,SICOM TV 16.1,,MPEG-4/SD,4114.0,4353 Spa,,,3825 V,tp 7,,,,False,SICOM TV
3825 Vtp 7Hemi C,DVB-S28PSK44165/6,1026.0,SICOM TV 16.1,,MPEG-4/HD,4115.0,4354 Spa,,,3825 V,tp 7,,,,False,SICOM TV
3825 Vtp 7Hemi C,DVB-S28PSK44165/6,1002.0,Puebla FM,,,,4112 Spa,,,3825 V,tp 7,,,,False,SICOM TV
