Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
4014 Htp 15North America C0,DVB-S28PSK75003/4,,Media-Comm,,,,7.9,Digicipher,C Tutt230926,4014 H,tp 15,0.0,Digicipher,https://www.lyngsat.com/providers/us/Media-Comm.html,True,Media-Comm
4014 Htp 15North America C0,DVB-S28PSK75003/4,1.0,INSP,,MPEG-4/HD,80.0,81 Eng,Digicipher,,4014 H,tp 15,0.0,Digicipher,,False,Media-Comm
4014 Htp 15North America C0,DVB-S28PSK75003/4,2.0,INSP,,MPEG-2/SD,23.0,24 Eng,Digicipher,,4014 H,tp 15,0.0,Digicipher,,False,Media-Comm
4014 Htp 15North America C0,DVB-S28PSK75003/4,3.0,Inspiration TV,,MPEG-2/SD,20.0,21 Eng,Digicipher,,4014 H,tp 15,0.0,Digicipher,,False,Media-Comm
4020 Vtp 16North America C0,DVB-S216APSK342862/3,,,,,,,PowerVu,NOS482230311,4020 V,tp 16,0.0,PowerVu,,False,Media-Comm
4020 Vtp 16North America C0,DVB-S216APSK342862/3,6.0,Sinclair promo,,HEVC/HD,2010.0,2000 Eng,,,4020 V,tp 16,0.0,,,False,Media-Comm
4120 Htp 21North America C0,DVB-S28PSK342863/4,4.0,Sinclair promo,,HEVC/UHD,2010.0,2000 Eng,,,4120 H,tp 21,0.0,,,False,Media-Comm
4140 Vtp 22North America C0,DVB-S28PSK342863/4,5.0,Sinclair promo,,HEVC/UHD,2010.0,2000 Eng,,,4140 V,tp 22,0.0,,,False,Media-Comm
4020 Vtp 16North America C0,DVB-S216APSK342862/3,76.0,Yes Network,,HEVC/HD,110.0,100 Eng 102 Spa,PowerVu,,4020 V,tp 16,0.0,PowerVu,,False,Media-Comm
4140 Vtp 22North America C0,DVB-S28PSK342863/4,53.0,Yes Network,,HEVC/HD,310.0,300 Eng,PowerVu,,4140 V,tp 22,0.0,PowerVu,,False,Media-Comm
4020 Vtp 16North America C0,DVB-S216APSK342862/3,80.0,Marquee Sports Network,,MPEG-4/HD,510.0,500 Eng 502 Spa,PowerVu,,4020 V,tp 16,0.0,PowerVu,,False,Media-Comm
4020 Vtp 16North America C0,DVB-S216APSK342862/3,84.0,Marquee Sports Network Alternate,,MPEG-4/HD,910.0,900 Eng 902 Spa,PowerVu,,4020 V,tp 16,0.0,PowerVu,,False,Media-Comm
4040 Htp 17North America C,DVB-S216APSK342862/3,,(Bally Sports feeds),,,,,,Mike 4221119,4040 H,tp 17,,,,False,Media-Comm
