Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3836 RWide C42-43,DVB-S28PSK16505/6,481.0,Loveworld XP,,2710-257MPEG-4/HD,481.0,9.4 482 Eng,,M Al-Taie210919,3836 R,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,,Ugandan mux,,,,7.9,,DX Bozóth240314,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,350.0,UBC TV,,MPEG-4/SD,3502.0,3503,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,351.0,NTV Uganda,,MPEG-4/SD,3512.0,3513 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,352.0,NBS TV,,MPEG-4/SD,3522.0,3523 Swa,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,353.0,Bukedde 1,,MPEG-4/SD,3532.0,3533,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,355.0,BBS TV,,MPEG-4/SD,3552.0,3553 Swa,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,358.0,Spark TV,,MPEG-4/SD,3582.0,3583 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,359.0,Salt TV,,MPEG-4/SD,3592.0,3593 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,360.0,Channel 44,,MPEG-4/SD,3602.0,3603 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,361.0,Top TV (Uganda),,MPEG-4/SD,3612.0,3613 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,362.0,Chamuka TV,,MPEG-4/SD,3622.0,3623 Eng,,new,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,363.0,Kingdom TV (Uganda),,MPEG-4/SD,3632.0,3633 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,364.0,King Solomon TV,,MPEG-4/SD,3642.0,3643 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,365.0,Baba TV,,MPEG-4/SD,3652.0,3653 Eng,,,3850 L,,42-43,,,False,
3850 LWide C42-43,DVB-S28PSK91703/4,366.0,KBS TV,,MPEG-4/SD,3662.0,3663 Eng,,,3850 L,,42-43,,,False,
3852 RWide C42-43,DVB-S2QPSK46803/4,,Burundi mux,,136-3,,4.0,,N Stanislav240104,3852 R,,42-43,,,False,
3852 RWide C42-43,DVB-S2QPSK46803/4,1.0,RTNB TV,,MPEG-4/SD,102.0,202 Fre,,,3852 R,,42-43,,,False,
3852 RWide C42-43,DVB-S2QPSK46803/4,2.0,BETV,,MPEG-4/SD,256.0,257 Fre,,,3852 R,,42-43,,,False,
3852 RWide C42-43,DVB-S2QPSK46803/4,4.0,Buntu TV,,MPEG-4/SD,100.0,200 Fre,,,3852 R,,42-43,,,False,
3852 RWide C42-43,DVB-S2QPSK46803/4,5.0,RTI,,MPEG-4/SD,29.0,28 Run,,,3852 R,,42-43,,,False,
3852 RWide C42-43,DVB-S2QPSK46803/4,6.0,Mashariki TV,,MPEG-4/SD,32.0,31 Run,,,3852 R,,42-43,,,False,
3861 RWide C42-43,DVB-S28PSK40422/3,1.0,Télé Tchad,,0-0MPEG-4/HD,4212.0,6.6 512 Fre,,DX Bozóth230422,3861 R,,42-43,,,False,
3861 RWide C42-43,DVB-S28PSK40422/3,1.0,Radio Tchad,,,,513 Fre,,,3861 R,,42-43,,,False,
3869 RWide C42-43,DVB-S28PSK33332/3,,Rwanda TV,,1000-1,,6.6,,N Stanislav220821,3869 R,,42-43,,https://www.lyngsat.com/providers/rw/Rwanda-TV.html,True,Rwanda TV
3869 RWide C42-43,DVB-S28PSK33332/3,1.0,Rwanda TV,,MPEG-2/SD,101.0,111 Eng,,,3869 R,,42-43,,https://www.lyngsat.com/providers/rw/Rwanda-TV.html,True,Rwanda TV
3869 RWide C42-43,DVB-S28PSK33332/3,2.0,KC2,,MPEG-2/SD,102.0,122 Eng,,,3869 R,,42-43,,,False,Rwanda TV
3869 RWide C42-43,DVB-S28PSK33332/3,1.0,Radio Rwanda,,,,112 Eng,,,3869 R,,42-43,,,False,Rwanda TV
3874 RWide C,DVB-S2QPSK20803/4,,(Deeper Christian Life Ministry feeds),,,,,,N Stanislav230729,3874 R,,,,,False,Rwanda TV
4033 RWide C,DVB-S2QPSK54153/4,,(Deeper Christian Life Ministry feeds),,,,,,N Stanislav220228,4033 R,,,,,False,Rwanda TV
3887 LWide C,DVB-S28PSK37503/4,,(feeds),,,,,,N Stanislav230725,3887 L,,,,,False,Rwanda TV
3896 LWide C,DVB-S28PSK37503/4,,(feeds),,,,,,N Stanislav230725,3896 L,,,,,False,Rwanda TV
3900 LWide C,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav230826,3900 L,,,,,False,Rwanda TV
3905 LWide C,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav230826,3905 L,,,,,False,Rwanda TV
3925 LWide C,DVB-S28PSK40402/3,,(feeds),,,,,,N Stanislav230725,3925 L,,,,,False,Rwanda TV
3925 RWide C,DVB-S28PSK40402/3,,(feeds),,,,,,N Stanislav240323,3925 R,,,,,False,Rwanda TV
4000 LWide C,DVB-S28PSK37505/6,,(feeds),,,,,,N Stanislav230826,4000 L,,,,,False,Rwanda TV
10719 VWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240106,10719 V,,,,,False,Rwanda TV
10728 VWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240106,10728 V,,,,,False,Rwanda TV
10737 VWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie ARoli240106,10737 V,,,,,False,Rwanda TV
10744 VWide Ku,DVB-S28PSK96003/4,,(feeds),,,,,,Roli231206,10744 V,,,,,False,Rwanda TV
10756 VWide Ku,DVB-S28PSK96003/4,,(feeds),,,,,,Roli231206,10756 V,,,,,False,Rwanda TV
10768 VWide Ku,DVB-S28PSK96003/4,,(feeds),,,,,,Jamie ARoli240106,10768 V,,,,,False,Rwanda TV
10779 VWide Ku,DVB-S296003/4,,(feeds),,,,,,Stanley_cassidy240125,10779 V,,,,,False,Rwanda TV
10865 HWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230821,10865 H,,,,,False,Rwanda TV
10965 Hspot,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230821,10965 H,,,,,False,Rwanda TV
10974 Hspot,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230821,10974 H,,,,,False,Rwanda TV
10988 Vspot,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231125,10988 V,,,,,False,Rwanda TV
10997 Vspot,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231123,10997 V,,,,,False,Rwanda TV
11178 Vspot,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie ARoli231118,11178 V,,,,,False,Rwanda TV
11191 Vspot,DVB-S28PSK75003/4,,(feeds),,,,,,N Stanislav230819,11191 V,,,,,False,Rwanda TV
11290 VWide Ku,DVB-S28PSK48223/4,,(feeds),,,,,,Jamie ARoli231111,11290 V,,,,,False,Rwanda TV
11292 HWide Ku,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie ARoli230805,11292 H,,,,,False,Rwanda TV
11296 VWide Ku,DVB-S28PSK48223/4,,(feeds),,,,,,Jamie A231111,11296 V,,,,,False,Rwanda TV
11299 HWide Ku,DVB-S28PSK75003/4,,(feeds),,,,,,Roli240121,11299 H,,,,,False,Rwanda TV
11303 VWide Ku,DVB-S28PSK24005/6,,(feeds),,,,,,Jamie A240323,11303 V,,,,,False,Rwanda TV
11307 HWide Ku,DVB-S28PSK48003/4,,(feeds),,,,,,Roli240317,11307 H,,,,,False,Rwanda TV
11314 VWide Ku,DVB-S28PSK48003/4,,(feeds),,,,,,Roli240104,11314 V,,,,,False,Rwanda TV
11317 HWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240106,11317 H,,,,,False,Rwanda TV
11328 VWide Ku,DVB-S28PSK96003/4,,(feeds),,,,,,Roli240107,11328 V,,,,,False,Rwanda TV
11334 HWide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231017,11334 H,,,,,False,Rwanda TV
11348 Htp C8Wide Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli231024,11348 H,tp C8,,,,False,Rwanda TV
12633 Vtp F4spot,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav231217,12633 V,tp F4,,,,False,Rwanda TV
3898 RWide C42-43,DVB-S28PSK201505/6,,StarTimes TV Kenya,,1-4,,9.4,,DX Bozóth240314,3898 R,,42-43,,https://www.lyngsat.com/providers/ke/StarTimes-TV-Kenya.html,True,StarTimes TV Kenya
3898 RWide C42-43,DVB-S28PSK201505/6,10.0,Capuchin TV,,MPEG-4/SD,1251.0,1252 Eng,,,3898 R,,42-43,,,False,StarTimes TV Kenya
3898 RWide C42-43,DVB-S28PSK201505/6,24.0,Family TV (Kenya),,MPEG-4/SD,41.0,38 Eng,,,3898 R,,42-43,,,False,StarTimes TV Kenya
3898 RWide C42-43,DVB-S28PSK201505/6,102.0,NTV (Kenya),,MPEG-4/SD,1021.0,1022 Eng,,,3898 R,,42-43,,,False,StarTimes TV Kenya
3898 RWide C42-43,DVB-S28PSK201505/6,103.0,KTN Home,,MPEG-4/SD,1031.0,1032 Eng,,,3898 R,,42-43,,,False,StarTimes TV Kenya
