Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
12073 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-26,,6.6,BulcryptConax,M Al-Taie240117,12073 H,,50.0,"Bulcrypt,Conax",,False,
12073 HEurope50,DVB-S28PSK300002/3,618.0,Radio N-Joy,,,,2091 Bul,,,12073 H,,50.0,,,False,
12073 HEurope50,DVB-S28PSK300002/3,619.0,Radio Z-Rock,,,,2096 Bul,,,12073 H,,50.0,,,False,
12073 HEurope50,DVB-S28PSK300002/3,620.0,Radio Veselina,,,,2101 Bul,,,12073 H,,50.0,,,False,
12092 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-25,,6.6,BulcryptConax,M Al-TaieWellikan230117,12092 V,,50.0,"Bulcrypt,Conax",,False,
12092 VEurope50,DVB-S28PSK300002/3,597.0,Radio Veronika,,,,1986 Bul,,,12092 V,,50.0,,,False,
12092 VEurope50,DVB-S28PSK300002/3,598.0,The Voice Bulgaria,,,,1991 Bul,,,12092 V,,50.0,,,False,
12092 VEurope50,DVB-S28PSK300002/3,599.0,Magic FM (Bulgaria),,,,1996 Bul,,,12092 V,,50.0,,,False,
12149 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-23,,6.6,BulcryptConax,M Al-Taie240129,12149 H,,50.0,"Bulcrypt,Conax",,False,
12149 HEurope50,DVB-S28PSK300002/3,522.0,ERT World,,HEVC,1610.0,1611 Gre,,,12149 H,,50.0,,,False,
12149 HEurope50,DVB-S28PSK300002/3,530.0,TRT World,,MPEG-4/SD,1650.0,1651 Eng,,,12149 H,,50.0,,,False,
12149 HEurope50,DVB-S28PSK300002/3,533.0,Freedom,,MPEG-4/SD,1665.0,1666 Rus,,,12149 H,,50.0,,,False,
12149 HEurope50,DVB-S28PSK300002/3,534.0,Kanal 3,,MPEG-4/SD,1670.0,1671 Bul,,,12149 H,,50.0,,,False,
12149 HEurope50,DVB-S28PSK300002/3,538.0,Radio 1 (Bulgaria),,,,1691 Bul,,,12149 H,,50.0,,,False,
12169 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-24,,6.6,BulcryptConax,M Al-Taie231023,12169 V,,50.0,"Bulcrypt,Conax",,False,
12169 VEurope50,DVB-S28PSK300002/3,540.0,TVR International,,HEVC/SD,1700.0,1701 Rum,,,12169 V,,50.0,,,False,
12169 VEurope50,DVB-S28PSK300002/3,546.0,Epic Drama,,HEVC/HD,1730.0,1733 Bul,,,12169 V,,50.0,,,False,
12169 VEurope50,DVB-S28PSK300002/3,566.0,Radio 1 (Bulgaria),,,,1831 Bul,,,12169 V,,50.0,,,False,
12169 VEurope50,DVB-S28PSK300002/3,567.0,BG Radio,,,,1836 Bul,,,12169 V,,50.0,,,False,
12169 VEurope50,DVB-S28PSK300002/3,568.0,Eparkhiiski Glas,,,,1841 Bul,,,12169 V,,50.0,,,False,
12169 VEurope50,DVB-S28PSK300002/3,569.0,BNR Horizont,,,,1846 Bul,,,12169 V,,50.0,,,False,
12169 VEurope50,DVB-S28PSK300002/3,570.0,Darik Radio,,,,1851 Bul,,,12169 V,,50.0,,,False,
12188 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-12,,6.6,BulcryptConax,P Jonson240122,12188 H,,50.0,"Bulcrypt,Conax",,False,
12207 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-21,,6.6,BulcryptConax,Filip 2002240304,12207 V,,50.0,"Bulcrypt,Conax",,False,
12207 VEurope50,DVB-S28PSK300002/3,260.0,Evrokom,,MPEG-4/HD,1300.0,1301 Bul,,,12207 V,,50.0,,,False,
12207 VEurope50,DVB-S28PSK300002/3,263.0,Fen Folk,,MPEG-4/SD,1315.0,1316 Bul,,,12207 V,,50.0,,,False,
12207 VEurope50,DVB-S28PSK300002/3,269.0,BNT 4,,MPEG-4/HD,1345.0,1346 Bul,,,12207 V,,50.0,,,False,
12207 VEurope50,DVB-S28PSK300002/3,275.0,The Voice TV,,MPEG-4/HD,1375.0,1376 Bul,,new,12207 V,,50.0,,,False,
12226 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-8,,6.6,BulcryptConax,N Stanislav230905,12226 H,,50.0,"Bulcrypt,Conax",,False,
12303 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-16,,6.6,BulcryptConax,M Al-Taie240125,12303 H,,50.0,"Bulcrypt,Conax",,False,
12303 HEurope50,DVB-S28PSK300002/3,164.0,TV 1 (Bulgaria),,MPEG-4/HD,820.0,821 Bul,,,12303 H,,50.0,,,False,
12303 HEurope50,DVB-S28PSK300002/3,167.0,Bulgaria 24,,MPEG-4/HD,835.0,836 Bul,,,12303 H,,50.0,,,False,
12322 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-19,,6.6,BulcryptConax,M Al-Taie240125,12322 V,,50.0,"Bulcrypt,Conax",,False,
12322 VEurope50,DVB-S28PSK300002/3,230.0,VTK,,MPEG-4/SD,1150.0,1151 Bul,,,12322 V,,50.0,,,False,
12322 VEurope50,DVB-S28PSK300002/3,231.0,Planeta Folk,,MPEG-4/SD,1155.0,1156 Bul,,,12322 V,,50.0,,,False,
12341 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-15,,6.6,BulcryptConax,M Al-Taie240124,12341 H,,50.0,"Bulcrypt,Conax",,False,
12341 HEurope50,DVB-S28PSK300002/3,145.0,Balkanika Music TV,,MPEG-4/HD,735.0,736 Bul,,,12341 H,,50.0,,,False,
12360 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-14,,6.6,BulcryptConax,M Al-Taie240129,12360 V,,50.0,"Bulcrypt,Conax",,False,
12360 VEurope50,DVB-S28PSK300002/3,114.0,Magic TV (Bulgaria),,MPEG-4/SD,570.0,571 Bul,,,12360 V,,50.0,,,False,
12360 VEurope50,DVB-S28PSK300002/3,115.0,Nastoyashcheye Vremya,,MPEG-4/SD,575.0,576 Rus,,,12360 V,,50.0,,,False,
