Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
12291 Rtp 2Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12291 R,tp 2,,B-CAS,,False,
12331 Rtp 4Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12331 R,tp 4,,B-CAS,,False,
12371 Rtp 6Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12371 R,tp 6,,B-CAS,,False,
12411 Rtp 8Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12411 R,tp 8,,B-CAS,,False,
12411 Rtp 8Ku,ISDB-SQPSK288603/4,55.0,Shop Channel,,/HD,,Jpn,B-CAS,,12411 R,tp 8,,B-CAS,,False,
12431 Ltp 9Ku,ISDB-S16APSK337567/9,,Sky PerfecTV!,,,,,,Alimudin 328200508,12431 L,tp 9,,,,False,
12451 Rtp 10Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12451 R,tp 10,,B-CAS,,False,
12471 Ltp 11Ku,ISDB-S16APSK337567/9,,Sky PerfecTV!,,,,,,Alimudin 328200508,12471 L,tp 11,,,,False,
12491 Rtp 12Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12491 R,tp 12,,B-CAS,,False,
12531 Rtp 14Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12531 R,tp 14,,B-CAS,,False,
12571 Rtp 16Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12571 R,tp 16,,B-CAS,,False,
12611 Rtp 18Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12611 R,tp 18,,B-CAS,,False,
12631 Ltp 19Ku,ISDB-S16APSK337567/9,,Sky PerfecTV!,,,,,,Alimudin 328200508,12631 L,tp 19,,,,False,
12651 Rtp 20Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12651 R,tp 20,,B-CAS,,False,
12671 Ltp 21Ku,ISDB-S16APSK337567/9,,Sky PerfecTV!,,,,,,Alimudin 328200508,12671 L,tp 21,,,,False,
12691 Rtp 22Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12691 R,tp 22,,B-CAS,,False,
12691 Rtp 22Ku,ISDB-SQPSK288603/4,161.0,QVC Japan,,/HD,,Jpn,B-CAS,,12691 R,tp 22,,B-CAS,,False,
12711 Ltp 23Ku,ISDB-S16APSK337567/9,,Sky PerfecTV!,,,,,,Alimudin 328200508,12711 L,tp 23,,,,False,
12731 Rtp 24Ku,ISDB-SQPSK288603/4,,Sky PerfecTV!,,,,,B-CAS,Alimudin 328200503,12731 R,tp 24,,B-CAS,,False,
