Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3659 Htp 11America,DVB-S6666,,(feeds),,,,,,A Camargo080406,3659 H,tp 11,,,,False,
3668 Htp 11America,DVB-S6666,,(feeds),,,,,,A Camargo080406,3668 H,tp 11,,,,False,
3948 Htp 16America,DVB-S4440,,(feeds),,,,,,N Chaves100131,3948 H,tp 16,,,,False,
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,,,7.9,BISS,Wilkherdasilva191105,3942 V,tp 6,0.0,BISS,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,MPEG-4/1seg,257.0,258 Por,,,3942 V,tp 6,0.0,,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3942 Vtp 6America0,DVB-S28PSK50003/4,51776.0,SBT Rio Grande,,MPEG-4/HD,1110.0,1211 Por,BISS,,3942 V,tp 6,0.0,BISS,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html,True,SBT Rio Grande
3960 Htp 16America0,DVB-S28PSK37502/3,,Assembleia Legislativa TV,,MPEG-2/HD,337.0,6.6 340 Por,,Edinho fta230723,3960 H,tp 16,0.0,,,False,SBT Rio Grande
3970 Htp 16America0,DVB-S28PSK98752/3,,Grupo Vierci,,,,6.6,BISS,Edinho fta230723,3970 H,tp 16,0.0,BISS,https://www.lyngsat.com/providers/py/Grupo-Vierci.html,True,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,,E40 TV,,MPEG-4/SD,5408.0,512 Spa,BISS,,3970 H,tp 16,0.0,BISS,,False,Grupo Vierci
3970 Htp 16America0,DVB-S28PSK98752/3,1.0,Telefuturo (Paraguay),,MPEG-4/SD,101.0,501 Spa,BISS,,3970 H,tp 16,0.0,BISS,,False,Grupo Vierci
