Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
4080 LGlobal,DVB-S28PSK36003/4,,(feeds),,,,,,N Stanislav231213,4080 L,,,,,False,
12667 HEMENA FSS,DVB-S28PSK44443/4,,(feeds),,,,,,Roli231203,12667 H,,,,,False,
12676 HEMENA FSS,DVB-S28PSK44443/4,,(feeds),,,,,,Roli231205,12676 H,,,,,False,
12708 HEMENA FSS,DVB-S28PSK22203/4,,(feeds),,,,,,N Stanislav231122,12708 H,,,,,False,
12714 HEMENA FSS,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231216,12714 H,,,,,False,
12723 HEMENA FSS,DVB-S28PSK22203/4,,(feeds),,,,,,N Stanislav231130,12723 H,,,,,False,
12731 HEMENA FSS,DVB-S28PSK33303/4,,(feeds),,,,,,N Stanislav231120,12731 H,,,,,False,
12736 HEMENA FSS,DVB-S28PSK36005/6,,(feeds),,,,,,N Stanislav240223,12736 H,,,,,False,
4085 LGlobal,DVB-S33303/4,1.0,Télé Sahel,,0-1MPEG-2/SD,768.0,5.5 769 Fre,,DX Bozóth240326,4085 L,,,,,False,
4099 LGlobal,DVB-S28PSK200002/3,1.0,Télé Sahel,,MPEG-4/SD,101.0,1101 Fre,,,4099 L,,,,,False,
4099 LGlobal,DVB-S28PSK200002/3,19.0,Télé Sahel,,MPEG-4/SD,119.0,1119 Fre,,,4099 L,,,,,False,
4099 LGlobal,DVB-S28PSK200002/3,20.0,Télé Sahel,,MPEG-4/SD,120.0,1120 Fre,,,4099 L,,,,,False,
4085 LGlobal,DVB-S33303/4,1.0,Voix du Sahel,,,,770 Fre,,,4085 L,,,,,False,
4099 LGlobal,DVB-S28PSK200002/3,21.0,Voix du Sahel,,,,1201 Fre,,,4099 L,,,,,False,
4099 LGlobal,DVB-S28PSK200002/3,,TNT Niger,,111-100,,6.6,,DX Bozóth240326,4099 L,,,,https://www.lyngsat.com/providers/ne/TNT-Niger.html,True,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,2.0,Tal TV,,MPEG-4/SD,102.0,1102 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,3.0,Espérance TV,,MPEG-4/SD,103.0,1103 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,4.0,Liptako TV,,MPEG-4/SD,104.0,1104 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,5.0,Ténéré TV,,MPEG-4/SD,105.0,1105 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,6.0,Dounia TV,,MPEG-4/SD,106.0,1106 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,7.0,Canal 3 Niger,,MPEG-4/SD,107.0,1107 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,8.0,Canal 3 Monde,,MPEG-4/SD,108.0,1108 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,9.0,Saraounia TV,,MPEG-4/SD,109.0,1109 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,10.0,Bonferey,,MPEG-4/SD,110.0,1110 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,11.0,Tambara TV,,MPEG-4/SD,111.0,1111 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,12.0,Anfani TV,,MPEG-4/SD,112.0,1112 Fre,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,13.0,[test card],,MPEG-4/SD,113.0,1113,,,4099 L,,,,,False,TNT Niger
4099 LGlobal,DVB-S28PSK200002/3,16.0,[test card],,MPEG-4/SD,116.0,1116,,,4099 L,,,,,False,TNT Niger
11785 Vtp 4MENA BSS48,DVB-S275003/4,14.0,[test card],,MPEG-4/SD,4001.0,4002,,,11785 V,tp 4,48.0,,,False,TNT Niger
11785 Vtp 4MENA BSS48,DVB-S275003/4,1000.0,[test card],,MPEG-4/SD,2001.0,2002,,,11785 V,tp 4,48.0,,,False,TNT Niger
12073 Htp 19EMENA BSS,DVB-S28PSK275003/4,310.0,[test card],,MPEG-4/HD,3010.0,3110,,,12073 H,tp 19,,,,False,TNT Niger
