Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
11465 Htp 203Europe & North Africa,DVB-S28PSK96003/4,,(feeds),,,,,,Roli231210,11465 H,tp 203,,,,False,
11473 Htp 203Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221231,11473 H,tp 203,,,,False,
11481 Vtp 199Europe & North Africa,DVB-S236003/4,,(feeds),,,,,,Stanley_cassidy211129,11481 V,tp 199,,,,False,
11497 Htp 203Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli240127,11497 H,tp 203,,,,False,
11516 Vtp 199Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli240204,11516 V,tp 199,,,,False,
11525 Htp 204Europe & North Africa,DVB-S28PSK96003/4,,(feeds),,,,,,Roli230225,11525 H,tp 204,,,,False,
11537 Htp 204Europe & North Africa,DVB-S28PSK96003/4,,(feeds),,,,,,Roli230225,11537 H,tp 204,,,,False,
11539 Vtp 199Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli191228,11539 V,tp 199,,,,False,
11544 Vtp 199Europe & North Africa,DVB-S28PSK48002/3,,(feeds),,,,,,Roli191222,11544 V,tp 199,,,,False,
11546 Htp 204Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli191222,11546 H,tp 204,,,,False,
11547 Vtp 199Europe & North Africa,DVB-S28PSK36003/4,,(feeds),,,,,,M Sixx191223,11547 V,tp 199,,,,False,
11552 Htp 204Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli191222,11552 H,tp 204,,,,False,
11561 Vtp 200Europe & North Africa,DVB-S28PSK36003/4,,(feeds),,,,,,Roli191222,11561 V,tp 200,,,,False,
11567 Htp 204Europe & North Africa,DVB-S28PSK96003/4,,(feeds),,,,,,Roli240302,11567 H,tp 204,,,,False,
11570 Vtp 200Europe & North Africa,DVB-S28PSK36003/4,,(feeds),,,,,,Roli191222,11570 V,tp 200,,,,False,
11575 Vtp 200Europe & North Africa,DVB-S28PSK36003/4,,(feeds),,,,,,Roli191222,11575 V,tp 200,,,,False,
11580 Vtp 200Europe & North Africa,DVB-S28PSK36003/4,,(feeds),,,,,,Roli191222,11580 V,tp 200,,,,False,
11585 Htp 205Europe & North Africa,DVB-S28PSK75003/4,,(feeds),,,,,,Roli210315,11585 H,tp 205,,,,False,
11586 Vtp 200Europe & North Africa,DVB-S28PSK45003/4,,(feeds),,,,,,Roli191227,11586 V,tp 200,,,,False,
11592 Vtp 200Europe & North Africa,DVB-S28PSK45003/4,,(feeds),,,,,,Roli191227,11592 V,tp 200,,,,False,
11594 Htp 205Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli201226,11594 H,tp 205,,,,False,
11602 Vtp 200Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210512,11602 V,tp 200,,,,False,
11602 Htp 205Europe & North Africa,DVB-S28PSK45003/4,,(feeds),,,,,,Roli200614,11602 H,tp 205,,,,False,
11608 Htp 205Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli211002,11608 H,tp 205,,,,False,
11614 Vtp 200Europe & North Africa,DVB-S45003/4,,(feeds),,,,,,Roli210512,11614 V,tp 200,,,,False,
11614 Htp 205Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli200703,11614 H,tp 205,,,,False,
11621 Htp 205Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,RoliStanley_cassidy221229,11621 H,tp 205,,,,False,
11623 Vtp 201Europe & North Africa,DVB-S28PSK7200,,(feeds),,,,,,Roli230211,11623 V,tp 201,,,,False,
11629 Htp 205Europe & North Africa,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221229,11629 H,tp 205,,,,False,
11656 Vtp 202Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli230717,11656 V,tp 202,,,,False,
11687 Vtp 202Europe & North Africa,DVB-S67503/4,,(feeds),,,,,,Roli230913,11687 V,tp 202,,,,False,
11884 Vtp 211America0,DVB-S275002/3,109.0,(feeds),,,109.0,219,,,11884 V,tp 211,0.0,,,False,
12078 Vtp 180Europe & North Africa,DVB-S28PSK75003/4,,(feeds),,,,,,Stanley_cassidy200713,12078 V,tp 180,,,,False,
12082 Vtp 180Europe & North Africa,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy200904,12082 V,tp 180,,,,False,
12088 Vtp 180Europe & North Africa,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy200904,12088 V,tp 180,,,,False,
12095 Vtp 180Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Stanley_cassidy200713,12095 V,tp 180,,,,False,
12103 Vtp 180Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Dallara231107,12103 V,tp 180,,,,False,
12576 Htp 194Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230527,12576 H,tp 194,,,,False,
12581 Vtp 190Europe & North Africa,DVB-S28PSK150003/4,,(feeds),,,,,,RoliStanley_cassidy240129,12581 V,tp 190,,,,False,
12593 Vtp 190Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli240323,12593 V,tp 190,,,,False,
12603 Vtp 190Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli240224,12603 V,tp 190,,,,False,
12615 Htp 196Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210613,12615 H,tp 196,,,,False,
12621 Htp 196Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210613,12621 H,tp 196,,,,False,
12627 Htp 196Europe & North Africa,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210613,12627 H,tp 196,,,,False,
12633 Htp 196Europe & North Africa,DVB-S45003/4,,(feeds),,,,,,Roli200731,12633 H,tp 196,,,,False,
12639 Htp 196Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli200731,12639 H,tp 196,,,,False,
12645 Htp 196Europe & North Africa,DVB-S28PSK50003/4,,(feeds),,,,,,Roli200731,12645 H,tp 196,,,,False,
12679 Htp 197Europe & North Africa,DVB-S28PSK48753/4,,(feeds),,,,,,Roli200821,12679 H,tp 197,,,,False,
12720 Htp 198Europe & North Africa,DVB-S28PSK72003/4,,(feeds),,,,,,Roli221204,12720 H,tp 198,,,,False,
12734 Htp 198Europe & North Africa,DVB-S28PSK92303/4,,(feeds),,,,,,Roli221204,12734 H,tp 198,,,,False,
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,,Telecom CLM,,8916-1,,10.7,,EnoSat240221,11491 V,tp 199,,,https://www.lyngsat.com/providers/es/Telecom-CLM.html,True,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,2.0,CMM TV,,MPEG-4/HD,408.0,456 Spa 457 Qaa,,,11491 V,tp 199,,,,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,3.0,Radio C-LM Toledo,,,,557 Spa,,,11491 V,tp 199,,,,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,4.0,Radio C-LM Albacete,,,,558 Spa,,,11491 V,tp 199,,,,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,6.0,Radio C-LM Ciudad Real,,,,56. Spa,,,11491 V,tp 199,,,,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,7.0,Radio C-LM Cuenca,,,,561 Spa,,,11491 V,tp 199,,,,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,8.0,Radio C-LM Guadalajara,,,,562 Spa,,,11491 V,tp 199,,,,False,Telecom CLM
11491 Vtp 199Europe & North Africa,DVB-S28PSK75228/9PLSGold 79463,10.0,Radio C-LM Talavera,,,,564 Spa,,,11491 V,tp 199,,,,False,Telecom CLM
11644 Vtp 206Europe & North Africa,DVB-S40002/3,,Cellnex,,0-101,,4.4,,EnoSat221208,11644 V,tp 206,,,https://www.lyngsat.com/providers/es/Cellnex.html,True,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,1.0,Onda Cero,,,,142 Spa,,,11644 V,tp 206,,,,False,Cellnex
11644 Vtp 206Europe & North Africa,DVB-S40002/3,2.0,Europa FM (Spain),,,,146 Spa,,,11644 V,tp 206,,,,False,Cellnex
