Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3871 LWest hemi39.7-41.7,DVB-S21505/6,,RMS Radio,,65535-1,,6.5,,F Dibba191025,3871 L,,39.7-41.7,,https://www.lyngsat.com/providers/ke/RMS-Radio.html,True,RMS Radio
3871 LWest hemi39.7-41.7,DVB-S21505/6,1.0,Hot 96,,,,3604 Eng,,,3871 L,,39.7-41.7,,,False,RMS Radio
3871 LWest hemi39.7-41.7,DVB-S21505/6,1.0,Radio Citizen,,,,3605,,,3871 L,,39.7-41.7,,,False,RMS Radio
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,,Kenyan mux,,.-.,,9.4,,M Al-Taie211221,3878 L,,39.7-41.7,,,False,RMS Radio
3940 LWest hemi39.7-41.7,DVB-S28PSK20833/4,,Kenyan mux,,8192-4096,,7.9,,DX Bozóth240204,3940 L,,39.7-41.7,,,False,RMS Radio
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,1.0,NTV (Kenya),,MPEG-4/SD,544.0,800 Eng,,,3878 L,,39.7-41.7,,,False,RMS Radio
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,2.0,Citizen TV,,MPEG-4/SD,545.0,801 Eng,,,3878 L,,39.7-41.7,,,False,RMS Radio
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,3.0,Inooro TV,,MPEG-4/SD,546.0,802 Eng,,,3878 L,,39.7-41.7,,,False,RMS Radio
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,4.0,QTV (Kenya),,MPEG-4/SD,547.0,803 Swa,,,3878 L,,39.7-41.7,,,False,RMS Radio
3878 LWest hemi39.7-41.7,DVB-S28PSK55745/6MultistreamStream 2T2-MIPLP 0,5.0,Ramogi TV,,MPEG-4/SD,548.0,804,,,3878 L,,39.7-41.7,,,False,RMS Radio
3940 LWest hemi39.7-41.7,DVB-S28PSK20833/4,1.0,Nation FM (Kenya),,,,4116 Eng,,,3940 L,,39.7-41.7,,,False,RMS Radio
3940 LWest hemi39.7-41.7,DVB-S28PSK20833/4,2.0,NRG Radio,,,,4118 Eng,,,3940 L,,39.7-41.7,,,False,RMS Radio
4049 LMyanmar,DVB-S28PSK150003/4,,Myanmar mux,,,,7.9,,Aungpyaesone240102,4049 L,,,,,False,RMS Radio
4061 LMyanmar,DVB-S28PSK54153/4,,Myanmar mux,,,,7.9,,NHMPlay221127,4061 L,,,,,False,RMS Radio
11140 VMyanmar,DVB-S2QPSK300003/4,,Myanmar mux,,,,4.0,,Aungpyaesone240117,11140 V,,,,,False,RMS Radio
4049 LMyanmar,DVB-S28PSK150003/4,51.0,MRTV,,MPEG-4/HD,100.0,200 Bur,,,4049 L,,,,,False,RMS Radio
