Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3760 HGlobal,DVB-S28PSK297005/6,,Encompass,,0-1,,9.4,ConaxIrdeto,C Sutton240309,3760 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3760 HGlobal,DVB-S28PSK297005/6,,Encompass,,0-1,,9.4,ConaxIrdeto,C Sutton240309,3760 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3760 HGlobal,DVB-S28PSK297005/6,,Encompass,,0-1,,9.4,ConaxIrdeto,C Sutton240309,3760 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3760 HGlobal,DVB-S28PSK297005/6,,Encompass,,0-1,,9.4,ConaxIrdeto,C Sutton240309,3760 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3960 HGlobal,DVB-S28PSK297005/6,,Encompass,,11-1,,9.4,ConaxIrdetoPowerVu,NHMPlay221001,3960 H,,,"Conax,Irdeto,PowerVu",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3960 HGlobal,DVB-S28PSK297005/6,,Encompass,,11-1,,9.4,ConaxIrdetoPowerVu,NHMPlay221001,3960 H,,,"Conax,Irdeto,PowerVu",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3960 HGlobal,DVB-S28PSK297005/6,,Encompass,,11-1,,9.4,ConaxIrdetoPowerVu,NHMPlay221001,3960 H,,,"Conax,Irdeto,PowerVu",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3960 HGlobal,DVB-S28PSK297005/6,,Encompass,,11-1,,9.4,ConaxIrdetoPowerVu,NHMPlay221001,3960 H,,,"Conax,Irdeto,PowerVu",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4000 HGlobal,DVB-S28PSK297005/6,,Encompass,,2-8,,9.4,ConaxIrdeto,C Sutton240321,4000 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4000 HGlobal,DVB-S28PSK297005/6,,Encompass,,2-8,,9.4,ConaxIrdeto,C Sutton240321,4000 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4000 HGlobal,DVB-S28PSK297005/6,,Encompass,,2-8,,9.4,ConaxIrdeto,C Sutton240321,4000 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4000 HGlobal,DVB-S28PSK297005/6,,Encompass,,2-8,,9.4,ConaxIrdeto,C Sutton240321,4000 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4040 HGlobal,DVB-S28PSK297003/5,,Encompass,,,,5.5,ConaxIrdeto,C Sutton240309,4040 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4040 HGlobal,DVB-S28PSK297003/5,,Encompass,,,,5.5,ConaxIrdeto,C Sutton240309,4040 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4040 HGlobal,DVB-S28PSK297003/5,,Encompass,,,,5.5,ConaxIrdeto,C Sutton240309,4040 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
4040 HGlobal,DVB-S28PSK297003/5,,Encompass,,,,5.5,ConaxIrdeto,C Sutton240309,4040 H,,,"Conax,Irdeto",https://www.lyngsat.com/providers/us/Encompass.html,True,Encompass
3760 HGlobal,DVB-S28PSK297005/6,1.0,(feeds),,,3080.0,2560,Irdeto,,3760 H,,,Irdeto,,False,Encompass
4000 HGlobal,DVB-S28PSK297005/6,1704.0,(feeds),,,1741.0,1742,Irdeto,,4000 H,,,Irdeto,,False,Encompass
