Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,,Myanmar mux,,,,7.9,,Aungpyaesone240102,3711 H,tp 1H,,,,False,
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,51.0,MRTV,,MPEG-4/HD,100.0,200 Bur,,,3711 H,tp 1H,,,https://www.lyngsat.com/providers/mm/MRTV.html,True,MRTV
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,,MRTV,,,,7.9,,TTN World240203,3735 H,tp 1H,,,https://www.lyngsat.com/providers/mm/MRTV.html,True,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,52.0,MRTV News,,MPEG-4/HD,101.0,201 Bur,,,3711 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,53.0,MRTV Parliament,,MPEG-4/SD,102.0,202 Bur,,,3711 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,54.0,MRTV NRC,,MPEG-4/HD,103.0,203,,,3711 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,55.0,MRTV Farmers,,MPEG-4/SD,104.0,204 Bur,,,3711 H,tp 1H,,,,False,MRTV
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,1.0,MRTV Farmers,,MPEG-4/SD,1000.0,1001 Bur,,,3735 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,56.0,MRTV Sports,,MPEG-4/SD,105.0,205 Bur,,,3711 H,tp 1H,,,,False,MRTV
3735 Htp 1HSE Asia C,DVB-S28PSK33333/4,2.0,MRTV Sports,,MPEG-4/SD,2000.0,2001 Bur,,,3735 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,18.0,MRTV Sports,,MPEG-4/SD,3018.0,4018 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,57.0,Myanmar International TV,,MPEG-4/SD,106.0,206 Eng,,,3711 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,58.0,Education Channel,,MPEG-4/SD,107.0,207 Bur,,,3711 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,59.0,M Entertainment,,MPEG-4/SD,108.0,208 Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,9.0,M Entertainment,,MPEG-4/SD,3009.0,4009 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,60.0,MRTV 4,,MPEG-4/SD,109.0,209 Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,4.0,MRTV 4,,MPEG-4/SD,3004.0,4004 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,61.0,Channel 7 (Myanmar),,MPEG-4/SD,110.0,210 Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,11.0,Channel 7 (Myanmar),,MPEG-4/SD,3011.0,4011 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,62.0,5 Plus (Myanmar),,MPEG-4/SD,111.0,211 Bur,,,3711 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,63.0,MN TV,,MPEG-4/SD,112.0,212 Bur,,,3711 H,tp 1H,,,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,64.0,Channel 9 (Myanmar),,MPEG-4/SD,113.0,213 Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,6.0,Channel 9 (Myanmar),,MPEG-4/SD,3006.0,4006 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,65.0,MWD,,MPEG-4/SD,114.0,214 Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,10.0,MWD,,MPEG-2/SD,3010.0,4010 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,66.0,Channel K,,MPEG-4/SD,117.0,217 Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,5.0,Channel K,,MPEG-4/SD,3005.0,4005 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,67.0,YTV,,MPEG-4/SD,118.0,21. Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,7.0,YTV,,MPEG-4/SD,3007.0,4007 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,68.0,Fortune TV,,MPEG-4/SD,119.0,219 Bur,,,3711 H,tp 1H,,,,False,MRTV
12728 VSE Asia Ku,DVB-S28PSK300003/4,3.0,Fortune TV,,MPEG-4/SD,3003.0,4003 Bur,Neotion SHL,,12728 V,,,Neotion SHL,,False,MRTV
3711 Htp 1HSE Asia C,DVB-S28PSK150003/4,69.0,Myanmar Radio National,,,,431,,,3711 H,tp 1H,,,,False,MRTV
