Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 1,3055.0,Mediaset Extra,,MPEG-4/HD,1002.0,1102 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 1,3200.0,[HEVC test card],,HEVC/HD,1062.0,1162,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,101.0,R101 TV,,MPEG-4/HD,1031.0,1131 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,102.0,La 5,,MPEG-4/HD,1014.0,1114 Ita1214 Qaa,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,103.0,Iris,,MPEG-4/HD,1048.0,1148 Ita1248 Qaa,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,104.0,Italia 2,,MPEG-4/HD,1020.0,1120 Ita1220 Qaa,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,106.0,27 Twentyseven,,MPEG-4/HD,1037.0,1137 Ita1237 Qaa,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,114.0,TGCom 24,,MPEG-4/HD,1024.0,1124 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,116.0,Radio 105 TV,,MPEG-4/HD,1027.0,1127 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,120.0,R101,,,,1171 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,121.0,Radio 105,,,,1172 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,122.0,Virgin Radio Italy,,,,1173 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12149 Vtp IT2Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 2,123.0,Radio Monte Carlo (Italy),,,,1174 Ita,,,12149 V,tp IT2,0,,,False,Mediaset
12169 Htp GC2Extended Greece51,DVB-S28PSK275002/3,1019.0,Cosmote TV Promo Channel,,MPEG-4/HD,419.0,519,,,12169 H,tp GC2,51,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2001.0,News Prima Lombardia,,MPEG-4/SD,1700.0,1701 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2002.0,Videostar TV,,MPEG-4/HD,1710.0,1711 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2003.0,7 Gold Telecity,,MPEG-4/HD,1720.0,1721 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12303 Vtp IT6Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 15,1008.0,7 Gold Telecity,,MPEG-4/HD,1370.0,1371 Ita,,,12303 V,tp IT6,0,,,False,Mediaset
12380 Vtp IT8Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 18,4004.0,7 Gold Telecity,,MPEG-4/HD,2330.0,2331 Ita,,,12380 V,tp IT8,0,,,False,Mediaset
12466 Vtp IT10Italy0,DVB-S216APSK419502/3PLSGold 262140MultistreamStream 12,1806.0,7 Gold Telecity,,MPEG-4/SD,1550.0,1551 Ita,,,12466 V,tp IT10,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2004.0,Espansione TV,,MPEG-4/HD,1730.0,1731 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2005.0,Bergamo TV,,MPEG-4/SD,1740.0,1741 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2006.0,Rete 55,,MPEG-4/SD,1750.0,1751 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2007.0,Teletutto,,MPEG-4/SD,1760.0,1761 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2008.0,TeleSondrioNews,,MPEG-4/HD,1770.0,1771 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2009.0,70-80.it,,MPEG-4/SD,1780.0,1781 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2010.0,Super TV Brescia,,MPEG-4/HD,7696.0,7698 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2011.0,Più Valli TV,,MPEG-4/HD,1800.0,1801 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2013.0,Canale Italia 77,,MPEG-4/SD,1920.0,1921 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2014.0,Seila TV,,MPEG-4/HD,1830.0,1831 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2015.0,Radio Bruno TV,,MPEG-4/SD,1840.0,1841 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12466 Vtp IT10Italy0,DVB-S216APSK419502/3PLSGold 262140MultistreamStream 17,4812.0,Radio Bruno TV,,MPEG-4/HD,1210.0,1211 Ita,,,12466 V,tp IT10,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2016.0,BancOro,,MPEG-4/SD,1380.0,1381 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12303 Vtp IT6Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 15,1009.0,BancOro,,MPEG-4/SD,1380.0,1381 Ita,,,12303 V,tp IT6,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2018.0,Tele Clusone,,MPEG-4/SD,1870.0,1871 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2019.0,BiriKina TV,,MPEG-4/SD,1880.0,1881 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 14,2020.0,One TV NBC,,MPEG-4/SD,1890.0,1891 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6801.0,Canale Dieci,,MPEG-4/HD,3100.0,3101 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6802.0,Gold TV (Italy),,MPEG-4/HD,3110.0,3111 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6803.0,Teleuniverso (Italy),,MPEG-4/HD,3120.0,3121 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6804.0,Lazio TV 13,,MPEG-4/HD,3130.0,3131 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6805.0,Radio Roma TV,,MPEG-4/HD,3140.0,3141 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6806.0,Radio Roma,,MPEG-4/HD,3150.0,3151 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6807.0,Teleroma 56,,MPEG-4/HD,3160.0,3161 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6808.0,T9,,MPEG-4/SD,3170.0,3171 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6809.0,Teleroma 56 Sport,,MPEG-4/SD,3180.0,3181 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6810.0,TRL,,MPEG-4/SD,3190.0,3191 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6811.0,Roma TV 82,,MPEG-4/SD,3200.0,3201 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 19,6812.0,Canale Italia,,MPEG-4/SD,1820.0,1821 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
12226 Vtp IT4Italy0,DVB-S216APSK314002/3PLSGold 262140MultistreamStream 20,5018.0,Canale Italia,,MPEG-4/SD,2270.0,2271 Ita,,,12226 V,tp IT4,0,,,False,Mediaset
