Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3688 Ltp EA2Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy201015,3688 L,tp EA2,,,,False,
3693 Rtp EA1Europe & America,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy181115,3693 R,tp EA1,,,,False,
3694 Ltp EA2Europe & America,DVB-S237003/4,,(feeds),,,,,,Stanley_cassidy181122,3694 L,tp EA2,,,,False,
3746 Rtp EA3Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,DX Bozóth220828,3746 R,tp EA3,,,,False,
3750 Ltp EA4Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy210127,3750 L,tp EA4,,,,False,
3758 Rtp EA3Europe & America,DVB-S28PSK75005/6,,(feeds),,,,,,M Sixx181207,3758 R,tp EA3,,,,False,
3767 Rtp EA3Europe & America,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy181116,3767 R,tp EA3,,,,False,
3776 Rtp EA3Europe & America,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy181116,3776 R,tp EA3,,,,False,
3777 Ltp EA4Europe & America,DVB-S28PSK37502/3,,(feeds),,,,,,M Hajdú181005,3777 L,tp EA4,,,,False,
3788 Ltp EA4Europe & America,DVB-S28PSK50003/4,,(feeds),,,,,,Jonali230603,3788 L,tp EA4,,,,False,
3790 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy200219,3790 R,tp EA5,,,,False,
3799 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy200219,3799 R,tp EA5,,,,False,
3808 Ltp EA4Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,Jonali211003,3808 L,tp EA4,,,,False,
3808 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Jonali210418,3808 R,tp EA5,,,,False,
3817 Ltp EA4Europe & America,DVB-S28PSK71202/3,,(feeds),,,,,,M Sixx181109,3817 L,tp EA4,,,,False,
3817 Rtp EA5Europe & America,DVB-S272003/4,,(feeds),,,,,,Jonali210418,3817 R,tp EA5,,,,False,
3830 Ltp EA6Europe & America,DVB-S275003/4,,(feeds),,,,,,Stanley_cassidy181115,3830 L,tp EA6,,,,False,
3839 Ltp EA8Europe & America,DVB-S28PSK75005/6,,(feeds),,,,,,Jonali200126,3839 L,tp EA8,,,,False,
3847 Ltp EA8Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,M Sixx190108,3847 L,tp EA8,,,,False,
3848 Rtp EA7Europe & America,DVB-S28PSK66662/3,,(feeds),,,,,,DX Bozóth230329,3848 R,tp EA7,,,,False,
3856 Ltp EA8Europe & America,DVB-S28PSK98753/4,,(feeds),,,,,,M Sixx181109,3856 L,tp EA8,,,,False,
3857 Rtp EA7Europe & America,DVB-S28PSK66662/3,,(feeds),,,,,,DX Bozóth230423,3857 R,tp EA7,,,,False,
3868 Rtp EA9Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy181115,3868 R,tp EA9,,,,False,
3869 Ltp EA10Europe & America,DVB-S28PSK72002/3,,(feeds),,,,,,Jonali210910,3869 L,tp EA10,,,,False,
3878 Ltp EA10Europe & America,DVB-S28PSK72002/3,,(feeds),,,,,,Jonali210921,3878 L,tp EA10,,,,False,
3886 Rtp EA9Europe & America,DVB-S28PSK49373/4,,(feeds),,,,,,Onacila211225,3886 R,tp EA9,,,,False,
3892 Rtp EA9Europe & America,DVB-S28PSK49373/4,,(feeds),,,,,,Onacila211225,3892 R,tp EA9,,,,False,
3898 Rtp EA9Europe & America,DVB-S28PSK49373/4,,(feeds),,,,,,Jonali211222,3898 R,tp EA9,,,,False,
3908 Ltp EA12Europe & America,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy181206,3908 L,tp EA12,,,,False,
3909 Rtp EA11Europe & America,DVB-S28PSK48003/4,,(feeds),,,,,,M Sixx181207,3909 R,tp EA11,,,,False,
3911 Ltp EA12Europe & America,DVB-S28PSK75005/6,,(feeds),,,,,,M Sixx181116,3911 L,tp EA12,,,,False,
3917 Rtp EA11Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,DX Bozóth220828,3917 R,tp EA11,,,,False,
3927 Rtp EA11Europe & America,DVB-S28PSK72003/4,,(feeds),,,,,,DX Bozóth220514,3927 R,tp EA11,,,,False,
