Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3668 LC,DVB-S28PSK10553/4,,OPM Doctor Jesus TV,,MPEG-4/HD,101.0,7.91111 Eng,,N Stanislav230904,3668 L,,,,,False,
12518 HEcowas 2,DVB-S28PSK295003/5,2.0,OPM Doctor Jesus TV,,MPEG-4/SD,36.0,1111 Eng,,,12518 H,,,,,False,
12518 HEcowas 2,DVB-S28PSK295003/5,,Sairtek,,,,5.5,,N Stanislav230910,12518 H,,,,https://www.lyngsat.com/providers/ng/Sairtek.html,True,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,,Christian Reformed TV,,MPEG-4/SD,46.0,47 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,1.0,NTA International,,MPEG-4/SD,45.0,482 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,4.0,Impact Africa TV,,MPEG-4/SD,270.0,271 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,6.0,Sunna TV (Nigeria),,MPEG-4/SD,1211.0,1212,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,7.0,Alu TV,,MPEG-4/SD,82.0,83,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,10.0,Benue TV,,MPEG-4/SD,67.0,68 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,14.0,Advocate Broadcasting Network,,MPEG-4/SD,76.0,77 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,17.0,MBC 2 (Saudi Arabia),,MPEG-2/SD,701.0,702 Ara,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,19.0,Honour TV,,MPEG-4/SD,1141.0,1142 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,23.0,Epiphany TV,,MPEG-4/SD,59.0,60 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,24.0,Manara TV,,MPEG-4/SD,256.0,257 Hau,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,26.0,Glorious Vision TV,,MPEG-4/SD,1793.0,1794 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,32.0,Trust TV,,MPEG-4/SD,481.0,41 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,36.0,Alive Unto God TV,,MPEG-4/SD,53.0,55 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,37.0,KSMC,,MPEG-4/SD,1181.0,1182 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,38.0,OneSound Revival TV,,MPEG-4/SD,1191.0,1192 Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,41.0,Hi-Impact TV,,,,Eng,,,12518 H,,,,,False,Sairtek
12518 HEcowas 2,DVB-S28PSK295003/5,44.0,Elijah's Voice TV,,,,Eng,,,12518 H,,,,,False,Sairtek
12538 HEcowas 2,DVB-S28PSK50003/4,,TFMediaCast,,,,7.9,,P Laschan230214,12538 H,,,,https://www.lyngsat.com/providers/ng/TFMediaCast.html,True,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,,Sebioba Royal TV,,MPEG-4/SD,66.0,93 Eng,,,12538 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,,OYJ TV,,MPEG-4/SD,130.0,136 Eng,,,12538 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,,Our Sports,,MPEG-4/SD,137.0,143 Eng,,,12538 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,120.0,Our Sports,,HEVC/SD,72.0,73 Eng,,,12545 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,7.0,Mercy of God TV,,MPEG-4/SD,101.0,167 Eng,,,12538 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,101.0,Borno TV,,MPEG-4/SD,102.0,103 Eng,,,12538 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,105.0,Aflame TV,,MPEG-4/SD,60.0,94 Eng,,,12538 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,150.0,The Church TV,,MPEG-4/SD,65.0,160 Eng,,,12538 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,151.0,Catholic TV,,MPEG-4/SD,95.0,101 Eng,,,12538 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,170.0,Catholic TV,,HEVC/SD,48.0,49 Eng,,,12545 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,157.0,Al-Irshaad TV,,MPEG-4/SD,105.0,121 Ara,,,12538 H,,,,,False,TFMediaCast
12538 HEcowas 2,DVB-S28PSK50003/4,158.0,Favour TV (Nigeria),,MPEG-4/SD,280.0,281 Eng,,,12538 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,,Our TV,,,,7.9,,N Stanislav230910,12545 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,102.0,Our Movies Nolly,,HEVC/SD,63.0,64 Eng,,,12545 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,103.0,Our Movies Globe,,HEVC/SD,66.0,67 Eng,,,12545 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,133.0,Aljazeera English,,HEVC/SD,42.0,43 Eng,,,12545 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,150.0,Our Kiddies,,HEVC/SD,81.0,82 Eng,,,12545 H,,,,,False,TFMediaCast
12545 HEcowas 2,DVB-S28PSK61663/4,160.0,Our Music,,HEVC/SD,84.0,85 Eng,,,12545 H,,,,,False,TFMediaCast
12555 HEcowas 2,DVB-S2QPSK82003/4,,Nixsat,,,,4.0,,N Stanislav230910,12555 H,,,,https://www.lyngsat.com/providers/za/Nixsat.html,True,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,1.0,Blessed TV,,MPEG-4/SD,3001.0,3000 Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,2.0,Kingdom Life Network,,MPEG-4/SD,3003.0,3002 Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,3.0,Reigners TV,,MPEG-4/SD,3007.0,3006 Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,4.0,Praiseland TV,,MPEG-4/SD,3005.0,3004 Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,6.0,Rootzz Sport,,MPEG-4/SD,3011.0,3010 Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,8.0,MIO,,MPEG-4/SD,3015.0,3014 Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,9.0,Ark of Safety TV,,MPEG-4/SD,,Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,10.0,Dunamis TV,,MPEG-4/SD,,Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,11.0,Rhema TV (Nigeria),,MPEG-4/SD,,Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,13.0,Nixsat promo,,MPEG-4/SD,3021.0,3020 Eng,,,12555 H,,,,,False,Nixsat
12555 HEcowas 2,DVB-S2QPSK82003/4,20.0,Possibility TV,,MPEG-4/SD,,Eng,,,12555 H,,,,,False,Nixsat
12589 HEcowas 2,DVB-S2QPSK300003/4,,TSTV Africa,,,,4.0,,Anonymous230919,12589 H,,,,https://www.lyngsat.com/providers/ng/TSTV-Africa.html,True,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,4.0,MBC 3 (Saudi Arabia),,,,Ara,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,9.0,MBC Bollywood,,,,Ara,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,10.0,MBC Drama (Saudi Arabia),,,,Ara,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,11.0,MBC 4,,,,Eng,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,12.0,MBC 5,,,,Ara,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,14.0,Alarabiya,,,,Ara,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,18.0,MBC Action,,,,Eng,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,19.0,MBC Max,,,,Ara,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,8159.0,NTA Sports 24,,,,Eng,,,12589 H,,,,,False,TSTV Africa
12589 HEcowas 2,DVB-S2QPSK300003/4,8187.0,AIT National,,,,Eng,,,12589 H,,,,,False,TSTV Africa
12625 HEcowas 2,DVB-S28PSK300002/3,3401.0,TSTV Dish TV,,?-?HEVC/SD,513.0,6.6 769 Eng,,Anonymous230919,12625 H,,,,,False,TSTV Africa
12727 VEcowas 1,DVB-S2QPSK17503/4,1.0,TV Taraba,,?-?MPEG-4/SD,308.0,4.0 256,,N Stanislav230910,12727 V,,,,,False,TSTV Africa
12729 VEcowas 1,DVB-S2QPSK17003/4,1.0,DITV Network,,?-?MPEG-4/SD,257.0,4.0 258 Eng,,N Stanislav230910,12729 V,,,,,False,TSTV Africa
12733 VEcowas 1,DVB-S28PSK35003/4,1.0,Spectrum TV,,?-?MPEG-4/SD,101.0,7.9 102 Eng,,Anonymous240204,12733 V,,,,,False,TSTV Africa
