Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
10996 Vtp B2Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230617,10996 V,tp B2,,,,False,
11005 Vtp B2Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230504,11005 V,tp B2,,,,False,
11014 Vtp B2Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230317,11014 V,tp B2,,,,False,
11018 Htp B1Eurasia,DVB-S20003/4,,(feeds),,,,,,Roli231213,11018 H,tp B1,,,,False,
11026 Vtp B2Eurasia,DVB-S2QPSK33335/6,,(feeds),,,,,,Roli230607,11026 V,tp B2,,,,False,
11042 Htp B3Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220918,11042 H,tp B3,,,,False,
11043 Vtp B4Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221230,11043 V,tp B4,,,,False,
11051 Htp B3Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220918,11051 H,tp B3,,,,False,
11052 Vtp B4Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221230,11052 V,tp B4,,,,False,
11061 Vtp B4Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221230,11061 V,tp B4,,,,False,
11070 Htp B3Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002,11070 H,tp B3,,,,False,
11072 Vtp B4Eurasia,DVB-S28PSK23333/4,,(feeds),,,,,,Roli230612,11072 V,tp B4,,,,False,
11079 Htp B3Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002,11079 H,tp B3,,,,False,
11095 Htp B3Eurasia,DVB-S28PSK36503/4,,(feeds),,,,,,Roli221009,11095 H,tp B3,,,,False,
11111 Htp B3Eurasia,DVB-S28PSK30003/4,,(feeds),,,,,,Roli240203,11111 H,tp B3,,,,False,
11127 Vtp B6Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221231,11127 V,tp B6,,,,False,
11136 Htp B5Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002,11136 H,tp B5,,,,False,
11136 Vtp B6Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221231,11136 V,tp B6,,,,False,
11145 Htp B5Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli221002,11145 H,tp B5,,,,False,
11150 Vtp B6Eurasia,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230818,11150 V,tp B6,,,,False,
11159 Htp B5Eurasia,DVB-S28PSK19505/6,,(feeds),,,,,,Roli230723,11159 H,tp B5,,,,False,
11169 Vtp B6Eurasia,DVB-S28PSK37003/4,,(feeds),,,,,,Roli231223,11169 V,tp B6,,,,False,
11174 Vtp B6Eurasia,DVB-S28PSK37003/4,,(feeds),,,,,,Roli231216,11174 V,tp B6,,,,False,
11179 Vtp B6Eurasia,DVB-S28PSK21703/4,,(feeds),,,,,,Roli240122,11179 V,tp B6,,,,False,
11189 Vtp B6Eurasia,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220428,11189 V,tp B6,,,,False,
11192 Htp B5Eurasia,DVB-S28PSK36003/4,,(feeds),,,,,,Roli221116,11192 H,tp B5,,,,False,
11488 Vtp D2Eurasia,DVB-S26005/6,,(feeds),,,,,,Roli191221,11488 V,tp D2,,,,False,
11510 Vtp D2Eurasia,DVB-S28PSK75003/5,,(feeds),,,,,,N Stanislav230423,11510 V,tp D2,,,,False,
11570 Vtp D4Eurasia,DVB-S2QPSK29633/4,,(feeds),,,,,,N Stanislav230415,11570 V,tp D4,,,,False,
