Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,,UAU!TV,,1-2,,6.4,Videoguard,Anonymous231019,10975 H,tp 2K,,Videoguard,https://www.lyngsat.com/providers/ao/UAUTV.html,True,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,1.0,TPA 1,,MPEG-4/SD,1001.0,100. Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,2.0,TPA 2,,MPEG-4/SD,1011.0,1012 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,3.0,RTP África,,MPEG-4/SD,1021.0,1022 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,4.0,RTP Internacional Europa,,MPEG-4/SD,1031.0,1032 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,5.0,Record TV Europa,,MPEG-4/SD,1041.0,1042 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,6.0,Band Internacional,,MPEG-4/SD,1051.0,1052 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,7.0,TV Zimbo,,MPEG-4/SD,1061.0,1062 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,8.0,Band News,,MPEG-4/SD,1071.0,1072 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,9.0,AMC Portugal,,MPEG-4/SD,1081.0,1082 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,10.0,Afro Music Channel,,MPEG-4/SD,1091.0,1092 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,11.0,Woohoo,,MPEG-4/SD,1101.0,1102 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,12.0,Afro Music Pop,,MPEG-4/SD,1111.0,1112 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,13.0,Record News,,MPEG-4/SD,1121.0,1122 Por,Videoguard,,10975 H,tp 2K,,Videoguard,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,15.0,UAU!TV promo,,MPEG-4/SD,1141.0,1142 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,16.0,Ango TV,,MPEG-4/SD,1151.0,1152 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,19.0,Rádio Escola,,,,209 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,20.0,Canal A,,,,210 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,21.0,Rádio 5,,,,211 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,22.0,Luanda Antena Comercial,,,,212 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,23.0,FM Estéreo,,,,213 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,24.0,Rádio Ecclesia,,,,214 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,25.0,Rádio Mais,,,,215 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,26.0,Rádio Luanda,,,,216 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,27.0,Ngola Yetu,,,,217 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,28.0,Rádio Viana,,,,218 Por,,,10975 H,tp 2K,,,,False,UAU!TV
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,29.0,Rádio Cazenga,,,,219 Por,,,10975 H,tp 2K,,,,False,UAU!TV
