Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
11082 Htp 41Pan Europe0,DVB-S28PSK220003/4,,Sky Deutschland,,1-1041,,7.9,IrdetoMarlinNagravisionViaccessVideoguard,D de Jong230815,11082 H,tp 41,0.0,"Irdeto,Marlin,Nagravision,Viaccess,Videoguard",,False,
11914 Htp 75Pan Europe0,DVB-S2QPSK275009/10,,Sky Deutschland,,133-6,,6.4,Videoguard,DXAndyD Shimoni230201,11914 H,tp 75,0.0,Videoguard,,False,
12032 Htp 81Pan Europe0,DVB-S2QPSK275009/10,,Sky Deutschland,,133-4,,6.4,Videoguard,D Shimoni231210,12032 H,tp 81,0.0,Videoguard,,False,
12304 Htp 95Pan Europe0,DVB-S2QPSK275009/10,,Sky Deutschland,,133-12,,6.4,Videoguard,DXAndy230322,12304 H,tp 95,0.0,Videoguard,,False,
12382 Htp 99Pan Europe0,DVB-S28PSK275003/4,,Sky Deutschland,,133-11,,7.9,Videoguard,DXAndyD Shimoni230322,12382 H,tp 99,0.0,Videoguard,,False,
11464 Htp 17Pan Europe0,DVB-S28PSK220002/3,,HD+,,1-1017,,6.6,IrdetoMarlinNagravisionViaccessVideoguard,DXAndy200529,11464 H,tp 17,0.0,"Irdeto,Marlin,Nagravision,Viaccess,Videoguard",https://www.lyngsat.com/providers/de/HD-.html,True,HD+
12640 Vtp 114Pan Europe0,DVB-S28PSK235003/4,,HD+,,1-1114,,7.9,MarlinNagravisionVideoguard,M Al-Taie231211,12640 V,tp 114,0.0,"Marlin,Nagravision,Videoguard",https://www.lyngsat.com/providers/de/HD-.html,True,HD+
12670 Vtp 116Pan Europe0,DVB-S28PSK235003/4,,HD+,,1-1116,,7.9,MarlinNagravisionVideoguard,M Al-Taie231211,12670 V,tp 116,0.0,"Marlin,Nagravision,Videoguard",https://www.lyngsat.com/providers/de/HD-.html,True,HD+
11464 Htp 17Pan Europe0,DVB-S28PSK220002/3,61300,Sat. 1 Deutschland,,MPEG-4/HD,255.0,259 Ger,MarlinNagravisionVideoguard,,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+
11464 Htp 17Pan Europe0,DVB-S28PSK220002/3,61301,ProSieben Deutschland,,MPEG-4/HD,511.0,515 Ger,MarlinNagravisionVideoguard,,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+
11464 Htp 17Pan Europe0,DVB-S28PSK220002/3,61302*,Kabel Eins Deutschland,,MPEG-4/HD,767.0,771 Ger,MarlinNagravisionVideoguard,,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+
11464 Htp 17Pan Europe0,DVB-S28PSK220002/3,61303*,Sixx Deutschland,,MPEG-4/HD,1023.0,1027 Ger,MarlinNagravisionVideoguard,,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+
11464 Htp 17Pan Europe0,DVB-S28PSK220002/3,61304*,ProSieben Maxx Deutschland,,MPEG-4/HD,1279.0,1283 Ger,MarlinNagravisionVideoguard,,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+
11464 Htp 17Pan Europe0,DVB-S28PSK220002/3,61305*,Kabel Eins Doku Deutschland,,MPEG-4/HD,1535.0,1539 Ger,MarlinNagravisionVideoguard,,11464 H,tp 17,0.0,"Marlin,Nagravision,Videoguard",,False,HD+
11494 Htp 19Pan Europe0,DVB-S28PSK220002/3,,ARD Digital,,1-1019,,6.6,,Anonymous140311,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital
11494 Htp 19Pan Europe0,DVB-S28PSK220002/3,,ARD Digital,,1-1019,,6.6,,Anonymous140311,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital
11494 Htp 19Pan Europe0,DVB-S28PSK220002/3,,ARD Digital,,1-1019,,6.6,,Anonymous140311,11494 H,tp 19,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital
11582 Htp 25Pan Europe0,DVB-S28PSK220002/3,,ARD Digital,,1-1025,,6.6,,D ShimoniAnonymous140311,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital
11582 Htp 25Pan Europe0,DVB-S28PSK220002/3,,ARD Digital,,1-1025,,6.6,,D ShimoniAnonymous140311,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital
11582 Htp 25Pan Europe0,DVB-S28PSK220002/3,,ARD Digital,,1-1025,,6.6,,D ShimoniAnonymous140311,11582 H,tp 25,0.0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital
