Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
12470 VNE Asia0,DVB-S28PSK300002/3,8.0,AFN Family,,MPEG-4/HD,1960.0,1920 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,8.0,AFN Family,,MPEG-4/HD,1960.0,1920 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,9.0,AFN Movie,,MPEG-4/HD,1060.0,1020 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,9.0,AFN Movie,,MPEG-4/HD,1060.0,1020 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,401.0,[test card],,MPEG-2/SD,1760.0,1720,,,12470 V,,0.0,,,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,401.0,[test card],,MPEG-2/SD,1760.0,1720,,,12590 V,,0.0,,,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,402.0,[American Forces Network test card],,MPEG-4/HD,1860.0,1820,,,12470 V,,0.0,,,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,402.0,[American Forces Network test card],,MPEG-4/HD,1860.0,1820,,,12590 V,,0.0,,,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,20.0,AFN The Eagle Pacific,,,,1732 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,20.0,AFN The Eagle Pacific,,,,1732 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,21.0,AFN The Voice,,,,1122 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,21.0,AFN The Voice,,,,1122 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,22.0,AFN PowerTalk,,,,1222 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,22.0,AFN PowerTalk,,,,1222 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,23.0,AFN Clutch,,,,1322 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,23.0,AFN Clutch,,,,1322 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,24.0,AFN Fans,,,,1424 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,401.0,AFN Fans,,,,1720 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,24.0,AFN Fans,,,,1424 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,401.0,AFN Fans,,,,1720 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,25.0,AFN The Blend,,,,1524 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,25.0,AFN The Blend,,,,1524 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,26.0,AFN Legacy,,,,162. Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,26.0,AFN Legacy,,,,1624 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,27.0,AFN's Joe Radio,,,,1722 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,27.0,AFN's Joe Radio,,,,1722 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,28.0,AFN Gravity,,,,1822 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,28.0,AFN Gravity,,,,1822 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,29.0,AFN Country,,,,1922 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,29.0,AFN Country,,,,1922 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,30.0,NPR AFN,,,,1202 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,30.0,NPR AFN,,,,1202 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,31.0,AFN Seasonal,,,,1022 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,31.0,AFN Seasonal,,,,1022 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,32.0,AFN Contingency,,,,1102 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,32.0,AFN Contingency,,,,1102 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,33.0,AFN Freedom Rock,,,,1932 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,33.0,AFN Freedom Rock,,,,1932 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,35.0,AFN The Eagle Iwakuni,,,,1132 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,35.0,AFN The Eagle Iwakuni,,,,1132 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,36.0,AFN The Eagle Daegu,,,,1432 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,36.0,AFN The Eagle Daegu,,,,1432 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,37.0,AFN The Eagle Humphreys,,,,1232 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,37.0,AFN The Eagle Humphreys,,,,1232 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,38.0,AFN The Eagle Kunsan,,,,1332 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,38.0,AFN The Eagle Kunsan,,,,1332 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,39.0,AFN The Eagle Misawa,,,,1530 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,39.0,AFN The Eagle Misawa,,,,1530 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,40.0,AFN The Eagle Okinawa,,,,1430 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,43.0,AFN The Eagle Okinawa,,,,1630 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,40.0,AFN The Eagle Okinawa,,,,1430 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,43.0,AFN The Eagle Okinawa,,,,1630 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,41.0,AFN The Eagle Tokyo,,,,1330 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,41.0,AFN The Eagle Tokyo,,,,1330 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12470 VNE Asia0,DVB-S28PSK300002/3,42.0,AFN The Eagle Sasebo,,,,1230 Eng,PowerVuVerimatrix,,12470 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12590 VNE Asia0,DVB-S28PSK300002/3,42.0,AFN The Eagle Sasebo,,,,1230 Eng,PowerVuVerimatrix,,12590 V,,0.0,"PowerVu,Verimatrix",,False,American Forces Network
12520 HNE Asia,DVB-S28PSK55003/4,,(SBS feeds),,,,,,T Kameda180829,12520 H,,,,,False,American Forces Network
12527 HNE Asia,DVB-S28PSK55003/4,,(SBS feeds),,,,,,T Kameda180829,12527 H,,,,,False,American Forces Network
12536 HNE Asia0,DVB-S216APSK81815/6,166.0,SkyGuide,,?-?HEVC/HD,481.0,482 Kor,,T Kameda200828,12536 H,,0.0,,,False,American Forces Network
12554 HNE Asia0,DVB-S37207/8,2.0,NHTV (Mon-Fri 08:45-17:15),,0-1HEVC/HD,1000.0,7.21001 Kor,,T Kameda210201,12554 H,,0.0,,,False,American Forces Network
12577 HNE Asia0,DVB-S28PSK88005/6,,MediaCan,,,,9.4,,T Kameda230217,12577 H,,0.0,,https://www.lyngsat.com/providers/kr/MediaCan.html,True,MediaCan
12577 HNE Asia0,DVB-S28PSK88005/6,,MediaCan,,,,9.4,,T Kameda230217,12577 H,,0.0,,https://www.lyngsat.com/providers/kr/MediaCan.html,True,MediaCan
12602 HNE Asia0,DVB-S175005/6,,MediaCan,,2-1,,6.5,,N Kawano200901,12602 H,,0.0,,https://www.lyngsat.com/providers/kr/MediaCan.html,True,MediaCan
12602 HNE Asia0,DVB-S175005/6,,MediaCan,,2-1,,6.5,,N Kawano200901,12602 H,,0.0,,https://www.lyngsat.com/providers/kr/MediaCan.html,True,MediaCan
12577 HNE Asia0,DVB-S28PSK88005/6,5.0,OUN,,MPEG-2/SD,185.0,186 Kor 187 Kor,,,12577 H,,0.0,,,False,MediaCan
12602 HNE Asia0,DVB-S175005/6,5.0,OUN,,MPEG-2/SD,185.0,186 Kor 187 Kor,,,12602 H,,0.0,,,False,MediaCan
12577 HNE Asia0,DVB-S28PSK88005/6,6.0,National Assembly TV,,MPEG-2/SD,195.0,196 Kor,,,12577 H,,0.0,,,False,MediaCan
12602 HNE Asia0,DVB-S175005/6,6.0,National Assembly TV,,MPEG-2/SD,195.0,196 Kor,,,12602 H,,0.0,,,False,MediaCan
12577 HNE Asia0,DVB-S28PSK88005/6,8.0,EBS Plus 1,,MPEG-2/SD,225.0,226 Kor 227 Kor,,,12577 H,,0.0,,,False,MediaCan
12602 HNE Asia0,DVB-S175005/6,8.0,EBS Plus 1,,MPEG-2/SD,225.0,226 Kor 227 Kor,,,12602 H,,0.0,,,False,MediaCan
12577 HNE Asia0,DVB-S28PSK88005/6,9.0,EBS Plus 2,,MPEG-2/SD,230.0,231 Kor 232 Kor,,,12577 H,,0.0,,,False,MediaCan
12602 HNE Asia0,DVB-S175005/6,9.0,EBS Plus 2,,MPEG-2/SD,230.0,231 Kor 232 Kor,,,12602 H,,0.0,,,False,MediaCan
12577 HNE Asia0,DVB-S28PSK88005/6,10.0,EBS English,,MPEG-2/SD,235.0,236 Kor 237 Kor,,,12577 H,,0.0,,,False,MediaCan
12602 HNE Asia0,DVB-S175005/6,10.0,EBS English,,MPEG-2/SD,235.0,236 Kor 237 Kor,,,12602 H,,0.0,,,False,MediaCan
12624 VNE Asia,DVB-S28PSK50003/4,,(Korea Telecom feeds),,,,,,T Kameda180421,12624 V,,,,,False,MediaCan
12639 VNE Asia,DVB-S28PSK72003/4,,(Korea Telecom feeds),,,,,,T Kameda171227,12639 V,,,,,False,MediaCan
12644 HNE Asia,DVB-S28PSK32003/4,,(Korea Telecom feeds),,,,,,T Kameda180201,12644 H,,,,,False,MediaCan
12655 HNE Asia,DVB-S216APSK34744/5,,(MBC feeds),,,,,,T Kameda180101,12655 H,,,,,False,MediaCan
12660 HNE Asia,DVB-S216APSK34744/5,,(MBC feeds),,,,,,T Kameda200811,12660 H,,,,,False,MediaCan
12665 HNE Asia0,DVB-S28PSK38183/4,1.0,MBC (South Korea),,?-?MPEG-4/HD,513.0,7.94112 Kor,,T Kameda180116,12665 H,,0.0,,,False,MediaCan
12665 HNE Asia0,DVB-S28PSK38183/4,1.0,MBC Standard FM,,,,4114 Kor,,,12665 H,,0.0,,,False,MediaCan
12665 HNE Asia0,DVB-S28PSK38183/4,1.0,MBC FM4U,,,,4115 Kor,,,12665 H,,0.0,,,False,MediaCan
12710 VMaritime,DVB-S2QPSK116662/3,,,,,,3.1,,N Stanislav220510,12710 V,,,,,False,MediaCan
12710 VMaritime,DVB-S2QPSK116662/3,1.0,KBS Korea,,MPEG-4/HD,2051.0,2.52 Kor,,,12710 V,,,,,False,MediaCan
12710 VMaritime,DVB-S2QPSK116662/3,2.0,YTN,,MPEG-4/HD,33.0,34 Kor,,,12710 V,,,,,False,MediaCan
12710 VMaritime,DVB-S2QPSK116662/3,3.0,KBS World,,MPEG-4/HD,81.0,82 Kor,,,12710 V,,,,,False,MediaCan
