Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
4056 Htp 18North America,DVB-S132503/4,,Alaskan mux,,1-101,,5.5,,D Rempfer210906,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,1.0,ARCS,,MPEG-2/SD,110.0,100 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,2.0,KTOO 360 TV,,MPEG-2/SD,210.0,200 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,4.0,KAKM-TV (PBS - Anchorage),,MPEG-2/SD,410.0,400 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,12.0,University of Alaska TV,,MPEG-2/SD,310.0,300 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,31.0,KUCB,,,,1120 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,32.0,KUAC FM,,,,1122 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,33.0,KOTZ Radio 720 AM,,,,1124 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,34.0,KCAW-FM,,,,1126 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,35.0,Alaska Public Radio Network,,,,1128 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,36.0,KSKA-FM,,,,1130 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,37.0,KMXT,,,,1132 Eng,,,4056 H,tp 18,,,,False,
4056 Htp 18North America,DVB-S132503/4,38.0,KSDP 830 AM,,,,1134 Eng,,,4056 H,tp 18,,,,False,
