Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3662 RC,DVB-S28PSK83333/4,8.0,RT Español,,?-?MPEG-4/HD,536.0,7.9 537 Spa,,Edinho fta220312,3662 R,,,,,False,
11866 VKu FSS,DVB-S28PSK75003/4,100.0,RT Español,,MPEG-4/HD,536.0,537 Spa,,,11866 V,,,,,False,
3680 RC,DVB-S33003/4,,Bolivia TV 7.1,,MPEG-2/SD,308.0,5.5 256 Spa,,Edinho fta220130,3680 R,,,,,False,
3684 RC,DVB-S33003/4,,Bolivia TV 7.1,,MPEG-2/SD,33.0,5.5  36 Spa,,Edinho fta220130,3684 R,,,,,False,
11560 VKu FSS,DVB-S28PSK300003/4,7.0,Bolivia TV 7.1,,MPEG-4/SD,523.0,524 Spa,,,11560 V,,,,,False,
11503 HKu FSS,DVB-S2000,,(feeds),,,,,,OpcionFTA170627,11503 H,,,,,False,
11884 VKu FSS,DVB-S21700,,(feeds),,,,,,C de Berazategui230425,11884 V,,,,,False,
11520 VKu FSS,DVB-S28PSK300003/4,,Entel,,,,7.9,Verimatrix (B),C de Berazategui231128,11520 V,,,Verimatrix (B),,False,
11560 VKu FSS,DVB-S28PSK300003/4,,Entel,,,,7.9,Verimatrix (B),Edinho fta240119,11560 V,,,Verimatrix (B),,False,
11600 VKu FSS,DVB-S28PSK300003/4,,Entel,,,,7.9,Verimatrix (B),C de Berazategui231015,11600 V,,,Verimatrix (B),,False,
11640 VKu FSS,DVB-S28PSK300003/4,,Entel,,,,7.9,Verimatrix (B),O Ponce240104,11640 V,,,Verimatrix (B),,False,
11520 VKu FSS,DVB-S28PSK300003/4,4.0,RTP,,MPEG-4/SD,76.0,77 Spa,,,11520 V,,,,,False,
12544 RKu BSS,DVB-S28PSK300005/6,450.0,RTP,,MPEG-4/HD,1106.0,1107 Spa,,,12544 R,,,,,False,
11520 VKu FSS,DVB-S28PSK300003/4,17.0,TVU,,MPEG-4/SD,417.0,418 Spa,,,11520 V,,,,,False,
11520 VKu FSS,DVB-S28PSK300003/4,33.0,Unitel Santa Cruz,,MPEG-4/SD,993.0,994 Spa,,,11520 V,,,,,False,
11560 VKu FSS,DVB-S28PSK300003/4,2.0,Unitel La Paz,,MPEG-4/SD,353.0,354 Spa,,,11560 V,,,,,False,
11560 VKu FSS,DVB-S28PSK300003/4,20.0,TV Culturas,,MPEG-4/SD,385.0,386 Spa,,,11560 V,,,,,False,
11560 VKu FSS,DVB-S28PSK300003/4,508.0,Radio Illimani,,,,1039 Spa,,,11560 V,,,,,False,
11560 VKu FSS,DVB-S28PSK300003/4,511.0,Radio Disney Bolivia,,,,4. Spa,,,11560 V,,,,,False,
11560 VKu FSS,DVB-S28PSK300003/4,512.0,RPO's,,,,1289 Spa,,,11560 V,,,,,False,
11640 VKu FSS,DVB-S28PSK300003/4,1.0,Entel TV HD,,/HD,4801.0,4802 Spa,,,11640 V,,,,,False,
11640 VKu FSS,DVB-S28PSK300003/4,59.0,Entel TV HD,,/HD,256.0,257 Spa,,,11640 V,,,,,False,
11760 VKu FSS,,,,,,,,,Edinho fta240227,11760 V,,,,,False,
11807 VKu FSS,,,,,,,,,Edinho fta240313,11807 V,,,,,False,
11866 VKu FSS,DVB-S28PSK75003/4,,ABE,,,,7.9,,Edinho fta240322,11866 V,,,,https://www.lyngsat.com/providers/bo/ABE.html,True,ABE
11866 VKu FSS,DVB-S28PSK75003/4,,ABE,,,,7.9,,Edinho fta240322,11866 V,,,,https://www.lyngsat.com/providers/bo/ABE.html,True,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,ABE,,,,9.4,,Edinho fta240322,12544 R,,,,https://www.lyngsat.com/providers/bo/ABE.html,True,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,ABE,,,,9.4,,Edinho fta240322,12544 R,,,,https://www.lyngsat.com/providers/bo/ABE.html,True,ABE
11866 VKu FSS,DVB-S28PSK75003/4,,Red Uno,,MPEG-4/HD,172.0,173 Spa,,new,11866 V,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,140.0,Red Uno,,MPEG-4/HD,322.0,323 Spa,,,12544 R,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,70.0,TV Off Travel,,MPEG-4/HD,72.0,73 Spa,,,11866 V,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,90.0,ATB,,HEVC/HD,92.0,93 Spa,,,11866 V,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,145.0,Seo TV,,HEVC/HD,266.0,267 Spa,,,11866 V,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,150.0,Poder de Dios TV,,MPEG-4/SD,4114.0,4115 Spa,,,11866 V,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,160.0,ABE TV Internacional,,MPEG-4/SD,4124.0,4125 Spa,,,11866 V,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,430.0,Red AD Venir,,MPEG-4/HD,549.0,553 Spa,,,11866 V,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,200.0,Radio Panamericana,,,,902 Spa,,,11866 V,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Panamericana,,,,1331 Spa,,,12544 R,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,210.0,Jerusalem Radio,,,,202 Spa,,,11866 V,,,,,False,ABE
11866 VKu FSS,DVB-S28PSK75003/4,220.0,Radio Sol,,,,205 Spa,,,11866 V,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,120.0,Bolivia TV 7.2,,MPEG-4/HD,290.0,291 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,130.0,Red Uno Santa Cruz,,MPEG-4/HD,306.0,307 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,150.0,TL Estrella,,MPEG-4/SD,338.0,339 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,160.0,F10,,MPEG-4/HD,354.0,355 Spa,,new,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,170.0,Canal 11 TVU,,MPEG-4/HD,370.0,371 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,180.0,Católica TV,,MPEG-4/HD,386.0,387 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,190.0,TVU Pando,,MPEG-4/HD,402.0,403 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,195.0,Fap TV,,MPEG-4/SD,407.0,408 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,210.0,Plus TLT,,MPEG-4/HD,530.0,531 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,220.0,TV Universitaria,,MPEG-4/SD,546.0,547 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,230.0,Palenque TV,,MPEG-4/SD,562.0,563 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,240.0,Cadena Sur,,MPEG-4/HD,578.0,579 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,260.0,Xto TV,,MPEG-4/HD,610.0,611 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,270.0,GogoPlay TV,,MPEG-4/HD,626.0,627 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,280.0,PAT,,MPEG-4/SD,642.0,643 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,290.0,Sitel,,MPEG-4/SD,658.0,659 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,300.0,TEP,,MPEG-4/SD,770.0,771 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,310.0,Agenda Minera TV,,MPEG-4/HD,786.0,787 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,320.0,Bethel TV Bolivia,,MPEG-4/SD,802.0,803 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,325.0,In TV (Bolivia),,MPEG-4/SD,807.0,808 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,330.0,Red América TV,,MPEG-4/SD,818.0,819 Spa,,new,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,340.0,Gigavisión,,MPEG-4/HD,834.0,835 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,370.0,Bolivisión,,MPEG-4/HD,882.0,883 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,420.0,Cadena A,,MPEG-4/HD,1058.0,1059 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,430.0,DTV,,MPEG-4/HD,1074.0,1075 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,440.0,Abya Yala TV,,MPEG-4/SD,1090.0,1091 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,460.0,TV Nuevo Tiempo,,MPEG-4/HD,1122.0,1123 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,480.0,FM Bolivia TV,,MPEG-4/SD,1154.0,1155 Spa,,new,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,500.0,ABE Educativo,,MPEG-4/HD,1282.0,1283 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Éxito,,,,1298 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Cochabamba,,,,1362 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio San Gabriel,,,,1378 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Bolivia,,,,1394 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Santa Cruz,,,,1410 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Recobro,,,,1538 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kawsachun Coca,,,,1554 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Red ACLO Chuquisaca FM,,,,1570 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Pio XII Cochabamba,,,,1586 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,RTM Bolivia,,,,1602 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Red ACLO Tarija FM,,,,1618 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Fides,,,,1634 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kollasuyo,,,,1666 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra Cochabamba,,,,1682 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra La Paz,,,,1682 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Erbol,,,,1794 Spa,,,12544 R,,,,,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Plutón,,,,1810 Spa,,,12544 R,,,,,False,ABE
