Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,,KTN,,1-1,,7.9,,N Stanislav230729,3703 L,tp 1C,,,https://www.lyngsat.com/providers/ke/KTN.html,True,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,1.0,KTN Home,,MPEG-4/SD,101.0,102 Eng,,,3703 L,tp 1C,,,,False,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,2.0,KTN News (Kenya),,MPEG-4/SD,201.0,202 Eng,,,3703 L,tp 1C,,,,False,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,3.0,BTV (Kenya),,MPEG-4/SD,301.0,302 Eng,,,3703 L,tp 1C,,,,False,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,4.0,KTN Farmers TV,,MPEG-4/SD,401.0,402 Eng,,,3703 L,tp 1C,,,,False,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,11.0,Radio Maisha,,,,111,,,3703 L,tp 1C,,,,False,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,12.0,Spice FM,,,,121,,,3703 L,tp 1C,,,,False,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,13.0,Vybez Radio,,,,131,,,3703 L,tp 1C,,,,False,KTN
3703 Ltp 1CWest hemi,DVB-S28PSK40003/4,14.0,Berur FM,,,,141,,,3703 L,tp 1C,,,,False,KTN
3754 Ltp 4CWest hemi,DVB-S75003/4,,(feeds),,,,,,R Cattapan130122,3754 L,tp 4C,,,,False,KTN
4067 Rtp 11CWest hemi,DVB-S61113/4,,(feeds),,,,,,R Cattapan130211,4067 R,tp 11C,,,,False,KTN
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,,,,4660-1,,4.7,,N Stanislav230416,3781 L,tp 4C,,,,False,KTN
3907 Rtp 7CWest hemi,,,,,,,,,N Stanislav240312,3907 R,tp 7C,,,,False,KTN
3781 Ltp 4CWest hemi,DVB-S2QPSK19154/5,1.0,Kiss FM (Kenya),,,,781,,,3781 L,tp 4C,,,,False,KTN
