Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,,,,,9.4,,Edinho fta220502,3760 R,tp LAMRD,,,,False,
3768 Rtp LAMRDLatin America,DVB-S28PSK59805/6,,,,,,9.4,,Edinho fta220501,3768 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,Rede Internacional de TV,,MPEG-4/HD,102.0,103 Por,,,3760 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,Rede Internacional de TV,,MPEG-4/SD,152.0,153 Por,,,3760 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,Rede Internacional de TV,,MPEG-4/1seg,602.0,603 Por,,,3760 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,RIT Notícias,,MPEG-4/SD,202.0,203 Por,,,3760 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,(feeds),,,252.0,253,,,3760 R,tp LAMRD,,,,False,
11474 H,DVB-S28PSK75003/4,,(feeds),,,,,,N Stanislav220530,11474 H,,,,,False,
12616 H,DVB-S269003/4,,(feeds),,,,,,Stanley_cassidy220602,12616 H,,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,Igreja Internacional da Graça de Deus,,MPEG-4/SD,302.0,303 Por,,,3760 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,SOS Espiritual,,MPEG-4/SD,402.0,403 Por,,,3760 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,Nossa Rádio,,,,703 Por,,,3760 R,tp LAMRD,,,,False,
3760 Rtp LAMRDLatin America,DVB-S28PSK75675/6,,Rádio Relógio,,,,753 Por,,,3760 R,tp LAMRD,,,,False,
3768 Rtp LAMRDLatin America,DVB-S28PSK59805/6,,TV Farol RS,,MPEG-4/1seg,51.0,603 Por,,,3768 R,tp LAMRD,,,,False,
3768 Rtp LAMRDLatin America,DVB-S28PSK59805/6,,TV Farol RS,,MPEG-4/HD,102.0,103 Por,,,3768 R,tp LAMRD,,,,False,
3768 Rtp LAMRDLatin America,DVB-S28PSK59805/6,,TV Nova Conexão,,MPEG-4/HD,54.0,55 Por,,,3768 R,tp LAMRD,,,,False,
3768 Rtp LAMRDLatin America,DVB-S28PSK59805/6,,TV Nova Conexão,,MPEG-4/1seg,59.0,60 Por,,,3768 R,tp LAMRD,,,,False,
3768 Rtp LAMRDLatin America,DVB-S28PSK59805/6,,TV Primavera,,MPEG-4/SD,273.0,274 Por,,,3768 R,tp LAMRD,,,,False,
3768 Rtp LAMRDLatin America,DVB-S28PSK59805/6,,TV Primavera,,MPEG-4/1seg,527.0,528 Por,,,3768 R,tp LAMRD,,,,False,
3773 Rtp LAMRDLatin America,DVB-S28PSK23972/3,,TV Sul Bahia,,,,6.6,,Edinho fta220501,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,True,TV Sul Bahia
3773 Rtp LAMRDLatin America,DVB-S28PSK23972/3,,TV Sul Bahia,,MPEG-4/HD,102.0,103 Por,,,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,True,TV Sul Bahia
3773 Rtp LAMRDLatin America,DVB-S28PSK23972/3,,TV Sul Bahia,,MPEG-4/1seg,602.0,603 Por,,,3773 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/TV-Sul-Bahia.html,True,TV Sul Bahia
3778 Ltp LAMLDLatin America,DVB-S28PSK39935/6,,TV Barriga Verde,,,,9.4,,Edinho fta220501,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,True,TV Barriga Verde
3778 Ltp LAMLDLatin America,DVB-S28PSK39935/6,,TV Barriga Verde,,MPEG-4/HD,273.0,274 Por,,,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,True,TV Barriga Verde
3778 Ltp LAMLDLatin America,DVB-S28PSK39935/6,,TV Barriga Verde,,MPEG-4/1seg,529.0,530 Por,,,3778 L,tp LAMLD,,,https://www.lyngsat.com/providers/br/TV-Barriga-Verde.html,True,TV Barriga Verde
3778 Rtp LAMRDLatin America,DVB-S28PSK63335/6,,Rede Centro Oeste,,,,9.4,,Edinho fta220502,3778 R,tp LAMRD,,,https://www.lyngsat.com/providers/br/Rede-Centro-Oeste.html,True,Rede Centro Oeste
