Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
4104 Vtp 10BNorth America C0,,Saskatchewan mux,,,,,False,,143,8,DVB-S2,,4104 V
4104 Vtp 10BNorth America C0,1.0,Citytv Saskatchewan,MPEG-4/SD,35.0,,,False,,143,8,DVB-S2,Eng,4104 V
4104 Vtp 10BNorth America C0,2.0,Saskatchewan Legislative Network,MPEG-4/SD,33.0,,,False,,143,8,DVB-S2,Eng,4104 V
4104 Vtp 10BNorth America C0,3.0,[Access Comm test card],MPEG-4/SD,1793.0,,,False,,143,8,DVB-S2,Eng,4104 V
11728 Htp 17North America Ku,,,,,,,False,,,,,,11728 H
11745 Vtp 2North America Ku,,,,,,,False,,,,,,11745 V
11758 Htp 18North America Ku,,,,,,,False,,,,,,11758 H
11819 Htp 20North America Ku,,,,,,,False,,,,,,11819 H
11837 Vtp 5North America Ku,,,,,,,False,,,,,,11837 V
11850 Htp 21North America Ku,,,,,,,False,,,,,,11850 H
11880 Htp 22North America Ku,,,,,,,False,,,,,,11880 H
11898 Vtp 7North America Ku,,,,,,,False,,,,,,11898 V
11928 Vtp 8North America Ku,,,,,,,False,,,,,,11928 V
11972 Htp 25North America Ku,,,,,,,False,,,,,,11972 H
11989 Vtp 10North America Ku,,,,,,,False,,,,,,11989 V
12002 Htp 26North America Ku,,,,,,,False,,,,,,12002 H
12020 Vtp 11North America Ku,,,,,,,False,,,,,,12020 V
12033 Htp 27North America Ku,,,,,,,False,,,,,,12033 H
12050 Vtp 12North America Ku,,,,,,,False,,,,,,12050 V
12063 Htp 28North America Ku,,,,,,,False,,,,,,12063 H
12094 Htp 29North America Ku,,,,,,,False,,,,,,12094 H
12142 Vtp 15North America Ku,,,,,,,False,,,,,,12142 V
12155 Htp 31North America Ku,,,,,,,False,,,,,,12155 H
12185 Htp 32North America Ku,,,,,,,False,,,,,,12185 H
19776 LNorth America Ka,,@ Viasat,,,,,False,,3/4,15000,DVB-S ,,19776 L
19794 LNorth America Ka,,@ Viasat,,,,,False,,3/4,15000,DVB-S ,,19794 L
19814 LNorth America Ka,,@ Viasat,,,,,False,,3/4,15000,DVB-S ,,19814 L
19905 LNorth America Ka,,@ Viasat,,,,,False,,3/4,22500,DVB-S ,,19905 L
19932 LNorth America Ka,,@ Viasat,,,,,False,,3/4,22500,DVB-S ,,19932 L
19966 LNorth America Ka,,@ Viasat,,,,,False,,1/2,15000,DVB-S ,,19966 L
20002 LNorth America Ka,,@ Viasat,,,,,False,,3/4,15000,DVB-S ,,20002 L
