Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10735 VNepal0,,DishHome,1-2,,ConaxLatensVerimatrix,,False,,1/2,45000,DVB-S2,,10735 V
10789 VNepal0,,DishHome,1-4,,ConaxLatensVerimatrix,,False,,1/2,45000,DVB-S2,,10789 V
10860 Vtp 51Nepal0,,DishHome,1-1,,ConaxLatensVerimatrix,,False,,1/2,45000,DVB-S2,,10860 V
10860 Vtp 51Nepal0,100.0,DishHome Showcase,MPEG-4/SD,1209.0,,,False,,1/2,45000,DVB-S2,Nep,10860 V
10860 Vtp 51Nepal0,1008.0,BFBS Gurkha Network,,,,,False,,1/2,45000,DVB-S2,,10860 V
10914 VNepal0,,DishHome,1-3,,ConaxLatensVerimatrix,,False,,2/3,45000,DVB-S2,,10914 V
10914 VNepal0,101.0,DishHome Showcase 2,MPEG-4/SD,1286.0,,,False,,2/3,45000,DVB-S2,Nep,10914 V
11235 VNepal0,,DishHome,2-1,,ConaxLatensVerimatrix,,False,,2/3,45000,DVB-S2,,11235 V
11289 VNepal0,,DishHome,,,ConaxLatensVerimatrix,,False,,2/3,45000,DVB-S2,,11289 V
11360 VNepal0,,DishHome,,,ConaxLatensVerimatrix,,False,,2/3,45000,DVB-S2,,11360 V
12660 VNepal0,,DishHome,,,ConaxLatensVerimatrix,,False,,2/3,45000,DVB-S2,,12660 V
12714 VNepal0,,DishHome,,,ConaxLatensVerimatrix,,False,,2/3,45000,DVB-S2,,12714 V
