Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11564 Htp A9North Atlantic Ocean Region,,Anuvu,,,PowerVu,https://www.lyngsat.com/providers/us/Anuvu.html,True,Anuvu,1/2,3320,DVB-S2,,11564 H
11564 Htp A9North Atlantic Ocean Region,501.0,BBC News,MPEG-4/SD,4673.0,PowerVu,,False,Anuvu,1/2,3320,DVB-S2,Eng,11564 H
11564 Htp A9North Atlantic Ocean Region,502.0,TFC Middle East,MPEG-4/SD,4929.0,PowerVu,,False,Anuvu,1/2,3320,DVB-S2,Eng,11564 H
11564 Htp A9North Atlantic Ocean Region,503.0,Prime World,MPEG-4/SD,5185.0,PowerVu,,False,Anuvu,1/2,3320,DVB-S2,,11564 H
11564 Htp A9North Atlantic Ocean Region,504.0,Sport 24,MPEG-4/SD,5441.0,PowerVu,,False,Anuvu,1/2,3320,DVB-S2,Eng,11564 H
11592 Vtp 40USouthern Cone,,Teletrak,,,,https://www.lyngsat.com/providers/cl/Teletrak.html,True,Teletrak,165,8,DVB-S2,,11592 V
11592 Vtp 40USouthern Cone,1.0,Teletrak 1,MPEG-4/HD,102.0,,,False,Teletrak,165,8,DVB-S2,Spa,11592 V
11592 Vtp 40USouthern Cone,2.0,Teletrak 2,MPEG-4/HD,202.0,,,False,Teletrak,165,8,DVB-S2,Spa,11592 V
11870 HBrazil,4.0,RTP Internacional América,?-?MPEG-2/SD,256.0,,,False,Teletrak,2/3,3200,DVB-S3,Por,11870 H
11870 HBrazil,5.0,RDP Internacional,,,,,False,Teletrak,2/3,3200,DVB-S3,Por,11870 H
11875 HBrazil,,Unisa,,,,https://www.lyngsat.com/providers/br/Unisa.html,True,Unisa,3/4,5832,DVB-S2,,11875 H
11875 HBrazil,1.0,Unisa 1,MPEG-4/SD,350.0,,,False,Unisa,3/4,5832,DVB-S2,Por,11875 H
11875 HBrazil,2.0,Unisa 2,MPEG-4/SD,450.0,,,False,Unisa,3/4,5832,DVB-S2,Por,11875 H
11875 HBrazil,3.0,Unisa 3,MPEG-4/SD,550.0,,,False,Unisa,3/4,5832,DVB-S2,Por,11875 H
11875 HBrazil,4.0,Unisa 4,MPEG-4/SD,650.0,,,False,Unisa,3/4,5832,DVB-S2,Por,11875 H
11875 HBrazil,5.0,Unisa 5,MPEG-4/SD,750.0,,,False,Unisa,3/4,5832,DVB-S2,Por,11875 H
11875 HBrazil,6.0,Unisa 6,MPEG-4/SD,850.0,,,False,Unisa,3/4,5832,DVB-S2,Por,11875 H
11875 HBrazil,7.0,Unisa 7,MPEG-4/SD,950.0,,,False,Unisa,3/4,5832,DVB-S2,Por,11875 H
11958 Htp 7Brazil,,(feeds),,,,,False,Unisa,255,3,DVB-S3,,11958 H
