Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11455 HMiddle East,,(feeds),,,,,False,,2/3,5000,DVB-S2,,11455 H
11461 HMiddle East,,(feeds),,,,,False,,2/3,5000,DVB-S2,,11461 H
11467 HMiddle East,,(feeds),,,,,False,,3/4,4500,DVB-S2,,11467 H
11481 HMiddle East,,(feeds),,,,,False,,3/4,3875,DVB-S2,,11481 H
11487 HMiddle East,,(feeds),,,,,False,,5/6,3875,DVB-S2,,11487 H
11502 HMiddle East,,(feeds),,,,,False,,5/6,2222,DVB-S2,,11502 H
11516 HMiddle East,,(feeds),,,,,False,,5/6,2000,DVB-S2,,11516 H
11542 HMiddle East,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11542 H
11551 HMiddle East,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11551 H
11625 Htp 11Middle East,,(feeds),,,,,False,,5/6,1000,DVB-S2,,11625 H
11663 Htp 12Middle East,,(feeds),,,,,False,,3/4,29700,DVB-S2,,11663 H
11672 Htp 12Middle East,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11672 H
11680 Htp 12Middle East,,(feeds),,,,,False,,3/4,27200,DVB-S2,,11680 H
11681 Vtp 12Europe,,(feeds),,,,,False,,5/6,2200,DVB-S2,,11681 V
11689 Htp 12Middle East,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11689 H
12548 HEurope,,(feeds),,,,,False,,3/4,3600,DVB-S2,,12548 H
12560 HEurope,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12560 H
12567 HEurope,,(feeds),,,,,False,,3/4,5000,DVB-S2,,12567 H
12578 HEurope,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12578 H
12629 HEurope,,(feeds),,,,,False,,5/6,2500,DVB-S2,,12629 H
12632 HEurope,,(feeds),,,,,False,,5/6,2500,DVB-S2,,12632 H
12637 HEurope,,(feeds),,,,,False,,5/6,5000,DVB-S2,,12637 H
12643 HEurope,,(feeds),,,,,False,,5/6,5000,DVB-S2,,12643 H
12682 Htp 23Europe,,(feeds),,,,,False,,3/4,27200,DVB-S2,,12682 H
12693 Htp 23Europe,,(feeds),,,,,False,,2/3,29370,DVB-S2,,12693 H
12714 Htp 24Europe,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12714 H
12719 Htp 24Europe,,(feeds),,,,,False,,5/6,1580,DVB-S1,,12719 H
12721 VEurope,,(feeds),,,,,False,,5/6,1580,DVB-S2,,12721 V
12731 VEurope,,(feeds),,,,,False,,5/6,1580,DVB-S2,,12731 V
12737 Htp 24Europe,,(feeds),,,,,False,,3/4,5000,DVB-S2,,12737 H
12743 Htp 24Europe,,(feeds),,,,,False,,3/4,5000,DVB-S2,,12743 H
11510 HMiddle East50-52,1.0,Media Office,?-1MPEG-4/HD,33.0,,,False,,3/4,4444,DVB-S2,Ara,11510 H
12439 HEurope46-48,1.0,Media Office,65535-1MPEG-4/HD,33.0,,,False,,3/4,4444,DVB-S2,Ara,12439 H
11514 HMiddle East50-52,1.0,Alsumaria,1-0MPEG-4/HD,512.0,,,False,,5/6,2142,DVB-S2,Ara,11514 H
11514 HMiddle East50-52,1.0,Sumer FM,,,,,False,,5/6,2142,DVB-S2,Ara,11514 H
12117 HEurope46-48,,A1 Bulgaria,926-177,,Conax,,False,,5/6,30000,DVB-S2,,12117 H
12137 VEurope46-48,,A1 Bulgaria,926-178,,Conax,,False,,5/6,30000,DVB-S2,,12137 V
12309 HEurope46-48,,A1 Bulgaria,926-2833,,ConaxNagravision,,False,,5/6,30000,DVB-S2,,12309 H
12117 HEurope46-48,131.0,The Voice TV,HEVC,4101.0,,,False,,5/6,30000,DVB-S2,Bul,12117 H
12271 HEurope46-48,1015.0,The Voice TV,MPEG-2/SD,848.0,,,False,,7/8,30000,DVB-S3,Bul,12271 H
