Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3521 VGlobal36-37,1.0,News 24 (Nepal),?-?MPEG-4/SD,257.0,,,False,,5/6,1666,DVB-S1,Nep,3521 VG
3542 VGlobal36-37,,AP1 HD,MPEG-4/HD,1000.0,,,False,,3/4,3333,DVB-S2,Nep,3542 VG
3765 VEast hemi,,(feeds),,,,,False,,3/4,1666,DVB-S2,,3765 VE
3776 VEast hemi,,(feeds),,,,,False,,3/4,3332,DVB-S3,,3776 VE
3936 Vtp 13BEast hemi,,(feeds),,,,,False,,3/4,3200,DVB-S2,,3936 V
4045 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4045 VE
4050 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4050 VE
4060 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4060 VE
4072 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4072 VE
4077 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4077 VE
4132 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4132 VE
4137 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4137 VE
4142 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4142 VE
4148 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4148 VE
4154 VEast hemi,,(feeds),,,,,False,,3/4,4488,DVB-S2,,4154 VE
11118 Htp 7,,(feeds),,,,,False,,3/4,27200,DVB-S2,,11118 H
11618 Htp 15,,(feeds),,,,,False,,3/4,27200,DVB-S2,,11618 H
11627 Htp 15,,(feeds),,,,,False,,3/4,27200,DVB-S2,,11627 H
11651 Htp 16,,(feeds),,,,,False,,3/4,21600,DVB-S2,,11651 H
11669 Htp 16,,(feeds),,,,,False,,3/4,27200,DVB-S2,,11669 H
11678 Htp 16,,(feeds),,,,,False,,3/4,27200,DVB-S2,,11678 H
12326 VSouth Asia,,(feeds),,,,,False,,5/6,1888,DVB-S1,,12326 V
3871 HEast hemi0,,MYTV Broadcasting,8650-1,,,https://www.lyngsat.com/providers/my/MYTV-Broadcasting.html,True,MYTV Broadcasting,P 0,,DVB-S2,,3871 HE
3871 HEast hemi0,,MYTV Broadcasting,8650-1,,,https://www.lyngsat.com/providers/my/MYTV-Broadcasting.html,True,MYTV Broadcasting,P 0,,DVB-S2,,3871 HE
3871 HEast hemi0,,MYTV Broadcasting,8650-2,,,https://www.lyngsat.com/providers/my/MYTV-Broadcasting.html,True,MYTV Broadcasting,P 0,,DVB-S2,,3871 HE
3871 HEast hemi0,,MYTV Broadcasting,8650-2,,,https://www.lyngsat.com/providers/my/MYTV-Broadcasting.html,True,MYTV Broadcasting,P 0,,DVB-S2,,3871 HE
3871 HEast hemi0,103.0,TV 3 (Malaysia),MPEG-4/HD,4112.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,104.0,WowShop,MPEG-4/SD,1032.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,105.0,Enjoy TV 5,MPEG-4/HD,4152.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,Chi,3871 HE
3871 HEast hemi0,107.0,NTV 7,MPEG-4/SD,1052.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,108.0,8TV (Malaysia),MPEG-4/HD,1062.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,Chi,3871 HE
3871 HEast hemi0,109.0,TV 9 (Malaysia),MPEG-4/SD,1072.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,112.0,Awesome TV,MPEG-4/HD,4122.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,116.0,Suke TV,MPEG-4/HD,4162.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,122.0,TVS (Malaysia),MPEG-4/HD,4142.0,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,712.0,Hot FM,,,,,False,MYTV Broadcasting,P 0,,DVB-S2,May,3871 HE
3871 HEast hemi0,713.0,Fly FM,,,,,False,MYTV Broadcasting,P 0,,DVB-S2,Eng,3871 HE
