Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11747 Htp 2East49-50,,Saudi Broadcasting Authority,,,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html,True,Saudi Broadcasting Authority,5/6,27500,DVB-S2,,11747 H
11747 Htp 2East49-50,2601.0,Saudi TV,MPEG-4/HD,512.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2602.0,Thikrayat TV,MPEG-4/HD,513.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2603.0,SBC,MPEG-4/HD,514.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2604.0,Ekhbariya TV,MPEG-4/HD,515.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2605.0,Saudia Alaan TV,MPEG-4/HD,516.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,5601.0,Quran TV (Saudi Arabia),MPEG-4/HD,2308.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,5602.0,Sunna TV (Saudi Arabia),MPEG-4/HD,2310.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,5603.0,KSA Sports 1,MPEG-4/HD,2312.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,5604.0,KSA Sports 2,MPEG-4/HD,2314.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,5605.0,KSA Sports 3,MPEG-4/HD,2316.0,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2620.0,Quran Radio (Saudi Arabia),,,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2621.0,Riyadh Radio,,,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2622.0,Jeddah Radio,,,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11747 Htp 2East49-50,2623.0,Saudia Radio,,,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,,11747 H
11747 Htp 2East49-50,2624.0,Neda Radio,,,,,False,Saudi Broadcasting Authority,5/6,27500,DVB-S2,Ara,11747 H
11766 Vtp 3East49-50,,North Telecom,0-1,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11766 V
11766 Vtp 3East49-50,,North Telecom,0-1,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11766 V
11766 Vtp 3East49-50,,North Telecom,0-1,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11766 V
11766 Vtp 3East49-50,,North Telecom,0-1,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11766 V
11958 Vtp 13East49-50,,North Telecom,0-2,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11958 V
11958 Vtp 13East49-50,,North Telecom,0-2,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11958 V
11958 Vtp 13East49-50,,North Telecom,0-2,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11958 V
11958 Vtp 13East49-50,,North Telecom,0-2,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,7/8,27500,DVB-S2,,11958 V
12073 Vtp 19East49-50,,North Telecom,0-3,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,5/6,27500,DVB-S2,,12073 V
12073 Vtp 19East49-50,,North Telecom,0-3,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,5/6,27500,DVB-S2,,12073 V
12073 Vtp 19East49-50,,North Telecom,0-3,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,5/6,27500,DVB-S2,,12073 V
12073 Vtp 19East49-50,,North Telecom,0-3,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,5/6,27500,DVB-S2,,12073 V
12149 Vtp 23East49-50,,North Telecom,,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,3/4,27500,DVB-S2,,12149 V
12149 Vtp 23East49-50,,North Telecom,,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,3/4,27500,DVB-S2,,12149 V
12149 Vtp 23East49-50,,North Telecom,,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,3/4,27500,DVB-S2,,12149 V
12149 Vtp 23East49-50,,North Telecom,,,,https://www.lyngsat.com/providers/de/North-Telecom.html,True,North Telecom,3/4,27500,DVB-S2,,12149 V
11766 Vtp 3East49-50,1.0,Vox 1,MPEG-2/SD,101.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11766 Vtp 3East49-50,59.0,Ganj e Hozour TV,MPEG-2/SD,5910.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11766 Vtp 3East49-50,77.0,Ganj e Hozour TV,MPEG-2/SD,7710.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11958 Vtp 13East49-50,24.0,Ganj e Hozour TV,MPEG-2/SD,2410.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11958 V
12073 Vtp 19East49-50,47.0,Ganj e Hozour TV,MPEG-2/SD,4710.0,,,False,North Telecom,5/6,27500,DVB-S2,Per,12073 V
11766 Vtp 3East49-50,60.0,Vox 2,MPEG-2/SD,6010.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11766 Vtp 3East49-50,61.0,Yas TV,MPEG-2/SD,6110.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11766 Vtp 3East49-50,62.0,Kanal Jadid,MPEG-2/SD,6210.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
12149 Vtp 23East49-50,78.0,Kanal Jadid,MPEG-4/HD,7810.0,,,False,North Telecom,3/4,27500,DVB-S2,Per,12149 V
11766 Vtp 3East49-50,63.0,C++,MPEG-2/SD,6310.0,,,False,North Telecom,7/8,27500,DVB-S2,,11766 V
11766 Vtp 3East49-50,64.0,Ruby Music,MPEG-2/SD,6410.0,,,False,North Telecom,7/8,27500,DVB-S2,,11766 V
11766 Vtp 3East49-50,65.0,Toosheh TV,MPEG-2/SD,6510.0,,,False,North Telecom,7/8,27500,DVB-S2,Per Per,11766 V
11766 Vtp 3East49-50,66.0,My TV,MPEG-2/SD,6610.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11766 Vtp 3East49-50,67.0,Lux TV,MPEG-2/SD,6710.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11766 Vtp 3East49-50,68.0,Tak TV (1),MPEG-2/SD,6810.0,,,False,North Telecom,7/8,27500,DVB-S2,,11766 V
11766 Vtp 3East49-50,69.0,Khane Film,MPEG-2/SD,6910.0,,,False,North Telecom,7/8,27500,DVB-S2,Per,11766 V
11766 Vtp 3East49-50,70.0,City TV,MPEG-2/SD,7010.0,,,False,North Telecom,7/8,27500,DVB-S2,,11766 V
