Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11460 Htp 1Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11460 H
11460 Vtp 2Europe Ku,,(feeds),,,,,False,,2/3,3750,DVB-S2,,11460 V
11469 Htp 1Europe Ku,,(feeds),,,,,False,,3/4,3214,DVB-S2,,11469 H
11470 Vtp 2Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11470 V
11479 Htp 1Europe Ku,,(feeds),,,,,False,,3/4,4444,DVB-S4,,11479 H
11480 Vtp 2Europe Ku,,(feeds),,,,,False,,5/6,26975,DVB-S2,,11480 V
11488 Vtp 2Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11488 V
11490 Htp 1Europe Ku,,(feeds),,,,,False,,5/6,5000,DVB-S2,,11490 H
11501 Htp 3Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11501 H
11502 Vtp 4Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11502 V
11510 Htp 3Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11510 H
11510 Vtp 4Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11510 V
11519 Htp 3Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11519 H
11527 Htp 3Europe Ku,,(feeds),,,,,False,,3/4,3650,DVB-S2,,11527 H
11527 Vtp 4Europe Ku,,(feeds),,,,,False,,3/4,9874,DVB-S2,,11527 V
11581 Vtp 8Europe Ku,,(feeds),,,,,False,,3/4,6111,DVB-S6,,11581 V
11586 Htp 7Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,11586 H
11590 Htp 7Europe Ku,,(feeds),,,,,False,,2/3,2400,DVB-S2,,11590 H
11596 Htp 7Europe Ku,,(feeds),,,,,False,,2/3,4800,DVB-S2,,11596 H
11601 Vtp 8Europe Ku,,(feeds),,,,,False,,2/3,4500,DVB-S2,,11601 V
11602 Htp 7Europe Ku,,(feeds),,,,,False,,2/3,2400,DVB-S2,,11602 H
11609 Htp 7Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,11609 H
11620 Vtp 10Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,11620 V
11630 Htp 9Europe Ku,,(feeds),,,,,False,,7/8,6666,DVB-S6,,11630 H
11631 Vtp 10Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11631 V
11636 Htp 9Europe Ku,,(feeds),,,,,False,,2/3,3630,DVB-S2,,11636 H
11640 Vtp 10Europe Ku,,(feeds),,,,,False,,5/6,6975,DVB-S2,,11640 V
11649 Vtp 10Europe Ku,,(feeds),,,,,False,,5/6,6975,DVB-S2,,11649 V
11659 Htp 9Europe Ku,,(feeds),,,,,False,,3/4,5000,DVB-S2,,11659 H
11661 Vtp 12Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11661 V
11670 Htp 11Europe Ku,,(feeds),,,,,False,,3/4,7500,DVB-S2,,11670 H
11673 Vtp 12Europe Ku,,(feeds),,,,,False,,3/4,3750,DVB-S2,,11673 V
11679 Htp 11Europe Ku,,(feeds),,,,,False,,2/3,6332,DVB-S2,,11679 H
11680 Vtp 12Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,11680 V
11686 Vtp 12Europe Ku,,(feeds),,,,,False,,3/4,2750,DVB-S2,,11686 V
11687 Htp 11Europe Ku,,(feeds),,,,,False,,3/4,9874,DVB-S2,,11687 H
12511 Vtp 14Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12511 V
12519 Vtp 14Europe Ku,,(feeds),,,,,False,,5/6,6975,DVB-S2,,12519 V
12530 Vtp 14Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12530 V
12540 Vtp 14Europe Ku,,(feeds),,,,,False,,3/4,3750,DVB-S2,,12540 V
12550 Htp 15Europe Ku,,(feeds),,,,,False,,3/4,14400,DVB-S2,,12550 H
12550 Vtp 16Europe Ku,,(feeds),,,,,False,,5/6,1663,DVB-S2,,12550 V
12563 Vtp 16Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12563 V
12571 Vtp 16Europe Ku,,(feeds),,,,,False,,3/4,3600,DVB-S2,,12571 V
12580 Vtp 16Europe Ku,,(feeds),,,,,False,,3/4,3600,DVB-S2,,12580 V
12589 Vtp 18Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12589 V
12592 Htp 17Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12592 H
12595 Vtp 18Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12595 V
12599 Htp 17Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12599 H
12601 Vtp 18Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12601 V
12608 Htp 17Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12608 H
12608 Vtp 18Europe Ku,,(feeds),,,,,False,,3/4,6900,DVB-S2,,12608 V
12613 Vtp 18Europe Ku,,(feeds),,,,,False,,5/6,5000,DVB-S2,,12613 V
12615 Htp 17Europe Ku,,(feeds),,,,,False,,3/4,3650,DVB-S2,,12615 H
12619 Vtp 18Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12619 V
12631 Htp 19Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12631 H
12648 Htp 19Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12648 H
12650 Vtp 20Europe Ku,,(feeds),,,,,False,,3/4,3750,DVB-S2,,12650 V
12656 Vtp 20Europe Ku,,(feeds),,,,,False,,5/6,4600,DVB-S2,,12656 V
12657 Htp 19Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12657 H
12668 Htp 21Europe Ku,,(feeds),,,,,False,,5/6,1666,DVB-S2,,12668 H
12670 Vtp 22Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12670 V
12678 Vtp 22Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12678 V
12681 Htp 21Europe Ku,,(feeds),,,,,False,,3/4,10000,DVB-S2,,12681 H
12684 Vtp 22Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12684 V
12692 Vtp 22Europe Ku,,(feeds),,,,,False,,3/4,9600,DVB-S2,,12692 V
12693 Htp 21Europe Ku,,(feeds),,,,,False,,8/9,5000,DVB-S2,,12693 H
12700 Htp 21Europe Ku,,(feeds),,,,,False,,3/4,4937,DVB-S2,,12700 H
12710 Vtp 24Europe Ku,,(feeds),,,,,False,,3/4,4800,DVB-S2,,12710 V
12711 Htp 23Europe Ku,,(feeds),,,,,False,,3/4,7500,DVB-S2,,12711 H
12718 Vtp 24Europe Ku,,(feeds),,,,,False,,3/4,7200,DVB-S2,,12718 V
