Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10720 Htp B2,,Otau TV,,,IrdetoNagravisionVideoguard,,False,,3/4,30000,DVB-S2,,10720 H
10762 Htp B4,,Otau TV,,,IrdetoNagravisionVideoguard,,False,,3/4,30000,DVB-S2,,10762 H
10762 Htp B4,122.0,Otau TV promo,MPEG-4/SD,,,,False,,3/4,30000,DVB-S2,Kaz,10762 H
10804 Htp B6,,Otau TV,,,IrdetoNagravisionVideoguard,,False,,3/4,30000,DVB-S2,,10804 H
10846 Htp B8,,Otau TV,,,IrdetoNagravisionVideoguard,,False,,3/4,30000,DVB-S2,,10846 H
10846 Htp B8,540.0,[test card],MPEG-4/SD,3729.0,,,False,,3/4,30000,DVB-S2,,10846 H
10846 Htp B8,541.0,[test card],MPEG-4/SD,3745.0,,,False,,3/4,30000,DVB-S2,,10846 H
10887 Htp B10,,Otau TV,,,IrdetoNagravisionVideoguard,,False,,3/4,30000,DVB-S2,,10887 H
10929 Htp B12,,Otau TV,,,IrdetoNagravisionVideoguard,,False,,3/4,30000,DVB-S2,,10929 H
12594 Vtp K2,,Alma TV,?-301,,Irdeto,,False,,3/4,45000,DVB-S2,,12594 V
12594 Vtp K2,30102.0,Alma TV Info,HEVC,1021.0,,,False,,3/4,45000,DVB-S2,Kaz,12594 V
12657 Vtp K3,,Alma TV,?-303,,Irdeto,,False,,3/4,45000,DVB-S2,,12657 V
12719 Vtp K4,,Alma TV,?-302,,Irdeto,,False,,3/4,45000,DVB-S2,,12719 V
