Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10972 Vtp 1LMiddle East54,,Yes,171-1,,Videoguard,,False,,2/3,30000,DVB-S2,,10972 V
11030 VMiddle East54,,Yes,171-10,,Videoguard,,False,,5/6,27500,DVB-S2,,11030 V
11034 HMiddle East54,2.0,Makan TV,?-?MPEG-4/HD,1212.0,,,False,,2/3,3625,DVB-S2,Ara,11034 H
11034 HMiddle East54,3.0,Kan Tarbut,,,,,False,,2/3,3625,DVB-S2,Heb,11034 H
11034 HMiddle East54,4.0,Kan Bet,,,,,False,,2/3,3625,DVB-S2,Heb,11034 H
11034 HMiddle East54,5.0,Kan Gimmel,,,,,False,,2/3,3625,DVB-S2,Heb,11034 H
11034 HMiddle East54,6.0,Makan Radio,,,,,False,,2/3,3625,DVB-S2,Ara,11034 H
11034 HMiddle East54,7.0,Kan Reka,,,,,False,,2/3,3625,DVB-S2,,11034 H
11034 HMiddle East54,8.0,Kan Kol HaMusica,,,,,False,,2/3,3625,DVB-S2,Heb,11034 H
11034 HMiddle East54,9.0,Kan Moreshet,,,,,False,,2/3,3625,DVB-S2,Heb,11034 H
11034 HMiddle East54,10.0,Kan 88,,,,,False,,2/3,3625,DVB-S2,Heb,11034 H
11047 HMiddle East54,,,,,,,False,,,,,,11047 H
11058 VMiddle East54,,Yes,171-2,,Videoguard,,False,,2/3,15000,DVB-S2,,11058 V
11069 HMiddle East54,,,,,,,False,,3/4,3702,DVB-S3,,11069 H
11069 HMiddle East54,1.0,SBN International,MPEG-2/SD,2001.0,,,False,,3/4,3702,DVB-S3,Eng,11069 H
11069 HMiddle East54,4.0,The Word Network,MPEG-2/SD,2004.0,,,False,,3/4,3702,DVB-S3,Eng,11069 H
11069 HMiddle East54,10.0,The Overcomer,,,,,False,,3/4,3702,DVB-S3,Eng,11069 H
11091 HMiddle East54,,,,,,,False,,1/2,4500,DVB-S4,,11091 H
11091 HMiddle East54,3.0,Middle East TV,MPEG-4/SD,1160.0,,,False,,1/2,4500,DVB-S4,Eng,11091 H
11091 HMiddle East54,4.0,It's Supernatural! Network,MPEG-4/SD,69.0,,,False,,1/2,4500,DVB-S4,Eng,11091 H
11103 VMiddle East54,,Yes,171-15,,Videoguard,,False,,3/4,30000,DVB-S2,,11103 V
11474 VMiddle East54,,Yes,171-3,,Videoguard,,False,,3/4,27500,DVB-S2,,11474 V
11501 VMiddle East54,,Yes,171-6,,Videoguard,,False,,5/6,13750,DVB-S1,,11501 V
12358 HCEE,,(feeds),,,,,False,,3/4,3200,DVB-S3,,12358 H
12375 HCEE,,(feeds),,,,,False,,3/4,23700,DVB-S2,,12375 H
12382 HCEE,,(feeds),,,,,False,,5/6,4610,DVB-S2,,12382 H
12391 HCEE,,(feeds),,,,,False,,3/4,3200,DVB-S3,,12391 H
12396 HCEE0,1.0,România TV,65535-1MPEG-2/SD,256.0,,,False,,3/4,3333,DVB-S3,Rum,12396 H
12403 HCEE,,(feeds),,,,,False,,2/3,3200,DVB-S2,,12403 H
12408 HCEE,,(feeds),,,,,False,,5/6,4610,DVB-S2,,12408 H
12417 HCEE,,(feeds),,,,,False,,5/6,2500,DVB-S2,,12417 H
