Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10758 Vtp 52Europe0,,Movistar+,1-1052,,Nagravision,,False,,2/3,22000,DVB-S2,,10758 V
10788 Vtp 54Europe0,,Movistar+,1-1054,,MediaguardNagravision,,False,,5/6,22000,DVB-S2,,10788 V
10818 Vtp 56Europe0,,Movistar+,1-1056,,Nagravision,,False,,2/3,22000,DVB-S2,,10818 V
10847 Vtp 58Europe0,,Movistar+,1-1058,,,,False,,5/6,22000,DVB-S2,,10847 V
10876 Vtp 60Europe0,,Movistar+,1-1060,,MediaguardNagravision,,False,,5/6,22000,DVB-S2,,10876 V
10936 Vtp 64Europe0,,Movistar+,1-1064,,MediaguardNagravision,,False,,5/6,22000,DVB-S2,,10936 V
10847 Vtp 58Europe0,30102,[Movistar+ test card],MPEG-2/SD,163.0,,,False,,5/6,22000,DVB-S2,Spa,10847 V
10847 Vtp 58Europe0,30150,Canal Portada,MPEG-2/SD,171.0,,,False,,5/6,22000,DVB-S2,Spa,10847 V
10891 Htp 61Europe0,,ARD Digital,1-1061,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,10891 H
10891 Htp 61Europe0,,ARD Digital,1-1061,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,10891 H
10891 Htp 61Europe0,,ARD Digital,1-1061,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,10891 H
12110 Htp 85Europe0,,ARD Digital,1-1073,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,12110 H
12110 Htp 85Europe0,,ARD Digital,1-1073,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,12110 H
12110 Htp 85Europe0,,ARD Digital,1-1073,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,12110 H
12422 Htp 101Europe0,,ARD Digital,1-1201,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,12422 H
12422 Htp 101Europe0,,ARD Digital,1-1201,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,12422 H
12422 Htp 101Europe0,,ARD Digital,1-1201,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,12422 H
10891 Htp 61Europe0,10350,RBB Brandenburg (19.30-20.00),MPEG-4/HD,5301.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,10891 H
12110 Htp 85Europe0,28205,RBB Brandenburg (19.30-20.00),MPEG-2/SD,501.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger,12110 H
10891 Htp 61Europe0,10351,RBB Berlin,MPEG-4/HD,5311.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,10891 H
12110 Htp 85Europe0,28206,RBB Berlin,MPEG-2/SD,601.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger,12110 H
10891 Htp 61Europe0,10352,MDR Fernsehen Sachsen (19.00-19.30 & Wed 21.15-21.45),MPEG-4/HD,5321.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,10891 H
12110 Htp 85Europe0,28228,MDR Fernsehen Sachsen (19.00-19.30 & Wed 21.15-21.45),MPEG-2/SD,2801.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger,12110 H
10891 Htp 61Europe0,10353,MDR Fernsehen Sachsen-Anhalt,MPEG-4/HD,5331.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,10891 H
12110 Htp 85Europe0,28229,MDR Fernsehen Sachsen-Anhalt,MPEG-2/SD,2901.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger,12110 H
10891 Htp 61Europe0,10354,MDR Fernsehen Thüringen (19.00-19.30 & Wed 21.15-21.45),MPEG-4/HD,5341.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,10891 H
12110 Htp 85Europe0,28230,MDR Fernsehen Thüringen (19.00-19.30 & Wed 21.15-21.45),MPEG-2/SD,3001.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger,12110 H
10891 Htp 61Europe0,10355,HR Fernsehen,MPEG-4/HD,5351.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,10891 H
10891 Htp 61Europe0,10465,HR 1,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10466,HR 2 Kultur,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10467,HR 3,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10468,HR 4,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10469,You FM,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10470,HR Info,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10474,MDR Sachsen,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10475,MDR Sachsen-Anhalt,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10476,MDR Thüringen Mitte/West,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10477,MDR Kultur,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10478,MDR Jump,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10479,MDR Sputnik,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10480,MDR Aktuell,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10481,MDR Klassik,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10484,RBB 24 Inforadio,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10485,RBB Kultur,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10486,Antenne Brandenburg Potsdam,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10487,RBB 88.8,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10488,RBB Radio Eins,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
10891 Htp 61Europe0,10489,RBB Fritz,,,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,10891 H
11627 Vtp 28Europe Wide,,(feeds),,,,,False,ARD Digital,8/9,26000,DVB-S2,,11627 V
11634 Htp 29Europe Wide,,(feeds),,,,,False,ARD Digital,3/4,9874,DVB-S2,,11634 H
11647 Htp 29Europe Wide,,(feeds),,,,,False,ARD Digital,3/4,9874,DVB-S2,,11647 H
11817 Vtp 70Europe Wide,,(feeds),,,,,False,ARD Digital,4/5,31430,DVB-S2,,11817 V
11720 Htp 65Europe Wide47-49,,,,,,,False,ARD Digital,,,,,11720 H
11739 Vtp 66Europe Wide47-49,,SES,1-1066,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,27500,DVB-S2,,11739 V
11739 Vtp 66Europe Wide47-49,,SES,1-1066,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,27500,DVB-S2,,11739 V
11739 Vtp 66Europe Wide47-49,,SES,1-1066,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,27500,DVB-S2,,11739 V
11739 Vtp 66Europe Wide47-49,,SES,1-1066,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,27500,DVB-S2,,11739 V
11739 Vtp 66Europe Wide47-49,,SES,1-1066,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,27500,DVB-S2,,11739 V
11778 Vtp 68Europe Wide47-49,,SES,1-1068,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,/10,95009,DVB-S2,,11778 V
11778 Vtp 68Europe Wide47-49,,SES,1-1068,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,/10,95009,DVB-S2,,11778 V
