Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3970 RStandard40.5-42,1.0,Media Sports Infos,?-?MPEG-4/SD,258.0,,,False,,3/5,1666,DVB-S2,Fre,3970 RS
3973 RStandard,,(feeds),,,,,False,,3/5,3200,DVB-S2,,3973 RS
4050 RStandard,,(feeds),,,,,False,,5/6,7500,DVB-S2,,4050 RS
4147 RStandard,,(feeds),,,,,False,,3/4,7200,DVB-S2,,4147 RS
3975 RStandard40.5-42,104.0,My Righteous TV,?-?MPEG-4/SD,97.0,,,False,,3/4,1000,DVB-S2,Eng,3975 RS
3987 RStandard40.5-42,,Vicus Luxlink,,,,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink,3/4,3750,DVB-S2,,3987 RS
3987 RStandard40.5-42,,Vicus Luxlink,,,,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink,3/4,3750,DVB-S2,,3987 RS
11218 VSouth0,,Vicus Luxlink,,,,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink,5/6,26000,DVB-S2,,11218 V
11218 VSouth0,,Vicus Luxlink,,,,https://www.lyngsat.com/providers/de/Vicus-Luxlink.html,True,Vicus Luxlink,5/6,26000,DVB-S2,,11218 V
3987 RStandard40.5-42,100.0,Clouds TV,MPEG-4/SD,1001.0,,,False,Vicus Luxlink,3/4,3750,DVB-S2,Eng,3987 RS
11218 VSouth0,,Clouds TV,MPEG-4/SD,2251.0,,,False,Vicus Luxlink,5/6,26000,DVB-S2,Eng,11218 V
3987 RStandard40.5-42,101.0,Wasafi TV,MPEG-4/SD,1011.0,,,False,Vicus Luxlink,3/4,3750,DVB-S2,,3987 RS
11218 VSouth0,,Wasafi TV,MPEG-4/SD,2261.0,,,False,Vicus Luxlink,5/6,26000,DVB-S2,,11218 V
3987 RStandard40.5-42,98.0,Wasafi FM,,,,,False,Vicus Luxlink,3/4,3750,DVB-S2,,3987 RS
11218 VSouth0,,Wasafi FM,,,,,False,Vicus Luxlink,5/6,26000,DVB-S2,,11218 V
3987 RStandard40.5-42,99.0,Clouds FM,,,,,False,Vicus Luxlink,3/4,3750,DVB-S2,Eng,3987 RS
11218 VSouth0,,Clouds FM,,,,,False,Vicus Luxlink,5/6,26000,DVB-S2,Eng,11218 V
4016 RStandard40.5-42,,Dash Media,,,,https://www.lyngsat.com/providers/cm/Dash-Media.html,True,Dash Media,3/4,2500,DVB-S2,,4016 RS
4016 RStandard40.5-42,1.0,Dash TV News,MPEG-4/HD,256.0,,,False,Dash Media,3/4,2500,DVB-S2,Fre,4016 RS
4016 RStandard40.5-42,2.0,Dash TV Sports & Entertainment,MPEG-4/HD,513.0,,,False,Dash Media,3/4,2500,DVB-S2,Fre,4016 RS
4019 RStandard40.5-42,,,,,,,False,Dash Media,,,,,4019 RS
4082 RStandard40.5-42,,,,,,,False,Dash Media,,,,,4082 RS
4027 RStandard40.5-42,257.0,Amen TV Sat,?-?MPEG-4/SD,257.0,,,False,Dash Media,8/9,1666,DVB-S2,Fre,4027 RS
4032 RStandard40.5-42,257.0,Nyota TV (Congo),?-?MPEG-4/SD,257.0,,,False,Dash Media,3/4,2500,DVB-S2,Fre,4032 RS
11218 VSouth0,202.0,Nyota TV (Congo),MPEG-4/SD,2021.0,,,False,Dash Media,5/6,26000,DVB-S2,Fre,11218 V
4036 RStandard40.5-42,513.0,For You Africa,1-1MPEG-4/HD,514.0,,,False,Dash Media,3/5,1830,DVB-S2,Fre,4036 RS
4036 RStandard40.5-42,513.0,For You Radio,,,,,False,Dash Media,3/5,1830,DVB-S2,Fre,4036 RS
4038 RStandard40.5-42,101.0,InfoTV,1-1MPEG-4/SD,33.0,,,False,Dash Media,3/5,2358,DVB-S2,Fre,4038 RS
4045 RStandard40.5-42,1.0,Univers TV,?-?MPEG-4/SD,257.0,,,False,Dash Media,3/4,1080,DVB-S2,Fre,4045 RS
4075 RStandard40.5-42,2.0,[Life HD TV test card],1-1MPEG-4/HD,544.0,,,False,Dash Media,3/5,2082,DVB-S2,,4075 RS
4075 RStandard40.5-42,3.0,Radio Amani FM,,,,,False,Dash Media,3/5,2082,DVB-S2,Fre,4075 RS
4075 RStandard40.5-42,4.0,Life Radio (Congo-Kinshasa),,,,,False,Dash Media,3/5,2082,DVB-S2,Fre,4075 RS
4116 RStandard40.5-42,1.0,LTM TV,8192-4096MPEG-4/SD,512.0,,,False,Dash Media,3/5,1000,DVB-S2,Fre,4116 RS
11218 VSouth0,,France 24 Français,MPEG-4/SD,33.0,,,False,Dash Media,5/6,26000,DVB-S2,Fre,11218 V
11218 VSouth0,,Dira TV,MPEG-4/SD,2241.0,,,False,Dash Media,5/6,26000,DVB-S2,Swa,11218 V
11218 VSouth0,,Agape TV Network,MPEG-4/SD,2281.0,,,False,Dash Media,5/6,26000,DVB-S2,Eng,11218 V
11218 VSouth0,,TBC 1,,2301.0,,,False,Dash Media,5/6,26000,DVB-S2,,11218 V
11218 VSouth0,,TBC 2,,2311.0,,,False,Dash Media,5/6,26000,DVB-S2,,11218 V
11218 VSouth0,,Tanzania Safari Channel,,2321.0,,,False,Dash Media,5/6,26000,DVB-S2,Eng,11218 V
11218 VSouth0,,Testimony TV (Kenya),,2371.0,,,False,Dash Media,5/6,26000,DVB-S2,Eng,11218 V
11218 VSouth0,211.0,RTNC,MPEG-4/SD,2111.0,,,False,Dash Media,5/6,26000,DVB-S2,Fre,11218 V
11218 VSouth0,213.0,RTNC 3,MPEG-4/SD,2131.0,,,False,Dash Media,5/6,26000,DVB-S2,Fre,11218 V
11218 VSouth0,,TBC Taifa,,,,,False,Dash Media,5/6,26000,DVB-S2,Swa,11218 V
11218 VSouth0,,TBC FM,,,,,False,Dash Media,5/6,26000,DVB-S2,Swa,11218 V
11349 VSouth0,,Muvi TV,55-1,,Conax,,False,Dash Media,3/4,18300,DVB-S2,,11349 V
11403 VSouth0,,Muvi TV,55-2,,Conax,,False,Dash Media,3/4,18300,DVB-S2,,11403 V
