Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3635 Htp C1HC,,(feeds),,,,,False,,000,8,DVB-S2,,3635 H
3645 Htp C1HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3645 H
3654 Htp C1HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3654 H
3666 Htp C2HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3666 H
3690 Vtp C2VC,,(feeds),,,,,False,,3/4,9874,DVB-S2,,3690 V
3693 Htp C2HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3693 H
3702 Vtp C2VC,,(feeds),,,,,False,,3/4,3255,DVB-S3,,3702 V
3707 Htp C3HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3707 H
3712 Vtp C2VC,,(feeds),,,,,False,,3/4,9874,DVB-S2,,3712 V
3735 Vtp C3VC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3735 V
3747 Vtp C3VC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3747 V
3765 Htp C4HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3765 H
3795 Htp C5HC,,(feeds),,,,,False,,3/4,7120,DVB-S2,,3795 H
3805 Htp C5HC,,(feeds),,,,,False,,3/4,7000,DVB-S2,,3805 H
3814 Htp C5HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3814 H
3840 Htp C6HC,,(feeds),,,,,False,,5/6,29720,DVB-S2,,3840 H
3867 Htp C7HC,,(feeds),,,,,False,,443,8,DVB-S2,,3867 H
3876 Htp C7HC,,(feeds),,,,,False,,3/4,7120,DVB-S2,,3876 H
3909 Htp C8HC,,(feeds),,,,,False,,3/4,7120,DVB-S2,,3909 H
3914 Vtp C7VC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3914 V
3918 Htp C8HC,,(feeds),,,,,False,,2/3,7120,DVB-S2,,3918 H
3925 Htp C8HC,,(feeds),,,,,False,,2/3,7120,DVB-S2,,3925 H
3927 Vtp C8VC,,(feeds),,,,,False,,3/4,9875,DVB-S2,,3927 V
3939 Vtp C8VC,,(feeds),,,,,False,,3/4,9875,DVB-S2,,3939 V
3953 Vtp C8VC,,(feeds),,,,,False,,200,27,DVB-S2,,3953 V
3975 Vtp C9VC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3975 V
3984 Vtp C9VC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3984 V
3992 Vtp C9VC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,3992 V
4013 Htp C10HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,4013 H
4147 Htp C14HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,4147 H
4148 Vtp C12VC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,4148 V
4156 Vtp C12VC,,(feeds),,,,,False,,3/4,7120,DVB-S2,,4156 V
4173 Htp C14HC,,(feeds),,,,,False,,3/4,7200,DVB-S2,,4173 H
