Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3720 Htp 1ANCBrazil & South America,,TV Globo Rio de Janeiro,,,,,False,,PAL,,PAL,Por,3720 H
3730 Vtp 1BNCBrazil & South America,,TV Verdade,,,,,False,,PAL,,PAL,Por,3730 V
4105 Vtp 10BNCBrazil & South America,1.0,TV Verdade,?-?MPEG-4/HD,273.0,,,False,,5/6,3200,DVB-S2,Por,4105 V
11780 Htp 2ANKBrazil0,1033.0,TV Verdade,MPEG-4/HD,3301.0,,,False,,2/3,29900,DVB-S2,Por,11780 H
3734 Htp 1ANCBrazil & South America,13984.0,TV Verdes Mares Cariri,?-?MPEG-4/HD,273.0,Verimatrix (B)IrdetoNagravision,,False,,2/3,5000,DVB-S2,Por,3734 H
12000 Vtp 8BNKBrazil0,351.0,TV Verdes Mares Cariri,MPEG-4/HD,3933.0,Verimatrix (B)Nagravision,,False,,2/3,29900,DVB-S2,Por,12000 V
3744 Vtp 1BNCBrazil & South America,59360.0,SBT Nacional,?-?MPEG-4/HD,513.0,Verimatrix (B)Nagravision,,False,,3/4,5700,DVB-S2,Por,3744 V
4170 Vtp 12BNCBrazil & South America,,SBT Nacional,,,,,False,,PAL,,PAL,Por,4170 V
12160 Vtp 12BNKBrazil0,325.0,SBT Nacional,MPEG-4/HD,3343.0,Verimatrix (B)Nagravision,,False,,2/3,29900,DVB-S2,Por,12160 V
3744 Htp 2ANCBrazil & South America,1.0,TV Horizonte,?-?MPEG-4/HD,512.0,,,False,,3/5,2500,DVB-S2,Por,3744 H
12120 Vtp 11BNKBrazil0,320.0,TV Horizonte,MPEG-4/HD,5293.0,,,False,,2/3,29900,DVB-S2,Por,12120 V
3744 Htp 2ANCBrazil & South America,1.0,América AM 750,,,,,False,,3/5,2500,DVB-S2,Por,3744 H
3744 Htp 2ANCBrazil & South America,1.0,Cultura AM 830,,,,,False,,3/5,2500,DVB-S2,Por,3744 H
3747 Htp 2ANCBrazil & South America,1.0,Canal Gov,MPEG-2/SD,101.0,,,False,,3/4,5000,DVB-S5,Por,3747 H
3756 Htp 2ANCBrazil & South America,16161.0,Canal Gov,MPEG-4/HD,201.0,,,False,,3/4,7500,DVB-S2,Por,3756 H
12000 Vtp 8BNKBrazil0,805.0,Canal Gov,MPEG-4/HD,3963.0,Nagravision,,False,,2/3,29900,DVB-S2,Por,12000 V
3747 Htp 2ANCBrazil & South America,2.0,Rádio Nacional FM,,,,,False,,3/4,5000,DVB-S5,Por,3747 H
3747 Htp 2ANCBrazil & South America,8.0,Rádio Nacional FM,,,,,False,,3/4,5000,DVB-S5,Por,3747 H
3747 Htp 2ANCBrazil & South America,3.0,MEC FM,,,,,False,,3/4,5000,DVB-S5,Por,3747 H
4094 Vtp 10BNCBrazil & South America,23333.0,MEC FM,,,,,False,,3/4,11429,DVB-S2,Por,4094 V
3747 Htp 2ANCBrazil & South America,4.0,Rádio Nacional Amazônia,,,,,False,,3/4,5000,DVB-S5,Por,3747 H
3747 Htp 2ANCBrazil & South America,5.0,Rádio Nacional Brasília AM,,,,,False,,3/4,5000,DVB-S5,Por,3747 H
