Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3818 Rtp 3EMEA,1.0,SSBC TV,65535-1MPEG-2/SD,308.0,,,False,,3/4,1600,DVB-S2,Ara,3818 R
3934 Ltp 8EMEA,3002.0,SSBC TV,MPEG-2/SD,3022.0,,,False,,7/8,27500,DVB-S2,Ara,3934 L
3827 Ltp 4EMEA,,,,,,,False,,,,,,3827 L
3964 Rtp 9EMEA,,,,,,,False,,,,,,3964 R
3851 Ltp 4EMEA,1.0,Vision 4,0-1MPEG-4/HD,258.0,,,False,,2/3,1261,DVB-S2,Fre,3851 L
3857 Ltp 4EMEA,,DalSat Global,103-103,,,https://www.lyngsat.com/providers/so/DalSat-Global.html,True,DalSat Global,3/4,4270,DVB-S4,,3857 L
3857 Ltp 4EMEA,102.0,Ebru TV,MPEG-4/SD,211.0,,,False,DalSat Global,3/4,4270,DVB-S4,Eng,3857 L
3857 Ltp 4EMEA,104.0,Shabelle TV,MPEG-4/SD,1042.0,,,False,DalSat Global,3/4,4270,DVB-S4,Som,3857 L
3857 Ltp 4EMEA,107.0,Rejo Sports,MPEG-4/SD,44.0,,,False,DalSat Global,3/4,4270,DVB-S4,Som,3857 L
3857 Ltp 4EMEA,106.0,Ebru Radio,,,,,False,DalSat Global,3/4,4270,DVB-S4,Som,3857 L
3860 Ltp 4EMEA,1000.0,Eye Radio,?-?,,,,False,DalSat Global,3/4,400,DVB-S4,Eng,3860 L
3866 Ltp 4EMEA,,Hit Radio,1-1,,,https://www.lyngsat.com/providers/ma/Hit-Radio.html,True,Hit Radio,3/4,1150,DVB-S2,,3866 L
3866 Ltp 4EMEA,1000.0,Hit Radio Côte d'Ivoire,,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre,3866 L
3866 Ltp 4EMEA,3000.0,Hit Radio Congo,,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre,3866 L
3866 Ltp 4EMEA,4000.0,Hit Radio Gabon,,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre,3866 L
3866 Ltp 4EMEA,5000.0,Hit Radio Togo,,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre,3866 L
3866 Ltp 4EMEA,8000.0,Radio Azawan,,,,,False,Hit Radio,3/4,1150,DVB-S2,Ara,3866 L
3866 Ltp 4EMEA,9000.0,Hit Radio Burkina Faso,,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre,3866 L
3866 Ltp 4EMEA,10000.0,Hit Radio (Morocco),,,,,False,Hit Radio,3/4,1150,DVB-S2,Fre,3866 L
