Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12282 Htp 33LPapua New Guinea,,Digicel Play,,,,,False,,3/4,15000,DVB-S2,,12282 H
12300 Htp 33UPapua New Guinea,,Digicel Play,,,,,False,,3/4,15000,DVB-S2,,12300 H
12322 Htp 34LPapua New Guinea,,Digicel Play,,,,,False,,3/4,15000,DVB-S2,,12322 H
12340 Htp 34UPapua New Guinea,,Digicel Play,,,,,False,,3/4,15000,DVB-S2,,12340 H
12448 Vtp 13Japan0,,Sky PerfecTV!,65504-1,,BISS,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/4,21096,DVB-S2,,12448 V
12523 Htp 18Japan0,,Sky PerfecTV!,10-?,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12523 H
12553 Htp 20Japan0,,Sky PerfecTV!,,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12553 H
12568 Vtp 21Japan0,,Sky PerfecTV!,,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12568 V
12583 Htp 22Japan0,,Sky PerfecTV!,,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12583 H
12598 Vtp 23Japan0,,Sky PerfecTV!,,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12598 V
12613 Htp 24Japan0,,Sky PerfecTV!,10-16420,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12613 H
12628 Vtp 25Japan0,,Sky PerfecTV!,,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12628 V
12643 Htp 26Japan0,,Sky PerfecTV!,,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12643 H
12673 Htp 28Japan0,,Sky PerfecTV!,,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12673 H
12688 Vtp 29Japan0,,Sky PerfecTV!,,,,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12688 V
12703 Htp 30Japan0,,Sky PerfecTV!,10-16432,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12703 H
12718 Vtp 31Japan0,,Sky PerfecTV!,10-?,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12718 V
12733 Htp 32Japan0,,Sky PerfecTV!,10-?,,Multi 2,https://www.lyngsat.com/providers/jp/Sky-PerfecTV.html,True,Sky PerfecTV!,3/5,23303,DVB-S2,,12733 H
12448 Vtp 13Japan0,35.0,Happy Science,MPEG-4/HD,1825.0,BISS,,False,Sky PerfecTV!,3/4,21096,DVB-S2,Jpn,12448 V
12448 Vtp 13Japan0,900.0,Sky Perfect JSAT promo,MPEG-4/HD,2401.0,,,False,Sky PerfecTV!,3/4,21096,DVB-S2,Jpn,12448 V
12545 Vtp 19Japan0,900.0,SkyAccess promo,?-?MPEG-4/HD,2401.0,,,False,Sky PerfecTV!,3/4,11228,DVB-S2,,12545 V
12553 Htp 20Japan0,,Tachikawa & Seibuen Keirin Channel,MPEG-4/HD,4355.0,,,False,Sky PerfecTV!,3/5,23303,DVB-S2,Jpn,12553 H
12568 Vtp 21Japan0,33292.0,Japanet Channel DX,MPEG-4/HD,4103.0,,,False,Sky PerfecTV!,3/5,23303,DVB-S2,Jpn,12568 V
12568 Vtp 21Japan0,33360.0,Sukachan 12,MPEG-4/HD,4354.0,,,False,Sky PerfecTV!,3/5,23303,DVB-S2,Jpn,12568 V
12613 Htp 24Japan0,33367.0,Sky PerfecTV promo,MPEG-4/HD,4097.0,,,False,Sky PerfecTV!,3/5,23303,DVB-S2,Jpn,12613 H
12688 Vtp 29Japan0,33293.0,QVC Japan,MPEG-4/HD,4097.0,,,False,Sky PerfecTV!,3/5,23303,DVB-S2,Jpn,12688 V
12688 Vtp 29Japan0,33295.0,GSTV,MPEG-4/HD,4101.0,,,False,Sky PerfecTV!,3/5,23303,DVB-S2,Jpn,12688 V
12703 Htp 30Japan0,33298.0,Live 530,MPEG-4/HD,4357.0,,,False,Sky PerfecTV!,3/5,23303,DVB-S2,Jpn,12703 H
