Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12291 Rtp 2Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12291 R
12331 Rtp 4Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12331 R
12371 Rtp 6Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12371 R
12411 Rtp 8Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12411 R
12411 Rtp 8Ku,55.0,Shop Channel,/HD,,B-CAS,,False,,3/4,28860,ISDB-S,Jpn,12411 R
12431 Ltp 9Ku,,Sky PerfecTV!,,,,,False,,7/9,33756,ISDB-S,,12431 L
12451 Rtp 10Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12451 R
12471 Ltp 11Ku,,Sky PerfecTV!,,,,,False,,7/9,33756,ISDB-S,,12471 L
12491 Rtp 12Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12491 R
12531 Rtp 14Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12531 R
12571 Rtp 16Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12571 R
12611 Rtp 18Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12611 R
12631 Ltp 19Ku,,Sky PerfecTV!,,,,,False,,7/9,33756,ISDB-S,,12631 L
12651 Rtp 20Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12651 R
12671 Ltp 21Ku,,Sky PerfecTV!,,,,,False,,7/9,33756,ISDB-S,,12671 L
12691 Rtp 22Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12691 R
12691 Rtp 22Ku,161.0,QVC Japan,/HD,,B-CAS,,False,,3/4,28860,ISDB-S,Jpn,12691 R
12711 Ltp 23Ku,,Sky PerfecTV!,,,,,False,,7/9,33756,ISDB-S,,12711 L
12731 Rtp 24Ku,,Sky PerfecTV!,,,B-CAS,,False,,3/4,28860,ISDB-S,,12731 R
